frame,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,0.000000,0.320000,0.000000,17.049999,0.000000,0.000000,0.271000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
1,0.000000,0.320000,0.000000,17.049999,0.000000,0.000000,0.271000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
2,0.000000,0.320000,0.000000,17.049999,0.000000,0.000000,0.271000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
3,0.000000,0.320000,0.000000,17.049999,0.000000,0.000000,0.271000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
4,-1.000000,0.210000,0.000000,17.049999,-13.331000,0.000000,0.271000,0.000003,0.008413,0.000003,0.999965,0.000000,0.000710,0.000000
5,-1.000000,-0.010000,0.000000,17.049999,-26.550999,0.000000,0.261000,0.000003,0.008419,0.000003,0.999965,0.000000,0.001310,0.000000
6,-1.000000,-0.340000,0.000000,17.049999,-39.650997,0.000000,0.261000,0.000003,0.008424,0.000003,0.999964,0.000000,0.001610,0.000000
7,-1.000000,-0.780000,0.000000,17.049999,-52.640999,0.000000,0.261000,0.000003,0.008429,0.000003,0.999964,0.000000,0.001710,0.000000
8,-1.000000,-1.330000,0.000000,17.049999,-65.520996,0.000000,0.261000,0.000003,0.008435,0.000003,0.999964,0.000000,0.001710,0.000000
9,-1.000000,-1.980000,0.000000,17.049999,-78.291000,0.000000,0.261000,0.000003,0.008440,0.000003,0.999964,0.000000,0.001710,0.000000
10,-1.000000,-2.740000,0.000000,17.049999,-90.950996,0.000000,0.261000,0.000003,0.008446,0.000003,0.999964,0.000000,0.001610,0.000000
11,-1.000000,-3.600000,0.000000,17.049999,-103.500999,0.000000,0.261000,0.000003,0.008451,0.000003,0.999964,0.000000,0.001510,0.000000
12,-1.000000,-4.570000,0.000000,17.049999,-115.940994,0.000000,0.261000,0.000003,0.008456,0.000003,0.999964,0.000000,0.001410,0.000000
13,-1.000000,-5.640000,0.000000,17.049999,-128.281006,0.000000,0.261000,0.000003,0.008462,0.000003,0.999964,0.000000,0.001310,0.000000
14,-1.000000,-6.810000,0.000000,17.049999,-140.511002,0.000000,0.261000,0.000003,0.008467,0.000003,0.999964,0.000000,0.001110,0.000000
15,-1.000000,-8.080000,0.000000,17.049999,-152.641006,0.000000,0.261000,0.000003,0.008473,0.000003,0.999964,0.000000,0.001010,0.000000
16,-1.000000,-9.450000,0.000000,17.049999,-164.661011,0.000000,0.261000,0.000003,0.008478,0.000003,0.999964,0.000000,0.000810,0.000000
17,-1.000000,-10.920000,0.000000,17.049999,-176.581009,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000610,0.000000
18,-1.000000,-12.490000,0.000000,17.049999,-188.401001,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000510,0.000000
19,-1.000000,-14.160000,0.000000,17.049999,-200.111008,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000410,0.000000
20,-1.000000,-15.920000,0.000000,17.049999,-211.721008,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000310,0.000000
21,-1.000000,-17.779999,0.000000,17.049999,-223.231003,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000310,0.000000
22,-1.000000,-19.740000,0.000000,17.049999,-234.651001,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000210,0.000000
23,-1.000000,-21.789999,0.000000,17.049999,-245.971008,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000210,0.000000
24,-1.000000,-23.930000,0.000000,17.049999,-257.191010,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000210,0.000000
25,-1.000000,-26.170000,0.000000,17.049999,-268.321014,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000210,0.000000
26,-1.000000,-28.500000,0.000000,17.049999,-279.351013,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000210,0.000000
27,-1.000000,-30.920000,0.000000,17.049999,-290.291016,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000110,0.000000
28,-1.000000,-33.430000,0.000000,17.049999,-301.131012,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000110,0.000000
29,-1.000000,-36.029999,0.000000,17.049999,-311.881012,0.000000,0.261000,0.000003,0.008483,0.000003,0.999964,0.000000,0.000110,0.000000
