frame,input.bJump,input.bJumped,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
24,False,False,0.000000,0.000000,0.610000,0.000000,89.959999,2.950000,0.000000,396.649994,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
25,False,False,0.000000,0.000000,0.630000,0.000000,93.220001,2.950000,0.000000,391.229980,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
26,False,False,0.000000,0.000000,0.650000,0.000000,96.439995,2.950000,0.000000,385.809998,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
27,False,False,0.000000,0.000000,0.670000,0.000000,99.610001,2.950000,0.000000,380.389984,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
28,False,False,0.000000,0.000000,0.690000,0.000000,102.729996,2.950000,0.000000,374.970001,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
29,False,False,0.000000,0.000000,0.710000,0.000000,105.809998,2.950000,0.000000,369.549988,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
30,False,False,0.000000,0.000000,0.730000,0.000000,108.839996,2.950000,0.000000,364.130005,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
31,False,False,0.000000,0.000000,0.750000,0.000000,111.829994,2.950000,0.000000,358.709991,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
32,False,False,0.000000,0.000000,0.770000,0.000000,114.769997,2.950000,0.000000,353.289978,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
33,False,False,0.000000,0.000000,0.790000,0.000000,117.669998,2.950000,0.000000,347.869995,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
34,False,False,0.000000,0.000000,0.810000,0.000000,120.519997,2.950000,0.000000,342.449982,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
35,False,False,0.000000,0.000000,0.830000,0.000000,123.329994,2.950000,0.000000,337.029999,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
36,False,False,0.000000,0.000000,0.850000,0.000000,126.089996,2.950000,0.000000,331.609985,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
37,False,False,0.000000,0.000000,0.870000,0.000000,128.809998,2.950000,0.000000,326.190002,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
38,False,False,0.000000,0.000000,0.890000,0.000000,131.479996,2.950000,0.000000,320.769989,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
39,False,False,0.000000,0.000000,0.910000,0.000000,134.110001,2.950000,0.000000,315.350006,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
40,False,False,0.000000,0.000000,0.930000,0.000000,136.690002,2.950000,0.000000,309.929993,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
41,False,False,0.000000,0.000000,0.950000,0.000000,139.229996,2.950000,0.000000,304.509979,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
42,False,False,0.000000,0.000000,0.970000,0.000000,141.720001,2.950000,0.000000,299.089996,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
43,False,False,0.000000,0.000000,0.990000,0.000000,144.169998,2.950000,0.000000,293.669983,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
44,False,False,0.000000,0.000000,1.010000,0.000000,146.569992,2.950000,0.000000,288.250000,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
45,False,False,0.000000,0.000000,1.030000,0.000000,148.929993,2.950000,0.000000,282.829987,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
46,False,False,0.000000,0.000000,1.050000,0.000000,151.239990,2.950000,0.000000,277.410004,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
47,False,False,0.000000,0.000000,1.070000,0.000000,153.509995,2.950000,0.000000,271.989990,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
48,False,False,0.000000,0.000000,1.090000,0.000000,155.729996,2.950000,0.000000,266.570007,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
49,False,False,0.000000,0.000000,1.110000,0.000000,157.910004,2.950000,0.000000,261.149994,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
50,False,False,0.000000,0.000000,1.130000,0.000000,160.039993,2.950000,0.000000,255.729996,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
51,False,False,0.000000,0.000000,1.150000,0.000000,162.129990,2.950000,0.000000,250.309998,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
52,False,False,0.000000,0.000000,1.170000,0.000000,164.169998,2.950000,0.000000,244.889999,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
53,False,False,0.000000,0.000000,1.190000,0.000000,166.169998,2.950000,0.000000,239.470001,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
54,False,False,0.000000,0.000000,1.210000,0.000000,168.119995,2.950000,0.000000,234.049988,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
55,False,False,0.000000,0.000000,1.230000,0.000000,170.029999,2.950000,0.000000,228.629990,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
56,False,False,0.000000,0.000000,1.250000,0.000000,171.889999,2.950000,0.000000,223.209991,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
57,False,False,0.000000,0.000000,1.270000,0.000000,173.699997,2.950000,0.000000,217.789993,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
58,False,False,0.000000,0.000000,1.290000,0.000000,175.470001,2.950000,0.000000,212.369995,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
59,False,False,0.000000,0.000000,1.310000,0.000000,177.190002,2.950000,0.000000,206.949997,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
60,False,False,0.000000,0.000000,1.330000,0.000000,178.869995,2.950000,0.000000,201.529999,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
61,False,False,0.000000,0.000000,1.350000,0.000000,180.500000,2.950000,0.000000,196.110001,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
62,False,False,0.000000,0.000000,1.370000,0.000000,182.089996,2.950000,0.000000,190.690002,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
63,False,False,0.000000,0.000000,1.390000,0.000000,183.629990,2.950000,0.000000,185.269989,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
64,False,False,0.000000,0.000000,1.410000,0.000000,185.129990,2.950000,0.000000,179.849991,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
65,False,False,0.000000,0.000000,1.430000,0.000000,186.580002,2.950000,0.000000,174.429993,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
66,False,False,0.000000,0.000000,1.450000,0.000000,187.989990,2.950000,0.000000,169.009995,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
67,False,False,0.000000,0.000000,1.470000,0.000000,189.349991,2.950000,0.000000,163.589996,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
68,False,False,0.000000,0.000000,1.490000,0.000000,190.669998,2.950000,0.000000,158.169998,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
69,False,False,0.000000,0.000000,1.510000,0.000000,191.940002,2.950000,0.000000,152.750000,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
70,False,False,0.000000,0.000000,1.530000,0.000000,193.169998,2.950000,0.000000,147.330002,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
71,True,True,-1.000000,1.000000,1.550000,0.000000,194.349991,2.950000,0.000000,141.910004,-0.001330,0.008408,-0.000305,0.999964,-0.320800,0.000000,-0.070500
72,False,False,0.000000,0.000000,1.570000,0.000000,195.489990,2.950000,0.000000,136.489990,-0.002608,0.008408,-0.000607,0.999961,-0.308000,0.000000,-0.069500
73,False,False,0.000000,0.000000,1.590000,0.000000,196.580002,2.950000,0.000000,131.069992,-0.003838,0.008408,-0.000904,0.999957,-0.295700,0.000000,-0.068500
74,False,False,0.000000,0.000000,1.610000,0.000000,197.629990,2.950000,0.000000,125.649994,-0.005020,0.008408,-0.001195,0.999951,-0.283900,0.000000,-0.067500
75,False,False,0.000000,0.000000,1.630000,0.000000,198.629990,2.950000,0.000000,120.229996,-0.006153,0.008408,-0.001481,0.999945,-0.272500,0.000000,-0.066500
76,False,False,0.000000,0.000000,1.650000,0.000000,199.589996,2.950000,0.000000,114.809998,-0.007243,0.008408,-0.001761,0.999937,-0.261600,0.000000,-0.065500
77,False,False,0.000000,0.000000,1.670000,0.000000,200.500000,2.950000,0.000000,109.389999,-0.008289,0.008408,-0.002037,0.999928,-0.251100,0.000000,-0.064500
78,False,False,0.000000,0.000000,1.690000,0.000000,201.369995,2.950000,0.000000,103.970001,-0.009293,0.008408,-0.002312,0.999919,-0.241000,0.000000,-0.063500
79,False,False,0.000000,0.000000,1.710000,0.000000,202.190002,2.950000,0.000000,98.549995,-0.010253,0.008408,-0.002581,0.999909,-0.231300,0.000000,-0.062500
80,False,False,0.000000,0.000000,1.730000,0.000000,202.970001,2.950000,0.000000,93.129997,-0.011175,0.008408,-0.002846,0.999898,-0.222000,0.000000,-0.061500
81,False,False,0.000000,0.000000,1.750000,0.000000,203.699997,2.950000,0.000000,87.709999,-0.012060,0.008408,-0.003105,0.999887,-0.213100,0.000000,-0.060600
82,False,False,0.000000,0.000000,1.770000,0.000000,204.389999,2.950000,0.000000,82.290001,-0.012912,0.008408,-0.003358,0.999876,-0.204600,0.000000,-0.059700
83,False,False,0.000000,0.000000,1.790000,0.000000,205.029999,2.950000,0.000000,76.869995,-0.013727,0.008408,-0.003612,0.999864,-0.196400,0.000000,-0.058800
84,False,False,0.000000,0.000000,1.810000,0.000000,205.629990,2.950000,0.000000,71.449997,-0.014509,0.008408,-0.003860,0.999852,-0.188500,0.000000,-0.057900
85,False,False,0.000000,0.000000,1.830000,0.000000,206.179993,2.950000,0.000000,66.029999,-0.015259,0.008408,-0.004103,0.999840,-0.180900,0.000000,-0.057000
86,False,False,0.000000,0.000000,1.850000,0.000000,206.690002,2.950000,0.000000,60.609997,-0.015982,0.008408,-0.004340,0.999828,-0.173600,0.000000,-0.056100
87,False,False,0.000000,0.000000,1.870000,0.000000,207.149994,2.950000,0.000000,55.189999,-0.016673,0.008408,-0.004578,0.999815,-0.166600,0.000000,-0.055200
88,False,False,0.000000,0.000000,1.890000,0.000000,207.559998,2.950000,0.000000,49.770000,-0.017336,0.008408,-0.004809,0.999803,-0.159900,0.000000,-0.054300
89,False,False,0.000000,0.000000,1.910000,0.000000,207.779999,2.950000,0.000000,26.930000,-0.017973,0.008408,-0.005036,0.999790,-0.153500,0.000000,-0.053400
90,False,False,0.000000,0.000000,1.930000,0.000000,207.879990,2.950000,0.000000,12.080000,-0.018582,0.008408,-0.005263,0.999778,-0.147300,0.000000,-0.052600
91,False,False,0.000000,0.000000,1.950000,0.000000,207.899994,2.950000,0.000000,2.430000,-0.019170,0.008408,-0.005484,0.999766,-0.141400,0.000000,-0.051800
92,False,False,0.000000,0.000000,1.970000,0.000000,207.869995,2.950000,0.000000,-3.830000,-0.019737,0.008408,-0.005700,0.999754,-0.135700,0.000000,-0.051000
93,False,False,0.000000,0.000000,1.990000,0.000000,207.799988,2.950000,0.000000,-7.900000,-0.020276,0.008408,-0.005915,0.999741,-0.130300,0.000000,-0.050200
94,False,False,0.000000,0.000000,2.010000,0.000000,207.709991,2.950000,0.000000,-10.550000,-0.020794,0.008408,-0.006126,0.999730,-0.125100,0.000000,-0.049400
95,False,False,0.000000,0.000000,2.030000,0.000000,207.610001,2.950000,0.000000,-12.270000,-0.021291,0.008408,-0.006331,0.999718,-0.120100,0.000000,-0.048600
96,False,False,0.000000,0.000000,2.050000,0.000000,207.500000,2.950000,0.000000,-13.389999,-0.021771,0.008408,-0.006536,0.999706,-0.115300,0.000000,-0.047800
97,False,False,0.000000,0.000000,2.070000,0.000000,207.379990,2.950000,0.000000,-14.120000,-0.022229,0.008408,-0.006735,0.999695,-0.110700,0.000000,-0.047000
98,False,False,0.000000,0.000000,2.090000,0.000000,207.259995,2.950000,0.000000,-14.589999,-0.022672,0.008408,-0.006930,0.999684,-0.106200,0.000000,-0.046200
99,False,False,0.000000,0.000000,2.110000,0.000000,207.139999,2.950000,0.000000,-14.900000,-0.023093,0.008408,-0.007124,0.999673,-0.101900,0.000000,-0.045500
100,False,False,0.000000,0.000000,2.130000,0.000000,207.009995,2.950000,0.000000,-15.099999,-0.023497,0.008408,-0.007313,0.999662,-0.097800,0.000000,-0.044800
101,False,False,0.000000,0.000000,2.150000,0.000000,206.879990,2.950000,0.000000,-15.230000,-0.023886,0.008408,-0.007501,0.999651,-0.093900,0.000000,-0.044100
102,False,False,0.000000,0.000000,2.170000,0.000000,206.750000,2.950000,0.000000,-15.309999,-0.024258,0.008408,-0.007685,0.999641,-0.090100,0.000000,-0.043400
103,False,False,0.000000,0.000000,2.190000,0.000000,206.619995,2.950000,0.000000,-15.360000,-0.024619,0.008408,-0.007868,0.999631,-0.086500,0.000000,-0.042700
104,False,False,0.000000,0.000000,2.210000,0.000000,206.489990,2.950000,0.000000,-15.400000,-0.024965,0.008408,-0.008046,0.999621,-0.083000,0.000000,-0.042000
105,False,False,0.000000,0.000000,2.230000,0.000000,206.360001,2.950000,0.000000,-15.420000,-0.025294,0.008408,-0.008219,0.999611,-0.079700,0.000000,-0.041300
106,False,False,0.000000,0.000000,2.250000,0.000000,206.229996,2.950000,0.000000,-15.429999,-0.025612,0.008408,-0.008392,0.999601,-0.076500,0.000000,-0.040600
107,False,False,0.000000,0.000000,2.270000,0.000000,206.099991,2.950000,0.000000,-15.440000,-0.025914,0.008408,-0.008559,0.999592,-0.073400,0.000000,-0.039900
108,False,False,0.000000,0.000000,2.290000,0.000000,205.970001,2.950000,0.000000,-15.450000,-0.026205,0.008408,-0.008726,0.999583,-0.070400,0.000000,-0.039200
109,False,False,0.000000,0.000000,2.310000,0.000000,205.839996,2.950000,0.000000,-15.450000,-0.026486,0.008408,-0.008888,0.999574,-0.067600,0.000000,-0.038600
110,False,False,0.000000,0.000000,2.330000,0.000000,205.709991,2.950000,0.000000,-15.450000,-0.026756,0.008408,-0.009050,0.999566,-0.064900,0.000000,-0.038000
111,False,False,0.000000,0.000000,2.350000,0.000000,205.580002,2.950000,0.000000,-15.450000,-0.027015,0.008408,-0.009206,0.999557,-0.062300,0.000000,-0.037400
112,False,False,0.000000,0.000000,2.370000,0.000000,205.449997,2.950000,0.000000,-15.450000,-0.027263,0.008408,-0.009363,0.999549,-0.059800,0.000000,-0.036800
113,False,False,0.000000,0.000000,2.390000,0.000000,205.319992,2.950000,0.000000,-15.450000,-0.027500,0.008408,-0.009514,0.999541,-0.057400,0.000000,-0.036200
114,False,False,0.000000,0.000000,2.410000,0.000000,205.190002,2.950000,0.000000,-15.450000,-0.027727,0.008408,-0.009665,0.999533,-0.055100,0.000000,-0.035600
115,False,False,0.000000,0.000000,2.430000,0.000000,205.059998,2.950000,0.000000,-15.450000,-0.027948,0.008408,-0.009810,0.999526,-0.052900,0.000000,-0.035000
116,False,False,0.000000,0.000000,2.450000,0.000000,204.929993,2.950000,0.000000,-15.450000,-0.028158,0.008408,-0.009956,0.999518,-0.050800,0.000000,-0.034400
117,False,False,0.000000,0.000000,2.470000,0.000000,204.799988,2.950000,0.000000,-15.450000,-0.028358,0.008408,-0.010096,0.999511,-0.048700,0.000000,-0.033800
118,False,False,0.000000,0.000000,2.490000,0.000000,204.669998,2.950000,0.000000,-15.450000,-0.028552,0.008408,-0.010237,0.999505,-0.046700,0.000000,-0.033200
119,False,False,0.000000,0.000000,2.510000,0.000000,204.539993,2.950000,0.000000,-15.450000,-0.028735,0.008408,-0.010377,0.999498,-0.044800,0.000000,-0.032600
120,False,False,0.000000,0.000000,2.530000,0.000000,204.409988,2.950000,0.000000,-15.450000,-0.028914,0.008408,-0.010512,0.999491,-0.043000,0.000000,-0.032000
121,False,False,0.000000,0.000000,2.550000,0.000000,204.279999,2.950000,0.000000,-15.450000,-0.029086,0.008408,-0.010647,0.999485,-0.041200,0.000000,-0.031500
122,False,False,0.000000,0.000000,2.570000,0.000000,204.149994,2.950000,0.000000,-15.450000,-0.029248,0.008408,-0.010776,0.999479,-0.039500,0.000000,-0.031000
123,False,False,0.000000,0.000000,2.590000,0.000000,204.019989,2.950000,0.000000,-15.450000,-0.029404,0.008408,-0.010906,0.999473,-0.037900,0.000000,-0.030500
124,False,False,0.000000,0.000000,2.610000,0.000000,203.889999,2.950000,0.000000,-15.450000,-0.029555,0.008408,-0.011030,0.999467,-0.036300,0.000000,-0.030000
125,False,False,0.000000,0.000000,2.630000,0.000000,203.759995,2.950000,0.000000,-15.450000,-0.029701,0.008408,-0.011154,0.999461,-0.034800,0.000000,-0.029500
126,False,False,0.000000,0.000000,2.650000,0.000000,203.629990,2.950000,0.000000,-15.450000,-0.029841,0.008408,-0.011278,0.999456,-0.033400,0.000000,-0.029000
127,False,False,0.000000,0.000000,2.670000,0.000000,203.500000,2.950000,0.000000,-15.450000,-0.029976,0.008408,-0.011397,0.999450,-0.032000,0.000000,-0.028500
128,False,False,0.000000,0.000000,2.690000,0.000000,203.369995,2.950000,0.000000,-15.450000,-0.030106,0.008408,-0.011515,0.999445,-0.030700,0.000000,-0.028000
129,False,False,0.000000,0.000000,2.710000,0.000000,203.239990,2.950000,0.000000,-15.450000,-0.030230,0.008408,-0.011629,0.999440,-0.029400,0.000000,-0.027500
130,False,False,0.000000,0.000000,2.730000,0.000000,203.110001,2.950000,0.000000,-15.450000,-0.030349,0.008408,-0.011742,0.999435,-0.028200,0.000000,-0.027000
131,False,False,0.000000,0.000000,2.750000,0.000000,202.979996,2.950000,0.000000,-15.450000,-0.030462,0.008408,-0.011855,0.999430,-0.027000,0.000000,-0.026500
132,False,False,0.000000,0.000000,2.770000,0.000000,202.849991,2.950000,0.000000,-15.450000,-0.030570,0.008408,-0.011963,0.999426,-0.025900,0.000000,-0.026000
133,False,False,0.000000,0.000000,2.790000,0.000000,202.720001,2.950000,0.000000,-15.450000,-0.030672,0.008408,-0.012071,0.999421,-0.024800,0.000000,-0.025500
134,False,False,0.000000,0.000000,2.810000,0.000000,202.589996,2.950000,0.000000,-15.450000,-0.030769,0.008408,-0.012179,0.999417,-0.023800,0.000000,-0.025100
135,False,False,0.000000,0.000000,2.830000,0.000000,202.459991,2.950000,0.000000,-15.450000,-0.030861,0.008408,-0.012281,0.999413,-0.022800,0.000000,-0.024700
136,False,False,0.000000,0.000000,2.850000,0.000000,202.330002,2.950000,0.000000,-15.450000,-0.030953,0.008408,-0.012384,0.999409,-0.021800,0.000000,-0.024300
137,False,False,0.000000,0.000000,2.870000,0.000000,202.199997,2.950000,0.000000,-15.450000,-0.031039,0.008408,-0.012486,0.999405,-0.020900,0.000000,-0.023900
138,False,False,0.000000,0.000000,2.890000,0.000000,202.069992,2.950000,0.000000,-15.450000,-0.031120,0.008408,-0.012583,0.999401,-0.020000,0.000000,-0.023500
139,False,False,0.000000,0.000000,2.910000,0.000000,201.940002,2.950000,0.000000,-15.450000,-0.031201,0.008408,-0.012681,0.999397,-0.019200,0.000000,-0.023100
140,False,False,0.000000,0.000000,2.930000,0.000000,201.809998,2.950000,0.000000,-15.450000,-0.031276,0.008408,-0.012778,0.999394,-0.018400,0.000000,-0.022700
141,False,False,0.000000,0.000000,2.950000,0.000000,201.679993,2.950000,0.000000,-15.450000,-0.031347,0.008408,-0.012869,0.999390,-0.017600,0.000000,-0.022300
142,False,False,0.000000,0.000000,2.970000,0.000000,201.550003,2.950000,0.000000,-15.450000,-0.031417,0.008408,-0.012961,0.999387,-0.016900,0.000000,-0.021900
143,False,False,0.000000,0.000000,2.990000,0.000000,201.419998,2.950000,0.000000,-15.450000,-0.031481,0.008408,-0.013053,0.999384,-0.016200,0.000000,-0.021500
144,False,False,0.000000,0.000000,3.010000,0.000000,201.289993,2.950000,0.000000,-15.450000,-0.031546,0.008408,-0.013139,0.999381,-0.015500,0.000000,-0.021100
145,False,False,0.000000,0.000000,3.030000,0.000000,201.159988,2.950000,0.000000,-15.450000,-0.031606,0.008408,-0.013225,0.999377,-0.014800,0.000000,-0.020700
146,False,False,0.000000,0.000000,3.050000,0.000000,201.029999,2.950000,0.000000,-15.450000,-0.031665,0.008408,-0.013312,0.999374,-0.014200,0.000000,-0.020300
147,False,False,0.000000,0.000000,3.070000,0.000000,200.899994,2.950000,0.000000,-15.450000,-0.031719,0.008408,-0.013398,0.999372,-0.013600,0.000000,-0.019900
148,False,False,0.000000,0.000000,3.090000,0.000000,200.769989,2.950000,0.000000,-15.450000,-0.031773,0.008408,-0.013479,0.999369,-0.013000,0.000000,-0.019500
149,False,False,0.000000,0.000000,3.110000,0.000000,200.639999,2.950000,0.000000,-15.450000,-0.031827,0.008408,-0.013560,0.999366,-0.012400,0.000000,-0.019100
150,False,False,0.000000,0.000000,3.130000,0.000000,200.470001,2.950000,0.000000,-20.859999,-0.031875,0.008408,-0.013641,0.999363,-0.011900,0.000000,-0.018700
151,False,False,0.000000,0.000000,3.150000,0.000000,200.250000,2.950000,0.000000,-26.269999,-0.031924,0.008408,-0.013716,0.999361,-0.011400,0.000000,-0.018400
152,False,False,0.000000,0.000000,3.170000,0.000000,199.989990,2.950000,0.000000,-31.679998,-0.031967,0.008408,-0.013792,0.999358,-0.010900,0.000000,-0.018100
153,False,False,0.000000,0.000000,3.190000,0.000000,199.679993,2.950000,0.000000,-37.090000,-0.032010,0.008408,-0.013867,0.999356,-0.010400,0.000000,-0.017800
154,False,False,0.000000,0.000000,3.210000,0.000000,199.330002,2.950000,0.000000,-42.500000,-0.032053,0.008408,-0.013943,0.999353,-0.009900,0.000000,-0.017500
155,False,False,0.000000,0.000000,3.230000,0.000000,198.929993,2.950000,0.000000,-47.910000,-0.032091,0.008408,-0.014013,0.999351,-0.009500,0.000000,-0.017200
156,False,False,0.000000,0.000000,3.250000,0.000000,198.489990,2.950000,0.000000,-53.320000,-0.032129,0.008408,-0.014083,0.999349,-0.009100,0.000000,-0.016900
157,False,False,0.000000,0.000000,3.270000,0.000000,198.000000,2.950000,0.000000,-58.730000,-0.032167,0.008408,-0.014153,0.999347,-0.008700,0.000000,-0.016600
158,False,False,0.000000,0.000000,3.290000,0.000000,197.470001,2.950000,0.000000,-64.139999,-0.032199,0.008408,-0.014223,0.999345,-0.008300,0.000000,-0.016300
159,False,False,0.000000,0.000000,3.310000,0.000000,196.889999,2.950000,0.000000,-69.549995,-0.032231,0.008408,-0.014288,0.999343,-0.007900,0.000000,-0.016000
160,False,False,0.000000,0.000000,3.330000,0.000000,196.269989,2.950000,0.000000,-74.959999,-0.032264,0.008408,-0.014353,0.999341,-0.007500,0.000000,-0.015700
161,False,False,0.000000,0.000000,3.350000,0.000000,195.599991,2.950000,0.000000,-80.369995,-0.032291,0.008408,-0.014418,0.999339,-0.007200,0.000000,-0.015400
162,False,False,0.000000,0.000000,3.370000,0.000000,194.889999,2.950000,0.000000,-85.779999,-0.032318,0.008408,-0.014482,0.999337,-0.006900,0.000000,-0.015100
