frame,input.bJump,input.bJumped,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.320000,0.000000,17.049999,0.000000,0.000000,0.321000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
1,True,True,0.310000,0.000000,19.520000,-1.091000,0.000000,295.971008,0.000003,0.008408,0.000003,0.999965,0.000000,0.000110,0.000000
2,False,False,0.310000,0.000000,22.020000,0.491000,0.000000,299.990997,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
3,False,False,0.310000,0.000000,24.549999,0.071000,0.000000,304.010986,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
4,False,False,0.310000,0.000000,27.019999,-0.011000,0.000000,295.881012,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
5,False,False,0.310000,0.000000,29.420000,0.000000,0.000000,287.751007,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
6,False,False,0.310000,0.000000,31.750000,0.000000,0.000000,279.621002,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
7,False,False,0.310000,0.000000,34.009998,0.000000,0.000000,271.490997,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
8,False,False,0.310000,0.000000,36.230000,0.000000,0.000000,266.071014,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
9,False,False,0.310000,0.000000,38.399998,0.000000,0.000000,260.651001,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
10,False,False,0.310000,0.000000,40.529999,0.000000,0.000000,255.231003,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
11,False,False,0.310000,0.000000,42.610001,0.000000,0.000000,249.811005,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
12,False,False,0.310000,0.000000,44.649998,0.000000,0.000000,244.391006,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
13,False,False,0.310000,0.000000,46.639999,0.000000,0.000000,238.971008,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
14,False,False,0.310000,0.000000,48.590000,0.000000,0.000000,233.550995,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
15,False,False,0.310000,0.000000,50.489998,0.000000,0.000000,228.130997,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
16,False,False,0.310000,0.000000,52.349998,0.000000,0.000000,222.710999,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
17,False,False,0.310000,0.000000,54.160000,0.000000,0.000000,217.291000,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
18,False,False,0.310000,0.000000,55.930000,0.000000,0.000000,211.871002,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
19,False,False,0.310000,0.000000,57.649998,0.000000,0.000000,206.451004,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
20,False,False,0.310000,0.000000,59.329998,0.000000,0.000000,201.031006,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
21,False,False,0.310000,0.000000,60.959999,0.000000,0.000000,195.611008,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
22,False,False,0.310000,0.000000,62.539997,0.000000,0.000000,190.191010,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
