frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.320000,0.000000,17.049999,0.000000,0.000000,0.321000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
1,True,True,-1.000000,1.000000,0.490000,-0.030000,17.049999,20.710999,-3.311000,0.181000,-0.000003,0.008402,-0.000343,0.999965,-0.001410,-0.001010,-0.082210
2,True,True,-1.000000,1.000000,0.830000,-0.090000,17.049999,41.091000,-6.831000,0.091000,-0.000008,0.008397,-0.001049,0.999964,-0.002110,-0.001310,-0.169210
3,True,True,-1.000000,1.000000,1.340000,-0.180000,17.049999,61.230999,-10.441000,0.031000,-0.000008,0.008392,-0.002128,0.999963,-0.002410,-0.001510,-0.258610
4,True,True,-1.000000,1.000000,2.020000,-0.300000,17.049999,81.130997,-14.161000,0.000000,-0.000008,0.008386,-0.003585,0.999958,-0.002610,-0.001610,-0.350010
5,True,True,-1.000000,1.000000,2.860000,-0.450000,17.049999,100.810997,-17.980999,-0.021000,-0.000003,0.008381,-0.005430,0.999950,-0.002610,-0.001710,-0.442210
6,True,True,-1.000000,1.000000,3.860000,-0.630000,17.049999,120.280998,-21.900999,-0.041000,0.000003,0.008375,-0.007658,0.999936,-0.002610,-0.001710,-0.534810
7,True,True,-1.000000,1.000000,5.020000,-0.850000,17.049999,139.561005,-25.940998,-0.051000,0.000013,0.008370,-0.010269,0.999912,-0.002410,-0.001710,-0.627010
8,True,True,-1.000000,1.000000,6.340000,-1.100000,17.049999,158.641006,-30.100998,-0.061000,0.000030,0.008365,-0.013263,0.999877,-0.002210,-0.001610,-0.718410
9,True,True,-1.000000,1.000000,7.820000,-1.390000,17.049999,177.541000,-34.400997,-0.071000,0.000051,0.008359,-0.016630,0.999827,-0.001910,-0.001510,-0.808310
10,True,True,-1.000000,1.000000,9.460000,-1.710000,17.049999,196.261002,-38.861000,-0.071000,0.000073,0.008354,-0.020363,0.999758,-0.001710,-0.001410,-0.896310
11,True,True,-1.000000,1.000000,11.250000,-2.070000,17.049999,214.791000,-43.500999,-0.071000,0.000100,0.008348,-0.024452,0.999666,-0.001410,-0.001310,-0.982110
12,True,True,-1.000000,1.000000,13.190000,-2.470000,17.049999,233.141006,-48.350998,-0.071000,0.000132,0.008343,-0.028892,0.999548,-0.001110,-0.001210,-1.065410
13,True,True,-1.000000,1.000000,15.280000,-2.920000,17.049999,251.291000,-53.431000,-0.071000,0.000170,0.008338,-0.033666,0.999398,-0.000810,-0.001110,-1.145910
14,True,True,-1.000000,1.000000,17.520000,-3.410000,17.049999,269.240997,-58.771000,-0.071000,0.000208,0.008332,-0.038759,0.999214,-0.000510,-0.001010,-1.223510
15,True,True,-1.000000,1.000000,19.910000,-3.950000,17.049999,286.990997,-64.401001,-0.071000,0.000251,0.008327,-0.044165,0.998989,-0.000210,-0.000910,-1.298010
16,True,True,-1.000000,1.000000,22.449999,-4.540000,17.049999,304.520996,-70.320999,-0.071000,0.000299,0.008321,-0.049867,0.998721,0.000000,-0.000810,-1.369510
17,True,True,-1.000000,1.000000,25.129999,-5.180000,17.049999,321.821014,-76.581001,-0.071000,0.000348,0.008316,-0.055850,0.998404,0.000210,-0.000710,-1.437710
18,True,True,-1.000000,1.000000,27.949999,-5.870000,17.049999,338.890991,-83.190994,-0.071000,0.000402,0.008311,-0.062102,0.998035,0.000410,-0.000610,-1.502710
19,True,True,-1.000000,1.000000,30.910000,-6.620000,17.049999,355.710999,-90.170998,-0.071000,0.000461,0.008305,-0.068609,0.997609,0.000610,-0.000510,-1.564410
20,True,True,-1.000000,1.000000,34.009998,-7.430000,17.049999,372.260986,-97.541000,-0.071000,0.000521,0.008300,-0.075352,0.997122,0.000710,-0.000410,-1.622810
21,True,True,-1.000000,1.000000,37.250000,-8.309999,17.049999,388.540985,-105.320999,-0.071000,0.000580,0.008294,-0.082322,0.996571,0.000810,-0.000310,-1.677910
22,True,True,-1.000000,1.000000,40.619999,-9.260000,17.049999,404.520996,-113.520996,-0.071000,0.000645,0.008289,-0.089503,0.995952,0.000910,-0.000210,-1.729710
23,True,True,-1.000000,1.000000,44.119999,-10.280000,17.049999,420.200989,-122.160995,-0.071000,0.000709,0.008284,-0.096877,0.995262,0.001010,-0.000110,-1.778210
24,True,True,-1.000000,1.000000,47.750000,-11.370000,17.049999,435.561005,-131.240997,-0.071000,0.000780,0.008278,-0.104436,0.994497,0.001010,0.000000,-1.823410
25,True,True,-1.000000,1.000000,51.500000,-12.540000,17.049999,450.580994,-140.781006,-0.071000,0.000850,0.008273,-0.112161,0.993655,0.001010,0.000000,-1.865410
26,True,True,-1.000000,1.000000,55.379997,-13.799999,17.049999,465.251007,-150.781006,-0.071000,0.000920,0.008268,-0.120043,0.992734,0.001010,0.000000,-1.904310
27,True,True,-1.000000,1.000000,59.379997,-15.139999,17.049999,479.561005,-161.240997,-0.071000,0.000990,0.008262,-0.128065,0.991731,0.001010,0.000000,-1.940110
28,True,True,-1.000000,1.000000,63.489998,-16.570000,17.049999,493.471008,-172.191010,-0.071000,0.001060,0.008257,-0.136216,0.990644,0.001010,0.000000,-1.973510
29,True,True,-1.000000,1.000000,67.709999,-18.100000,17.049999,506.920990,-183.691010,-0.071000,0.001136,0.008246,-0.144492,0.989471,0.001010,0.000000,-2.006410
30,True,True,-1.000000,1.000000,72.040001,-19.730000,17.049999,519.900940,-195.731003,-0.071000,0.001211,0.008235,-0.152892,0.988208,0.000910,0.000000,-2.038510
31,True,True,-1.000000,1.000000,76.479996,-21.469999,17.049999,532.400940,-208.291000,-0.061000,0.001287,0.008224,-0.161410,0.986852,0.000810,0.000000,-2.069710
32,True,True,-1.000000,1.000000,81.019997,-23.309999,17.049999,544.400940,-221.371002,-0.061000,0.001362,0.008214,-0.170037,0.985403,0.000710,0.000000,-2.099810
33,True,True,-1.000000,1.000000,85.650002,-25.269999,17.049999,555.890991,-234.951004,-0.061000,0.001438,0.008203,-0.178771,0.983855,0.000610,0.000000,-2.128810
