frame,input.Pitch,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
155,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.031325,0.031384,0.683121,0.728957,4.439810,0.000000,3.246110
156,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.017951,0.018011,0.693614,0.719898,4.439810,0.000000,3.246110
157,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.004567,0.004626,0.703730,0.710438,4.439810,0.000000,3.246110
158,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.008818,-0.008758,0.713456,0.700590,4.439810,0.000000,3.246110
159,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.022197,-0.022138,0.722790,0.690356,4.439810,0.000000,3.246110
160,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.035565,-0.035506,0.731725,0.679744,4.439810,0.000000,3.246110
161,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.048917,-0.048858,0.740261,0.668755,4.439810,0.000000,3.246110
162,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.062243,-0.062183,0.748389,0.657399,4.439810,0.000000,3.246110
163,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.075530,-0.075471,0.756105,0.645681,4.439810,0.000000,3.246110
164,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.088774,-0.088720,0.763406,0.633608,4.439810,0.000000,3.246110
165,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.101970,-0.101916,0.770285,0.621189,4.439810,0.000000,3.246110
166,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.115112,-0.115058,0.776743,0.608425,4.439810,0.000000,3.246110
167,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.128189,-0.128135,0.782774,0.595326,4.439810,0.000000,3.246110
168,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.141196,-0.141142,0.788372,0.581904,4.439810,0.000000,3.246110
169,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.154127,-0.154073,0.793538,0.568158,4.439810,0.000000,3.246110
170,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.166972,-0.166918,0.798269,0.554099,4.439810,0.000000,3.246110
171,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.179726,-0.179672,0.802558,0.539738,4.439810,0.000000,3.246110
172,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.192382,-0.192328,0.806405,0.525080,4.439810,0.000000,3.246110
173,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.204930,-0.204876,0.809812,0.510131,4.439810,0.000000,3.246110
174,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.217365,-0.217311,0.812773,0.494902,4.439810,0.000000,3.246110
175,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.229682,-0.229628,0.815286,0.479402,4.439810,0.000000,3.246110
176,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.241874,-0.241820,0.817349,0.463639,4.439810,0.000000,3.246110
177,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.253931,-0.253877,0.818963,0.447621,4.439810,0.000000,3.246110
178,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.265848,-0.265795,0.820128,0.431356,4.439810,0.000000,3.246110
179,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.277620,-0.277566,0.820841,0.414853,4.439810,0.000000,3.246110
180,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.289240,-0.289186,0.821102,0.398124,4.439810,0.000000,3.246110
181,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.300699,-0.300645,0.820914,0.381173,4.439810,0.000000,3.246110
182,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.311996,-0.311942,0.820272,0.364013,4.439810,0.000000,3.246110
183,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.323120,-0.323066,0.819179,0.346652,4.439810,0.000000,3.246110
184,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.334066,-0.334012,0.817635,0.329103,4.439810,0.000000,3.246110
185,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.344829,-0.344775,0.815642,0.311370,4.439810,0.000000,3.246110
186,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.355402,-0.355348,0.813199,0.293470,4.439810,0.000000,3.246110
187,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.365777,-0.365728,0.810309,0.275408,4.439810,0.000000,3.246110
188,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.375951,-0.375903,0.806975,0.257195,4.439810,0.000000,3.246110
189,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.385921,-0.385872,0.803196,0.238837,4.439810,0.000000,3.246110
190,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.395675,-0.395632,0.798977,0.220349,4.439810,0.000000,3.246110
191,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.405213,-0.405170,0.794317,0.201742,4.439810,0.000000,3.246110
192,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.414530,-0.414486,0.789220,0.183022,4.439810,0.000000,3.246110
193,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.423614,-0.423577,0.783691,0.164199,4.439810,0.000000,3.246110
194,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.432467,-0.432435,0.777729,0.145291,4.439810,0.000000,3.246110
195,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.441083,-0.441050,0.771342,0.126301,4.439810,0.000000,3.246110
196,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.449456,-0.449423,0.764531,0.107241,4.439810,0.000000,3.246110
197,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.457580,-0.457553,0.757298,0.088122,4.439810,0.000000,3.246110
198,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.465457,-0.465430,0.749647,0.068954,4.439810,0.000000,3.246110
199,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.473074,-0.473053,0.741584,0.049748,4.439810,0.000000,3.246110
200,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.480433,-0.480411,0.733115,0.030516,4.439810,0.000000,3.246110
201,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.487527,-0.487505,0.724244,0.011267,4.439810,0.000000,3.246110
202,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.494351,-0.494335,0.714972,-0.007987,4.439810,0.000000,3.246110
203,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.500906,-0.500890,0.705309,-0.027241,4.439810,0.000000,3.246110
204,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.507186,-0.507169,0.695256,-0.046479,4.439810,0.000000,3.246110
205,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.513185,-0.513174,0.684820,-0.065690,4.439810,0.000000,3.246110
206,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.518903,-0.518892,0.674009,-0.084863,4.439810,0.000000,3.246110
207,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.524336,-0.524325,0.662828,-0.103993,4.439810,0.000000,3.246110
208,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.529482,-0.529472,0.651278,-0.123064,4.439810,0.000000,3.246110
209,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.534338,-0.534327,0.639370,-0.142070,4.439810,0.000000,3.246110
210,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.538896,-0.538886,0.627115,-0.160995,4.439810,0.000000,3.246110
211,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.543158,-0.543147,0.614516,-0.179834,4.439810,0.000000,3.246110
212,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.547123,-0.547113,0.601576,-0.198570,4.439810,0.000000,3.246110
213,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.550787,-0.550776,0.588307,-0.217198,4.439810,0.000000,3.246110
214,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.554147,-0.554137,0.574713,-0.235708,4.439810,0.000000,3.246110
215,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.557201,-0.557196,0.560803,-0.254088,4.439810,0.000000,3.246110
216,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.559949,-0.559947,0.546584,-0.272328,4.439810,0.000000,3.246110
217,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.562388,-0.562391,0.532066,-0.290416,4.439810,0.000000,3.246110
218,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.564522,0.564523,-0.517252,0.308349,4.439810,0.000000,3.246110
219,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.566345,0.566343,-0.502158,0.326109,4.439810,0.000000,3.246110
220,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.567855,-0.567856,0.486782,-0.343690,4.439810,0.000000,3.246110
221,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.569053,0.569053,-0.471143,0.361083,4.439810,0.000000,3.246110
222,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.569938,0.569939,-0.455244,0.378276,4.439810,0.000000,3.246110
223,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.570510,0.570510,-0.439092,0.395265,4.439810,0.000000,3.246110
224,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.570769,0.570767,-0.422703,0.412032,4.439810,0.000000,3.246110
225,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570714,-0.570710,0.406081,-0.428572,4.439810,0.000000,3.246110
226,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.570340,-0.570343,0.389233,-0.444881,4.439810,0.000000,3.246110
227,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.569658,0.569657,-0.372175,0.460941,4.439810,0.000000,3.246110
228,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.568660,0.568661,-0.354912,0.476748,4.439810,0.000000,3.246110
229,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.567349,0.567352,-0.337449,0.492296,4.439810,0.000000,3.246110
230,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.565725,0.565735,-0.319802,0.507569,4.439810,0.000000,3.246110
231,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.563793,0.563800,-0.301978,0.522566,4.439810,0.000000,3.246110
232,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.561549,0.561560,-0.283991,0.537272,4.439810,0.000000,3.246110
233,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.558997,0.559006,-0.265848,0.551687,4.439810,0.000000,3.246110
234,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.556138,0.556149,-0.247560,0.565794,4.439810,0.000000,3.246110
235,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.552971,0.552982,-0.229131,0.579596,4.439810,0.000000,3.246110
236,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.549503,0.549513,-0.210579,0.593076,4.439810,0.000000,3.246110
237,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.545732,0.545742,-0.191913,0.606228,4.439810,0.000000,3.246110
238,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.541658,0.541669,-0.173139,0.619050,4.439810,0.000000,3.246110
239,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.537289,0.537299,-0.154267,0.631531,4.439810,0.000000,3.246110
240,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.532622,0.532633,-0.135315,0.643665,4.439810,0.000000,3.246110
241,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.527664,0.527675,-0.116288,0.655444,4.439810,0.000000,3.246110
242,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522415,0.522426,-0.097196,0.666863,4.439810,0.000000,3.246110
243,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.516880,0.516891,-0.078050,0.677914,4.439810,0.000000,3.246110
244,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.511059,0.511070,-0.058860,0.688594,4.439810,0.000000,3.246110
245,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.504958,0.504968,-0.039638,0.698894,4.439810,0.000000,3.246110
246,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.498576,0.498592,-0.020395,0.708811,4.439810,0.000000,3.246110
247,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.491924,0.491940,-0.001141,0.718335,4.439810,0.000000,3.246110
248,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.484997,0.485018,0.018113,0.727466,4.439810,0.000000,3.246110
249,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.477805,0.477827,0.037356,0.736198,4.439810,0.000000,3.246110
250,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.470350,0.470377,0.056584,0.744523,4.439810,0.000000,3.246110
251,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.462635,0.462668,0.075778,0.752439,4.439810,0.000000,3.246110
252,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.454667,0.454705,0.094930,0.759941,4.439810,0.000000,3.246110
253,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.446451,0.446488,0.114028,0.767025,4.439810,0.000000,3.246110
254,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.437986,0.438029,0.133066,0.773687,4.439810,0.000000,3.246110
255,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.429284,0.429328,0.152029,0.779923,4.439810,0.000000,3.246110
256,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.420345,0.420388,0.170911,0.785731,4.439810,0.000000,3.246110
257,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.411174,0.411217,0.189695,0.791108,4.439810,0.000000,3.246110
258,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.401776,0.401825,0.208377,0.796047,4.439810,0.000000,3.246110
259,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.392157,0.392211,0.226946,0.800549,4.439810,0.000000,3.246110
260,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.382323,0.382382,0.245386,0.804611,4.439810,0.000000,3.246110
261,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.372277,0.372342,0.263691,0.808231,4.439810,0.000000,3.246110
262,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.362027,0.362097,0.281855,0.811406,4.439810,0.000000,3.246110
263,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.351578,0.351653,0.299863,0.814135,4.439810,0.000000,3.246110
264,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.340934,0.341014,0.317703,0.816418,4.439810,0.000000,3.246110
265,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.330106,0.330187,0.335371,0.818250,4.439810,0.000000,3.246110
266,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.319095,0.319176,0.352856,0.819632,4.439810,0.000000,3.246110
267,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.307912,0.307993,0.370147,0.820562,4.439810,0.000000,3.246110
268,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.296556,0.296637,0.387232,0.821044,4.439810,0.000000,3.246110
269,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.285038,0.285119,0.404107,0.821071,4.439810,0.000000,3.246110
270,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.273363,0.273444,0.420755,0.820649,4.439810,0.000000,3.246110
271,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.261538,0.261619,0.437172,0.819777,4.439810,0.000000,3.246110
272,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.249567,0.249653,0.453351,0.818451,4.439810,0.000000,3.246110
273,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.237461,0.237547,0.469282,0.816675,4.439810,0.000000,3.246110
274,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.225225,0.225312,0.484954,0.814449,4.439810,0.000000,3.246110
275,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.212866,0.212952,0.500356,0.811778,4.439810,0.000000,3.246110
276,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.200388,0.200474,0.515483,0.808661,4.439810,0.000000,3.246110
277,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.187802,0.187888,0.530329,0.805096,4.439810,0.000000,3.246110
278,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.175108,0.175199,0.544885,0.801089,4.439810,0.000000,3.246110
279,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.162322,0.162414,0.559138,0.796642,4.439810,0.000000,3.246110
280,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.149445,0.149536,0.573083,0.791758,4.439810,0.000000,3.246110
281,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.136486,0.136578,0.586716,0.786436,4.439810,0.000000,3.246110
282,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.123452,0.123544,0.600025,0.780683,4.439810,0.000000,3.246110
283,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.110348,0.110445,0.613005,0.774500,4.439810,0.000000,3.246110
284,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.097185,0.097282,0.625645,0.767893,4.439810,0.000000,3.246110
285,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.083968,0.084065,0.637940,0.760865,4.439810,0.000000,3.246110
286,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.070707,0.070804,0.649884,0.753418,4.439810,0.000000,3.246110
287,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.057404,0.057506,0.661472,0.745555,4.439810,0.000000,3.246110
288,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.044068,0.044175,0.672699,0.737281,4.439810,0.000000,3.246110
289,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.030710,0.030818,0.683553,0.728603,4.439910,0.000000,3.246110
290,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.017336,0.017444,0.694035,0.719521,4.439910,0.000000,3.246010
291,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.003952,0.004060,0.704134,0.710044,4.439910,0.000000,3.246010
292,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.009433,-0.009325,0.713843,0.700180,4.439910,0.000000,3.246010
293,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.022812,-0.022704,0.723161,0.689930,4.439910,0.000000,3.246010
294,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.036180,-0.036072,0.732078,0.679302,4.439910,0.000000,3.246010
295,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.049527,-0.049419,0.740597,0.668296,4.439910,0.000000,3.246010
296,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.062847,-0.062739,0.748709,0.656924,4.439910,0.000000,3.246010
297,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.076134,-0.076026,0.756408,0.645190,4.439910,0.000000,3.246010
298,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.089379,-0.089271,0.763692,0.633101,4.439910,0.000000,3.246010
299,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.102574,-0.102466,0.770554,0.620666,4.439910,0.000000,3.246010
300,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.115716,-0.115608,0.776990,0.607891,4.439910,0.000000,3.246010
301,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.128793,-0.128685,0.782999,0.594781,4.439910,0.000000,3.246010
302,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.141800,-0.141692,0.788579,0.581343,4.439910,0.000000,3.246010
303,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.154726,-0.154618,0.793725,0.567586,4.439910,0.000000,3.246010
304,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.167566,-0.167458,0.798436,0.553516,4.439910,0.000000,3.246010
305,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.180314,-0.180206,0.802709,0.539139,4.439910,0.000000,3.246010
306,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.192965,-0.192857,0.806537,0.524471,4.439910,0.000000,3.246010
307,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.205507,-0.205400,0.809924,0.509511,4.439910,0.000000,3.246010
308,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.217937,-0.217829,0.812866,0.494270,4.439910,0.000000,3.246010
309,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.230248,-0.230140,0.815359,0.478760,4.439910,0.000000,3.246010
310,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.242435,-0.242327,0.817402,0.462986,4.439910,0.000000,3.246010
311,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.254487,-0.254379,0.818997,0.446958,4.439910,0.000000,3.246010
312,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.266399,-0.266291,0.820143,0.430682,4.439910,0.000000,3.246010
313,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.278165,-0.278057,0.820837,0.414168,4.439910,0.000000,3.246010
314,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.289780,-0.289672,0.821078,0.397428,4.439910,0.000000,3.246010
315,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.301233,-0.301125,0.820870,0.380467,4.439910,0.000000,3.246010
316,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.312519,-0.312411,0.820210,0.363300,4.439910,0.000000,3.246010
317,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.323632,-0.323524,0.819099,0.345935,4.439910,0.000000,3.246010
318,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.334568,-0.334460,0.817540,0.328374,4.439910,0.000000,3.246010
319,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.345320,-0.345212,0.815529,0.310636,4.439910,0.000000,3.246010
320,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.355883,-0.355775,0.813070,0.292725,4.439910,0.000000,3.246010
321,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.366251,-0.366143,0.810163,0.274653,4.439910,0.000000,3.246010
322,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.376415,-0.376313,0.806811,0.256429,4.439910,0.000000,3.246010
323,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.386374,-0.386272,0.803016,0.238065,4.439910,0.000000,3.246010
324,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.396122,-0.396020,0.798776,0.219572,4.439910,0.000000,3.246010
325,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.405650,-0.405553,0.794097,0.200960,4.439910,0.000000,3.246010
326,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.414956,-0.414859,0.788983,0.182234,4.439910,0.000000,3.246010
327,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.424035,-0.423938,0.783433,0.163412,4.439910,0.000000,3.246010
328,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.432877,-0.432786,0.777454,0.144498,4.439910,0.000000,3.246010
329,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.441482,-0.441396,0.771046,0.125502,4.439910,0.000000,3.246010
330,1.000000,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.449844,-0.449763,0.764215,0.106437,4.439910,0.000000,3.246010
