frame,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,0.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
1,0.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
2,0.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
3,0.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
4,1.000000,0.000000,0.000000,500.000000,0.000000,0.550000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
5,1.000000,0.000000,0.010000,500.000000,0.000000,1.100000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
6,1.000000,0.000000,0.020000,500.000000,0.000000,1.650000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
7,1.000000,0.000000,0.040000,500.000000,0.000000,2.200000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
8,1.000000,0.000000,0.060000,500.000000,0.000000,2.750000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
9,1.000000,0.000000,0.090000,500.000000,0.000000,3.300000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
10,1.000000,0.000000,0.120000,500.000000,0.000000,3.850000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
11,1.000000,0.000000,0.160000,500.000000,0.000000,4.400000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
12,1.000000,0.000000,0.200000,500.000000,0.000000,4.950000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
13,1.000000,0.000000,0.250000,500.000000,0.000000,5.500000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
14,1.000000,0.000000,0.300000,500.000000,0.000000,6.050000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
15,1.000000,0.000000,0.360000,500.000000,0.000000,6.600000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
16,1.000000,0.000000,0.420000,500.000000,0.000000,7.150000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
17,1.000000,0.000000,0.480000,500.000000,0.000000,7.700000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
18,1.000000,0.000000,0.550000,500.000000,0.000000,8.250000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
19,1.000000,0.000000,0.620000,500.000000,0.000000,8.800000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
20,1.000000,0.000000,0.700000,500.000000,0.000000,9.349999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
21,1.000000,0.000000,0.780000,500.000000,0.000000,9.900000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
22,1.000000,0.000000,0.870000,500.000000,0.000000,10.450000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
23,1.000000,0.000000,0.960000,500.000000,0.000000,11.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
24,1.000000,0.000000,1.060000,500.000000,0.000000,11.550000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
25,1.000000,0.000000,1.160000,500.000000,0.000000,12.099999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
26,1.000000,0.000000,1.270000,500.000000,0.000000,12.650000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
27,1.000000,0.000000,1.380000,500.000000,0.000000,13.200000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
28,1.000000,0.000000,1.490000,500.000000,0.000000,13.750000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
29,1.000000,0.000000,1.610000,500.000000,0.000000,14.299999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
30,1.000000,0.000000,1.730000,500.000000,0.000000,14.849999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
31,1.000000,0.000000,1.860000,500.000000,0.000000,15.400000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
32,1.000000,0.000000,1.990000,500.000000,0.000000,15.950000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
33,1.000000,0.000000,2.130000,500.000000,0.000000,16.500000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
34,1.000000,0.000000,2.270000,500.000000,0.000000,17.049999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
35,1.000000,0.000000,2.420000,500.000000,0.000000,17.600000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
36,1.000000,0.000000,2.570000,500.000000,0.000000,18.150000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
37,1.000000,0.000000,2.730000,500.000000,0.000000,18.699999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
38,1.000000,0.000000,2.890000,500.000000,0.000000,19.250000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
39,1.000000,0.000000,3.060000,500.000000,0.000000,19.799999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
40,1.000000,0.000000,3.230000,500.000000,0.000000,20.350000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
41,1.000000,0.000000,3.400000,500.000000,0.000000,20.900000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
42,1.000000,0.000000,3.580000,500.000000,0.000000,21.449999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
43,1.000000,0.000000,3.760000,500.000000,0.000000,22.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
44,1.000000,0.000000,3.950000,500.000000,0.000000,22.549999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
45,1.000000,0.000000,4.140000,500.000000,0.000000,23.100000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
46,1.000000,0.000000,4.340000,500.000000,0.000000,23.650000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
47,1.000000,0.000000,4.540000,500.000000,0.000000,24.199999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
48,1.000000,0.000000,4.750000,500.000000,0.000000,24.750000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
49,1.000000,0.000000,4.960000,500.000000,0.000000,25.299999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
50,1.000000,0.000000,5.180000,500.000000,0.000000,25.849998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
51,1.000000,0.000000,5.400000,500.000000,0.000000,26.400000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
52,1.000000,0.000000,5.620000,500.000000,0.000000,26.949999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
53,1.000000,0.000000,5.850000,500.000000,0.000000,27.500000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
54,1.000000,0.000000,6.080000,500.000000,0.000000,28.049999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
55,1.000000,0.000000,6.320000,500.000000,0.000000,28.599998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
56,1.000000,0.000000,6.560000,500.000000,0.000000,29.150000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
57,1.000000,0.000000,6.810000,500.000000,0.000000,29.699999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
58,1.000000,0.000000,7.060000,500.000000,0.000000,30.250000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
59,1.000000,0.000000,7.320000,500.000000,0.000000,30.799999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
60,1.000000,0.000000,7.580000,500.000000,0.000000,31.349998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
61,1.000000,0.000000,7.850000,500.000000,0.000000,31.900000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
62,1.000000,0.000000,8.120000,500.000000,0.000000,32.450001,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
63,1.000000,0.000000,8.400000,500.000000,0.000000,33.000000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
64,1.000000,0.000000,8.679999,500.000000,0.000000,33.549999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
65,1.000000,0.000000,8.960000,500.000000,0.000000,34.099998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
66,1.000000,0.000000,9.250000,500.000000,0.000000,34.649998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
67,1.000000,0.000000,9.540000,500.000000,0.000000,35.200001,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
68,1.000000,0.000000,9.840000,500.000000,0.000000,35.750000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
69,1.000000,0.000000,10.139999,500.000000,0.000000,36.299999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
70,1.000000,0.000000,10.450000,500.000000,0.000000,36.849998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
71,1.000000,0.000000,10.760000,500.000000,0.000000,37.399998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
72,1.000000,0.000000,11.080000,500.000000,0.000000,37.950001,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
73,1.000000,0.000000,11.400000,500.000000,0.000000,38.500000,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
74,1.000000,0.000000,11.730000,500.000000,0.000000,39.049999,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
75,1.000000,0.000000,12.059999,500.000000,0.000000,39.599998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
76,1.000000,0.000000,12.389999,500.000000,0.000000,40.149998,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
77,1.000000,0.000000,12.730000,500.000000,0.000000,40.700001,0.000000,0.000003,0.000003,0.707107,0.707107,0.000000,0.000000,0.000000
