frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.320000,0.000000,17.049999,0.000000,0.000000,8.360000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000400,0.000000
1,True,True,0.000000,0.360000,0.000000,19.580000,-1.350000,0.000000,304.009979,0.000003,0.008408,0.000003,0.999965,0.000000,0.000100,0.000000
2,False,False,0.000000,0.350000,0.000000,22.150000,0.300000,0.000000,308.029999,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
3,False,False,0.000000,0.350000,0.000000,24.750000,-0.130000,0.000000,312.049988,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
4,False,False,0.000000,0.350000,0.000000,27.279999,0.030000,0.000000,303.919983,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
5,False,False,0.000000,0.350000,0.000000,29.740000,0.000000,0.000000,295.790009,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
6,False,False,0.000000,0.350000,0.000000,32.139999,0.000000,0.000000,287.660004,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
7,False,False,0.000000,0.350000,0.000000,34.489998,0.000000,0.000000,282.239990,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
8,False,False,0.000000,0.350000,0.000000,36.799999,0.000000,0.000000,276.820007,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
9,False,False,0.000000,0.350000,0.000000,39.059998,0.000000,0.000000,271.399994,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
10,False,False,0.000000,0.350000,0.000000,41.279999,0.000000,0.000000,265.979980,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
11,False,False,0.000000,0.350000,0.000000,43.450001,0.000000,0.000000,260.559998,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
12,False,False,0.000000,0.350000,0.000000,45.579998,0.000000,0.000000,255.139999,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
13,False,False,0.000000,0.350000,0.000000,47.660000,0.000000,0.000000,249.720001,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
