frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
147,-2837.949951,0.000000,93.150002,-2134.250977,0.000000,0.000000,-0.000003,0.798866,-0.000003,0.601509,0.000000,-5.999910,0.000000
148,-2855.709961,0.000000,93.150002,-2131.811035,0.000000,0.000000,-0.000003,0.783447,-0.000003,0.621459,0.000000,-5.999910,0.000000
149,-2873.449951,0.000000,93.150002,-2129.370850,0.000000,0.000000,-0.000003,0.767528,-0.000003,0.641015,0.000000,-5.999910,0.000000
150,-2891.169922,0.000000,93.150002,-2126.930908,0.000000,0.000000,-0.000003,0.751124,-0.000003,0.660161,0.000000,-5.999910,0.000000
151,-2908.869873,0.000000,93.150002,-2124.490967,0.000000,0.000000,-0.000003,0.734238,-0.000003,0.678892,0.000000,-5.999910,0.000000
152,-2926.550049,0.000000,93.150002,-2122.051025,0.000000,0.000000,-0.000003,0.716885,-0.000003,0.697191,0.000000,-5.999910,0.000000
153,-2944.209961,0.000000,93.150002,-2119.610840,0.000000,0.000000,-0.000003,0.699079,-0.000003,0.715044,0.000000,-5.999910,0.000000
154,-2961.849854,0.000000,93.150002,-2117.170898,0.000000,0.000000,-0.000003,0.680829,-0.000003,0.732443,0.000000,-5.999910,0.000000
155,-2979.469971,0.000000,93.150002,-2114.730957,0.000000,0.000000,-0.000003,0.662146,-0.000003,0.749374,0.000000,-5.999910,0.000000
156,-2997.069824,0.000000,93.150002,-2112.291016,0.000000,0.000000,-0.000003,0.643043,-0.000003,0.765830,0.000000,-5.999910,0.000000
157,-3014.649902,0.000000,93.150002,-2109.850830,0.000000,0.000000,-0.000003,0.623530,-0.000003,0.781799,0.000000,-5.999910,0.000000
158,-3032.209961,0.000000,93.150002,-2107.410889,0.000000,0.000000,-0.000003,0.603618,-0.000003,0.797274,0.000000,-5.999910,0.000000
159,-3049.750000,0.000000,93.150002,-2104.980957,0.000000,0.000000,-0.000003,0.583323,-0.000003,0.812240,0.000000,-5.999910,0.000000
160,-3067.270020,0.000000,93.150002,-2102.551025,0.000000,0.000000,-0.000003,0.562660,-0.000003,0.826688,0.000000,-5.999910,0.000000
161,-3084.770020,0.000000,93.150002,-2100.120850,0.000000,0.000000,-0.000003,0.541637,-0.000003,0.840612,0.000000,-5.999910,0.000000
162,-3102.250000,0.000000,93.150002,-2097.690918,0.000000,0.000000,-0.000003,0.520268,-0.000003,0.854003,0.000000,-5.999910,0.000000
163,-3119.709961,0.000000,93.150002,-2095.260986,0.000000,0.000000,-0.000003,0.498570,-0.000003,0.866849,0.000000,-5.999910,0.000000
