frame,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
76,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.633134,-0.633111,0.314898,0.314882,5.500010,0.000000,0.000000
77,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.640312,-0.640292,0.300030,0.300014,5.500010,0.000000,0.000000
78,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.647142,-0.647122,0.285000,0.284984,5.500010,0.000000,0.000000
79,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.653617,-0.653601,0.269814,0.269797,5.500010,0.000000,0.000000
80,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.659735,-0.659724,0.254482,0.254465,5.500010,0.000000,0.000000
81,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.665496,-0.665486,0.239009,0.238993,5.500010,0.000000,0.000000
82,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.670893,-0.670886,0.223407,0.223391,5.500010,0.000000,0.000000
83,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.675926,-0.675919,0.207682,0.207665,5.500010,0.000000,0.000000
84,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.680589,-0.680586,0.191842,0.191826,5.500010,0.000000,0.000000
85,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.684882,-0.684880,0.175901,0.175885,5.500010,0.000000,0.000000
86,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.688800,-0.688802,0.159862,0.159846,5.500010,0.000000,0.000000
87,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.692347,0.692344,-0.143737,-0.143721,5.500010,0.000000,0.000000
88,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.695512,-0.695513,0.127531,0.127515,5.500010,0.000000,0.000000
89,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.698297,0.698303,-0.111260,-0.111244,5.500010,0.000000,0.000000
90,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.700703,0.700712,-0.094925,-0.094908,5.500010,0.000000,0.000000
91,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.702726,0.702738,-0.078540,-0.078524,5.500010,0.000000,0.000000
92,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.704366,0.704382,-0.062113,-0.062097,5.500010,0.000000,0.000000
93,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705623,0.705641,-0.045648,-0.045637,5.500010,0.000000,0.000000
94,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706497,0.706514,-0.029162,-0.029151,5.500010,0.000000,0.000000
95,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706983,0.707004,-0.012659,-0.012648,5.500010,0.000000,0.000000
96,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.707085,0.707107,0.003849,0.003860,5.500010,0.000000,0.000000
97,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706805,0.706822,0.020357,0.020368,5.500010,0.000000,0.000000
98,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706136,0.706155,0.036855,0.036866,5.500010,0.000000,0.000000
99,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705084,0.705101,0.053330,0.053341,5.500010,0.000000,0.000000
100,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.703649,0.703661,0.069779,0.069790,5.500010,0.000000,0.000000
101,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.701825,0.701842,0.086190,0.086201,5.500010,0.000000,0.000000
102,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.699619,0.699641,0.102553,0.102564,5.500010,0.000000,0.000000
103,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.697137,0.697157,0.118257,0.118268,5.396110,0.000000,0.000000
104,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.694359,0.694381,0.133600,0.133611,5.292210,0.000000,0.000000
105,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.691311,0.691328,0.148581,0.148587,5.188310,0.000000,0.000000
106,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.688009,0.688026,0.163190,0.163196,5.084410,0.000000,0.000000
107,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.684475,0.684490,0.177433,0.177438,4.980510,0.000000,0.000000
108,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.680731,0.680741,0.191303,0.191308,4.876610,0.000000,0.000000
109,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.676793,0.676803,0.204801,0.204806,4.772710,0.000000,0.000000
110,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.672682,0.672690,0.217926,0.217932,4.668810,0.000000,0.000000
111,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.668415,0.668425,0.230680,0.230685,4.564910,0.000000,0.000000
112,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.664013,0.664021,0.243066,0.243066,4.461010,0.000000,0.000000
113,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.659492,0.659498,0.255080,0.255080,4.357110,0.000000,0.000000
114,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.654869,0.654874,0.266728,0.266728,4.253210,0.000000,0.000000
115,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.650159,0.650166,0.278008,0.278008,4.149310,0.000000,0.000000
116,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.645379,0.645389,0.288928,0.288928,4.045410,0.000000,0.000000
117,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.640545,0.640561,0.299485,0.299485,3.941510,0.000000,0.000000
118,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.635674,0.635694,0.309687,0.309687,3.837610,0.000000,0.000000
119,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.630781,0.630799,0.319538,0.319538,3.733710,0.000000,0.000000
120,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.625877,0.625890,0.329043,0.329043,3.629810,0.000000,0.000000
121,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.620973,0.620990,0.338204,0.338204,3.525910,0.000000,0.000000
122,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.616085,0.616106,0.347024,0.347024,3.422010,0.000000,0.000000
123,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.611230,0.611247,0.355510,0.355510,3.318110,0.000000,0.000000
124,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.606412,0.606435,0.363662,0.363662,3.214210,0.000000,0.000000
125,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.601649,0.601672,0.371490,0.371490,3.110310,0.000000,0.000000
126,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.596950,0.596967,0.378999,0.378999,3.006410,0.000000,0.000000
127,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.592321,0.592342,0.386191,0.386191,2.902510,0.000000,0.000000
128,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.587779,0.587800,0.393069,0.393069,2.798610,0.000000,0.000000
129,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.583328,0.583349,0.399645,0.399645,2.694710,0.000000,0.000000
130,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.578980,0.579000,0.405919,0.405919,2.590810,0.000000,0.000000
131,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.574745,0.574761,0.411897,0.411897,2.486910,0.000000,0.000000
132,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.570629,0.570641,0.417583,0.417583,2.383010,0.000000,0.000000
133,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.566636,0.566651,0.422983,0.422983,2.279110,0.000000,0.000000
134,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.562779,0.562792,0.428103,0.428103,2.175210,0.000000,0.000000
135,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.559062,0.559081,0.432942,0.432942,2.071310,0.000000,0.000000
136,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.555496,0.555510,0.437512,0.437512,1.967410,0.000000,0.000000
137,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.552081,0.552098,0.441811,0.441811,1.863510,0.000000,0.000000
138,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.548828,0.548844,0.445847,0.445847,1.759610,0.000000,0.000000
139,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.545737,0.545756,0.449623,0.449623,1.655710,0.000000,0.000000
140,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.542818,0.542840,0.453140,0.453140,1.551810,0.000000,0.000000
141,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.540072,0.540095,0.456410,0.456410,1.447910,0.000000,0.000000
142,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.537510,0.537531,0.459425,0.459425,1.344010,0.000000,0.000000
143,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.535131,0.535145,0.462198,0.462198,1.240110,0.000000,0.000000
144,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.532935,0.532950,0.464728,0.464728,1.136210,0.000000,0.000000
145,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.530934,0.530944,0.467016,0.467016,1.032310,0.000000,0.000000
146,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.529121,0.529136,0.469066,0.469066,0.928410,0.000000,0.000000
147,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.527508,0.527525,0.470878,0.470878,0.824510,0.000000,0.000000
148,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.526089,0.526113,0.472459,0.472459,0.720610,0.000000,0.000000
149,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.524875,0.524898,0.473808,0.473808,0.616710,0.000000,0.000000
150,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.523861,0.523882,0.474930,0.474930,0.512810,0.000000,0.000000
151,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.523052,0.523075,0.475820,0.475820,0.408910,0.000000,0.000000
152,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522448,0.522470,0.476484,0.476484,0.305010,0.000000,0.000000
153,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522048,0.522071,0.476921,0.476921,0.201110,0.000000,0.000000
154,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.521854,0.521881,0.477131,0.477131,0.097210,0.000000,0.000000
155,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.521865,0.521900,0.477115,0.477115,-0.006610,0.000000,0.000000
156,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522086,0.522122,0.476872,0.476872,-0.110410,0.000000,0.000000
157,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.522512,0.522543,0.476408,0.476408,-0.214210,0.000000,0.000000
158,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.523143,0.523169,0.475718,0.475718,-0.318010,0.000000,0.000000
159,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.523980,0.524008,0.474795,0.474795,-0.421810,0.000000,0.000000
160,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.525021,0.525045,0.473646,0.473646,-0.525610,0.000000,0.000000
161,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.526262,0.526289,0.472265,0.472265,-0.629410,0.000000,0.000000
162,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.527702,0.527725,0.470657,0.470657,-0.733210,0.000000,0.000000
163,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.529342,0.529365,0.468812,0.468812,-0.837010,0.000000,0.000000
164,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.531176,0.531195,0.466735,0.466735,-0.940810,0.000000,0.000000
165,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.533205,0.533216,0.464421,0.464421,-1.044610,0.000000,0.000000
166,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.535422,0.535431,0.461864,0.461864,-1.148410,0.000000,0.000000
167,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.537823,0.537836,0.459064,0.459064,-1.252210,0.000000,0.000000
168,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.540407,0.540425,0.456016,0.456016,-1.356010,0.000000,0.000000
169,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.543169,0.543192,0.452719,0.452719,-1.459810,0.000000,0.000000
170,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.546109,0.546130,0.449170,0.449170,-1.563610,0.000000,0.000000
171,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.549217,0.549234,0.445366,0.445366,-1.667410,0.000000,0.000000
172,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.552486,0.552512,0.441299,0.441299,-1.771210,0.000000,0.000000
173,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.555917,0.555946,0.436967,0.436967,-1.875010,0.000000,0.000000
174,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.559499,0.559529,0.432370,0.432370,-1.978810,0.000000,0.000000
175,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.563232,0.563257,0.427499,0.427499,-2.082610,0.000000,0.000000
176,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.567106,0.567123,0.422352,0.422352,-2.186410,0.000000,0.000000
177,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.571109,0.571131,0.416920,0.416920,-2.290210,0.000000,0.000000
178,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.575241,0.575261,0.411201,0.411201,-2.394010,0.000000,0.000000
179,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.579492,0.579507,0.405191,0.405191,-2.497810,0.000000,0.000000
180,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.583851,0.583866,0.398885,0.398885,-2.601610,0.000000,0.000000
181,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.588313,0.588326,0.392276,0.392276,-2.705410,0.000000,0.000000
182,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.592866,0.592872,0.385365,0.385365,-2.809210,0.000000,0.000000
183,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.597500,0.597504,0.378142,0.378142,-2.913010,0.000000,0.000000
184,-1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.602204,0.602214,0.370600,0.370600,-3.016810,0.000000,0.000000
