frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.120000,0.000000,18.629999,0.000000,0.000000,8.431000,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000310,0.000000
1,True,True,-1.000000,1.000000,0.190000,0.000000,18.629999,20.440998,-3.641000,8.391000,0.000003,0.003202,0.000003,0.999995,-0.000510,-0.000510,-0.087310
2,True,True,-1.000000,1.000000,0.430000,-0.030000,18.629999,40.660999,-7.301000,8.371000,0.000003,0.003202,-0.000359,0.999995,-0.000910,-0.000610,-0.176410
3,True,True,-1.000000,1.000000,0.840000,-0.090000,18.629999,60.630997,-11.061000,8.361000,0.000003,0.003202,-0.001092,0.999994,-0.001210,-0.000710,-0.268210
4,True,True,-1.000000,1.000000,1.410000,-0.180000,18.629999,80.370995,-14.901000,8.351000,0.000003,0.003196,-0.002209,0.999992,-0.001410,-0.000710,-0.361610
5,True,True,-1.000000,1.000000,2.150000,-0.300000,18.629999,99.901001,-18.810999,8.351000,0.000003,0.003191,-0.003714,0.999988,-0.001510,-0.000710,-0.455810
6,True,True,-1.000000,1.000000,3.050000,-0.460000,18.629999,119.240997,-22.810999,8.351000,0.000003,0.003186,-0.005613,0.999979,-0.001610,-0.000610,-0.550110
7,True,True,-1.000000,1.000000,4.110000,-0.650000,18.629999,138.391006,-26.900999,8.351000,0.000003,0.003186,-0.007906,0.999964,-0.001610,-0.000510,-0.643810
8,True,True,-1.000000,1.000000,5.330000,-0.880000,18.629999,157.361008,-31.091000,8.351000,0.000003,0.003186,-0.010587,0.999939,-0.001610,-0.000510,-0.736310
9,True,True,-1.000000,1.000000,6.710000,-1.140000,18.629999,176.151001,-35.410999,8.351000,0.000008,0.003186,-0.013657,0.999902,-0.001510,-0.000510,-0.827210
10,True,True,-1.000000,1.000000,8.250000,-1.440000,18.629999,194.761002,-39.880997,8.351000,0.000013,0.003186,-0.017104,0.999849,-0.001410,-0.000510,-0.916110
11,True,True,-1.000000,1.000000,9.940000,-1.770000,18.629999,213.191010,-44.530998,8.351000,0.000019,0.003186,-0.020918,0.999776,-0.001310,-0.000510,-1.002710
12,True,True,-1.000000,1.000000,11.790000,-2.140000,18.629999,231.441010,-49.380997,8.351000,0.000024,0.003186,-0.025094,0.999680,-0.001110,-0.000510,-1.086710
13,True,True,-1.000000,1.000000,13.790000,-2.550000,18.629999,249.501007,-54.460999,8.351000,0.000035,0.003186,-0.029620,0.999556,-0.000910,-0.000510,-1.167810
14,True,True,-1.000000,1.000000,15.940000,-3.010000,18.629999,267.371002,-59.800999,8.351000,0.000046,0.003186,-0.034481,0.999400,-0.000710,-0.000510,-1.245910
15,True,True,-1.000000,1.000000,18.240000,-3.510000,18.629999,285.031006,-65.420998,8.351000,0.000062,0.003186,-0.039671,0.999208,-0.000610,-0.000510,-1.320910
16,True,True,-1.000000,1.000000,20.680000,-4.060000,18.629999,302.471008,-71.350998,8.351000,0.000078,0.003186,-0.045168,0.998974,-0.000510,-0.000510,-1.392610
17,True,True,-1.000000,1.000000,23.269999,-4.660000,18.629999,319.691010,-77.611000,8.351000,0.000094,0.003186,-0.050962,0.998695,-0.000410,-0.000510,-1.461010
