frame,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
76,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.315006,-0.315011,0.633075,0.633052,2.583510,0.000000,0.000000
77,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.321858,-0.321863,0.629622,0.629594,2.605110,0.000000,0.000000
78,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.328730,-0.328736,0.626060,0.626033,2.626410,0.000000,0.000000
79,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.335614,-0.335620,0.622397,0.622370,2.647510,0.000000,0.000000
80,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.342514,-0.342520,0.618627,0.618599,2.668310,0.000000,0.000000
81,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.349425,-0.349430,0.614746,0.614726,2.688910,0.000000,0.000000
82,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.356341,-0.356347,0.610761,0.610745,2.709210,0.000000,0.000000
83,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.363263,-0.363268,0.606668,0.606655,2.729310,0.000000,0.000000
84,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.370190,-0.370195,0.602467,0.602453,2.749110,0.000000,0.000000
85,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.377117,-0.377122,0.598154,0.598142,2.768710,0.000000,0.000000
86,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.384038,-0.384044,0.593737,0.593719,2.788110,0.000000,0.000000
87,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.390954,-0.390960,0.589206,0.589187,2.807310,0.000000,0.000000
88,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.397865,-0.397870,0.584563,0.584542,2.826210,0.000000,0.000000
89,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.404765,-0.404770,0.579808,0.579784,2.844910,0.000000,0.000000
90,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.411654,-0.411660,0.574937,0.574912,2.863410,0.000000,0.000000
91,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.418527,-0.418533,0.569955,0.569927,2.881710,0.000000,0.000000
92,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.425384,-0.425389,0.564854,0.564829,2.899710,0.000000,0.000000
93,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.432219,-0.432225,0.559639,0.559618,2.917510,0.000000,0.000000
94,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.439033,-0.439038,0.554311,0.554288,2.935110,0.000000,0.000000
95,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.445820,-0.445825,0.548867,0.548844,2.952510,0.000000,0.000000
96,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.452579,-0.452585,0.543302,0.543288,2.969710,0.000000,0.000000
97,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.459307,-0.459312,0.537627,0.537612,2.986710,0.000000,0.000000
98,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.465996,-0.466002,0.531840,0.531824,3.003510,0.000000,0.000000
99,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.472653,-0.472659,0.525932,0.525916,3.020110,0.000000,0.000000
100,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.479267,-0.479273,0.519912,0.519896,3.036510,0.000000,0.000000
101,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.485844,-0.485849,0.513771,0.513757,3.052710,0.000000,0.000000
102,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.492371,-0.492377,0.507519,0.507504,3.068710,0.000000,0.000000
103,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.498851,-0.498861,0.501150,0.501133,3.084510,0.000000,0.000000
104,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.505281,0.505293,-0.494664,-0.494648,3.100110,0.000000,0.000000
105,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.511658,0.511678,-0.488061,-0.488045,3.115510,0.000000,0.000000
106,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.517981,0.518002,-0.481344,-0.481328,3.130810,0.000000,0.000000
107,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.524244,0.524266,-0.474515,-0.474498,3.145910,0.000000,0.000000
108,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.530448,0.530466,-0.467571,-0.467555,3.160810,0.000000,0.000000
109,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.536587,0.536610,-0.460510,-0.460494,3.175510,0.000000,0.000000
110,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.542662,0.542686,-0.453335,-0.453318,3.190010,0.000000,0.000000
111,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.548666,0.548690,-0.446046,-0.446035,3.204410,0.000000,0.000000
112,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.554601,0.554617,-0.438650,-0.438639,3.218610,0.000000,0.000000
113,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.560459,0.560474,-0.431140,-0.431130,3.232610,0.000000,0.000000
114,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.566237,0.566260,-0.423517,-0.423507,3.246510,0.000000,0.000000
115,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.571940,0.571959,-0.415787,-0.415776,3.260210,0.000000,0.000000
116,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.577556,0.577577,-0.407948,-0.407937,3.273710,0.000000,0.000000
117,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.583091,0.583105,-0.400001,-0.399991,3.287110,0.000000,0.000000
118,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.588534,0.588550,-0.391947,-0.391936,3.300310,0.000000,0.000000
119,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.593891,0.593903,-0.383785,-0.383774,3.313410,0.000000,0.000000
120,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.599151,0.599170,-0.375514,-0.375504,3.326310,0.000000,0.000000
121,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.604319,0.604335,-0.367142,-0.367131,3.339110,0.000000,0.000000
122,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.609385,0.609405,-0.358666,-0.358656,3.351710,0.000000,0.000000
123,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.614354,0.614372,-0.350089,-0.350078,3.364110,0.000000,0.000000
124,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.619220,0.619234,-0.341408,-0.341403,3.376410,0.000000,0.000000
125,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.623978,0.623994,-0.332631,-0.332626,3.388610,0.000000,0.000000
126,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.628628,0.628644,-0.323756,-0.323751,3.400610,0.000000,0.000000
127,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.633165,0.633187,-0.314785,-0.314779,3.412510,0.000000,0.000000
128,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.637595,0.637611,-0.305716,-0.305716,3.424210,0.000000,0.000000
129,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.641905,0.641925,-0.296556,-0.296556,3.435810,0.000000,0.000000
130,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.646097,0.646121,-0.287304,-0.287304,3.447210,0.000000,0.000000
131,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.650170,0.650192,-0.277965,-0.277965,3.458510,0.000000,0.000000
132,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.654119,0.654145,-0.268535,-0.268535,3.469710,0.000000,0.000000
133,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.657944,0.657973,-0.259019,-0.259019,3.480710,0.000000,0.000000
134,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.661645,0.661668,-0.249421,-0.249421,3.491610,0.000000,0.000000
135,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.665216,0.665236,-0.239738,-0.239738,3.502410,0.000000,0.000000
136,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.668652,0.668677,-0.229973,-0.229973,3.513110,0.000000,0.000000
137,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.671954,0.671983,-0.220133,-0.220133,3.523610,0.000000,0.000000
138,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.675121,0.675153,-0.210212,-0.210217,3.534010,0.000000,0.000000
139,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.678153,0.678182,-0.200221,-0.200226,3.544310,0.000000,0.000000
140,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.681044,0.681072,-0.190154,-0.190159,3.554510,0.000000,0.000000
141,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.683796,0.683820,-0.180017,-0.180022,3.564510,0.000000,0.000000
142,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.686401,0.686423,-0.169815,-0.169821,3.574410,0.000000,0.000000
143,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.688861,0.688883,-0.159544,-0.159549,3.584210,0.000000,0.000000
144,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.691176,0.691191,-0.149213,-0.149218,3.593910,0.000000,0.000000
145,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.693339,0.693353,-0.138817,-0.138822,3.603510,0.000000,0.000000
146,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.695351,0.695364,-0.128362,-0.128367,3.613010,0.000000,0.000000
147,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.697207,0.697225,-0.117852,-0.117858,3.622310,0.000000,0.000000
148,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.698912,0.698927,-0.107289,-0.107295,3.631510,0.000000,0.000000
149,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.700460,0.700473,-0.096672,-0.096683,3.640610,0.000000,0.000000
150,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.701847,0.701864,-0.086012,-0.086023,3.649610,0.000000,0.000000
151,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.703077,0.703093,-0.075304,-0.075314,3.658510,0.000000,0.000000
152,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.704145,0.704162,-0.064552,-0.064562,3.667310,0.000000,0.000000
153,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705051,0.705069,-0.053757,-0.053767,3.676010,0.000000,0.000000
154,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705796,0.705809,-0.042924,-0.042935,3.684610,0.000000,0.000000
155,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706373,0.706386,-0.032059,-0.032069,3.693110,0.000000,0.000000
156,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706783,0.706797,-0.021161,-0.021172,3.701510,0.000000,0.000000
157,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.707026,0.707040,-0.010231,-0.010242,3.709810,0.000000,0.000000
158,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.707101,0.707111,0.000720,0.000709,3.718010,0.000000,0.000000
159,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.707004,0.707016,0.011699,0.011688,3.726110,0.000000,0.000000
160,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706735,0.706751,0.022699,0.022688,3.734110,0.000000,0.000000
161,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706292,0.706313,0.033715,0.033704,3.742010,0.000000,0.000000
162,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705677,0.705703,0.044747,0.044737,3.749810,0.000000,0.000000
163,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.704890,0.704916,0.055791,0.055780,3.757510,0.000000,0.000000
164,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.703929,0.703953,0.066844,0.066828,3.765110,0.000000,0.000000
165,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.702791,0.702815,0.077904,0.077888,3.772610,0.000000,0.000000
166,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.701475,0.701504,0.088963,0.088947,3.780010,0.000000,0.000000
167,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.699986,0.700010,0.100023,0.100006,3.787410,0.000000,0.000000
168,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.698319,0.698340,0.111077,0.111060,3.794710,0.000000,0.000000
169,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.696474,0.696491,0.122125,0.122109,3.801910,0.000000,0.000000
170,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.694451,0.694462,0.133163,0.133147,3.809010,0.000000,0.000000
171,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.692244,0.692258,0.144190,0.144174,3.816010,0.000000,0.000000
172,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.689860,0.689873,0.155201,0.155185,3.822910,0.000000,0.000000
173,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.687297,0.687306,0.166190,0.166174,3.829710,0.000000,0.000000
174,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.684551,0.684563,0.177158,0.177142,3.836510,0.000000,0.000000
175,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.681627,0.681637,0.188098,0.188082,3.843210,0.000000,0.000000
176,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.678525,0.678530,0.199007,0.198991,3.849810,0.000000,0.000000
177,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.675240,0.675246,0.209883,0.209866,3.856310,0.000000,0.000000
178,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.671776,0.671780,0.220721,0.220705,3.862710,0.000000,0.000000
179,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.668129,0.668137,0.231521,0.231505,3.869110,0.000000,0.000000
180,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.664304,0.664312,0.242279,0.242262,3.875410,0.000000,0.000000
181,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.660301,0.660303,0.252993,0.252976,3.881610,0.000000,0.000000
182,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.656115,0.656122,0.263653,0.263637,3.887710,0.000000,0.000000
183,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.651751,0.651758,0.274264,0.274248,3.893810,0.000000,0.000000
184,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.647208,0.647217,0.284817,0.284800,3.899810,0.000000,0.000000
185,0.500000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.642488,0.642498,0.295310,0.295293,3.905710,0.000000,0.000000
