frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.120000,0.000000,18.629999,0.000000,0.000000,8.429999,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000300,0.000000
1,True,True,-1.000000,1.000000,0.190000,0.000000,18.629999,20.439999,-3.640000,8.389999,0.000003,0.003202,0.000003,0.999995,-0.000500,-0.000500,-0.087300
2,True,True,-1.000000,1.000000,0.430000,-0.030000,18.629999,40.660000,-7.300000,8.370000,0.000003,0.003202,-0.000359,0.999995,-0.000900,-0.000600,-0.176400
3,True,True,-1.000000,1.000000,0.840000,-0.090000,18.629999,60.629997,-11.059999,8.360000,0.000003,0.003202,-0.001092,0.999994,-0.001200,-0.000700,-0.268100
4,True,True,-1.000000,1.000000,1.410000,-0.180000,18.629999,80.369995,-14.900000,8.349999,0.000003,0.003196,-0.002209,0.999992,-0.001400,-0.000700,-0.361500
5,True,True,-1.000000,1.000000,2.150000,-0.300000,18.629999,99.900002,-18.809999,8.340000,0.000003,0.003191,-0.003714,0.999988,-0.001500,-0.000700,-0.455700
6,True,True,-1.000000,1.000000,3.050000,-0.460000,18.629999,119.239998,-22.799999,8.340000,0.000003,0.003186,-0.005613,0.999979,-0.001600,-0.000600,-0.550000
7,True,True,-1.000000,1.000000,4.110000,-0.650000,18.629999,138.389999,-26.889999,8.340000,0.000003,0.003186,-0.007906,0.999964,-0.001600,-0.000500,-0.643700
8,True,True,-1.000000,1.000000,5.330000,-0.880000,18.629999,157.360001,-31.080000,8.340000,0.000003,0.003186,-0.010587,0.999939,-0.001600,-0.000500,-0.736200
9,True,True,-1.000000,1.000000,6.710000,-1.140000,18.629999,176.149994,-35.399998,8.340000,0.000008,0.003186,-0.013657,0.999902,-0.001500,-0.000500,-0.827100
10,True,True,-1.000000,1.000000,8.250000,-1.440000,18.629999,194.759995,-39.869999,8.340000,0.000013,0.003186,-0.017104,0.999849,-0.001400,-0.000500,-0.916000
11,True,True,-1.000000,1.000000,9.940000,-1.770000,18.629999,213.190002,-44.520000,8.340000,0.000019,0.003186,-0.020918,0.999776,-0.001300,-0.000500,-1.002600
12,True,True,-1.000000,1.000000,11.790000,-2.140000,18.629999,231.440002,-49.369999,8.340000,0.000024,0.003186,-0.025094,0.999680,-0.001100,-0.000500,-1.086600
13,True,True,-1.000000,1.000000,13.790000,-2.550000,18.629999,249.500000,-54.449997,8.340000,0.000035,0.003186,-0.029620,0.999556,-0.000900,-0.000500,-1.167700
14,True,True,-1.000000,1.000000,15.940000,-3.010000,18.629999,267.359985,-59.789997,8.340000,0.000046,0.003186,-0.034481,0.999400,-0.000700,-0.000500,-1.245800
15,True,True,-1.000000,1.000000,18.240000,-3.510000,18.629999,285.019989,-65.409996,8.340000,0.000062,0.003186,-0.039671,0.999208,-0.000600,-0.000500,-1.320800
16,True,True,-1.000000,1.000000,20.680000,-4.060000,18.629999,302.459991,-71.339996,8.340000,0.000078,0.003186,-0.045168,0.998974,-0.000500,-0.000500,-1.392500
17,True,True,-1.000000,1.000000,23.269999,-4.660000,18.629999,319.679993,-77.599998,8.340000,0.000094,0.003186,-0.050962,0.998695,-0.000400,-0.000500,-1.460900
18,True,True,-1.000000,1.000000,26.000000,-5.310000,18.629999,336.660004,-84.199997,8.340000,0.000111,0.003180,-0.057042,0.998367,-0.000300,-0.000500,-1.526100
19,True,True,-1.000000,1.000000,28.869999,-6.020000,18.629999,353.389984,-91.180000,8.340000,0.000132,0.003175,-0.063392,0.997984,-0.000100,-0.000400,-1.587900
20,True,True,-1.000000,1.000000,31.879999,-6.790000,18.629999,369.859985,-98.549995,8.340000,0.000154,0.003175,-0.069995,0.997542,0.000000,-0.000400,-1.646300
21,True,True,-1.000000,1.000000,35.029999,-7.620000,18.629999,386.049988,-106.329994,8.340000,0.000175,0.003169,-0.076836,0.997039,0.000000,-0.000400,-1.701200
22,True,True,-1.000000,1.000000,38.320000,-8.520000,18.629999,401.949982,-114.540001,8.340000,0.000197,0.003164,-0.083903,0.996469,0.000000,-0.000300,-1.752800
23,True,True,-1.000000,1.000000,41.739998,-9.490000,18.629999,417.539978,-123.180000,8.340000,0.000218,0.003159,-0.091180,0.995829,0.000100,-0.000200,-1.801000
24,True,True,-1.000000,1.000000,45.289997,-10.530000,18.629999,432.809998,-132.270004,8.340000,0.000240,0.003159,-0.098652,0.995117,0.000200,-0.000100,-1.845900
25,True,True,-1.000000,1.000000,48.959999,-11.650000,18.629999,447.739990,-141.819992,8.340000,0.000267,0.003159,-0.106302,0.994329,0.000300,-0.000100,-1.887600
26,True,True,-1.000000,1.000000,52.759998,-12.849999,18.629999,462.319977,-151.830002,8.340000,0.000294,0.003159,-0.114119,0.993462,0.000300,-0.000100,-1.926100
27,True,True,-1.000000,1.000000,56.680000,-14.130000,18.629999,476.529999,-162.300003,8.340000,0.000321,0.003159,-0.122087,0.992514,0.000300,-0.000200,-1.961400
28,True,True,-1.000000,1.000000,60.719997,-15.500000,18.629999,490.319977,-173.289993,8.340000,0.000348,0.003153,-0.130196,0.991483,0.000300,-0.000300,-1.995200
29,True,True,-1.000000,1.000000,64.869995,-16.959999,18.629999,503.639984,-184.830002,8.340000,0.000375,0.003148,-0.138434,0.990367,0.000300,-0.000300,-2.028300
30,True,True,-1.000000,1.000000,69.129997,-18.520000,18.629999,516.489990,-196.909988,8.340000,0.000402,0.003142,-0.146801,0.989161,0.000300,-0.000300,-2.060400
31,True,True,-1.000000,1.000000,73.500000,-20.180000,18.629999,528.849976,-209.509995,8.340000,0.000429,0.003137,-0.155287,0.987864,0.000300,-0.000300,-2.091500
