frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,False,False,0.000000,0.000000,0.120000,0.000000,18.650000,0.000000,0.000000,0.281000,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000410,0.000000
1,True,True,False,False,0.000000,1.000000,0.120000,0.000000,21.119999,-0.391000,0.000000,295.960999,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
2,True,True,False,False,0.000000,1.000000,0.120000,0.000000,23.619999,0.161000,0.000000,299.980988,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
3,True,True,False,False,0.000000,1.000000,0.120000,0.000000,26.150000,0.021000,0.000000,304.001007,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
4,True,True,False,False,0.000000,1.000000,0.120000,0.000000,28.719999,0.051000,0.000000,308.020996,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
5,True,True,False,False,0.000000,1.000000,0.120000,0.000000,31.320000,0.041000,0.000000,312.040985,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
6,True,True,False,False,0.000000,1.000000,0.120000,0.000000,33.950001,0.051000,0.000000,316.061005,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
7,True,True,False,False,0.000000,1.000000,0.120000,0.000000,36.619999,0.121000,0.000000,320.080994,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000310,0.000000
8,True,True,False,False,0.000000,1.000000,0.120000,0.000000,39.340000,0.191000,0.000000,326.811005,-0.001330,0.003008,0.000008,0.999995,-0.319510,-0.000310,0.001910
9,True,True,False,False,0.000000,1.000000,0.120000,0.000000,42.119999,0.261000,0.031000,333.540985,-0.003941,0.003008,0.000013,0.999988,-0.626310,-0.000310,0.003710
10,True,True,False,False,0.000000,1.000000,0.120000,0.000000,44.959999,0.331000,0.121000,340.270996,-0.007777,0.003008,0.000024,0.999965,-0.920810,-0.000310,0.005410
11,True,True,False,False,0.000000,1.000000,0.120000,0.000000,47.849998,0.401000,0.311000,347.001007,-0.012794,0.003008,0.000040,0.999914,-1.203510,-0.000310,0.007110
12,True,True,False,False,0.000000,1.000000,0.120000,0.010000,50.799999,0.471000,0.621000,353.730988,-0.018939,0.003008,0.000057,0.999816,-1.475010,-0.000310,0.008710
13,True,True,False,False,0.000000,1.000000,0.120000,0.020000,53.799999,0.541000,1.081000,360.450989,-0.026168,0.003008,0.000078,0.999653,-1.735610,-0.000310,0.010210
14,True,True,False,False,0.000000,1.000000,0.130000,0.030000,56.860001,0.611000,1.711000,367.170990,-0.034438,0.003008,0.000100,0.999402,-1.985810,-0.000310,0.011710
15,True,True,False,False,0.000000,1.000000,0.140000,0.050000,59.980000,0.681000,2.541000,373.871002,-0.043706,0.003008,0.000127,0.999040,-2.226010,-0.000310,0.013110
16,True,True,False,False,0.000000,1.000000,0.150000,0.080000,63.149998,0.751000,3.601000,380.561005,-0.053929,0.003002,0.000154,0.998540,-2.456610,-0.000310,0.014510
17,True,True,False,False,0.000000,1.000000,0.160000,0.120000,66.379997,0.821000,4.901000,387.221008,-0.065070,0.002997,0.000186,0.997876,-2.678010,-0.000210,0.015810
18,True,True,False,False,0.000000,1.000000,0.170000,0.170000,69.659996,0.891000,6.471000,393.851013,-0.077084,0.002991,0.000218,0.997020,-2.890610,-0.000210,0.017010
