frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Steer,input.bHandbrake,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.010000,0.000000,0.000000,0.271000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000410,0.000000
1,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.010000,0.000000,0.000000,0.271000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000410,0.000000
2,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.010000,0.000000,0.000000,0.271000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000410,0.000000
3,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.010000,0.000000,0.000000,0.271000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000410,0.000000
4,True,True,1.000000,0.000000,False,0.000000,3500.359863,0.000000,17.010000,21.591000,0.000000,0.191000,0.000003,0.004809,0.000003,0.999988,0.000000,-0.001210,0.000000
5,True,True,1.000000,0.000000,False,0.000000,3500.719971,0.000000,17.010000,43.000999,0.000000,0.131000,0.000003,0.004804,0.000003,0.999988,0.000000,-0.001610,0.000000
6,True,True,1.000000,0.000000,False,0.000000,3501.260010,0.000000,17.010000,64.221001,0.000000,0.091000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.001710,0.000000
7,True,True,1.000000,0.000000,False,0.000000,3501.969971,0.000000,17.010000,85.260994,0.000000,0.071000,0.000003,0.004793,0.000003,0.999988,0.000000,-0.001710,0.000000
8,True,True,1.000000,0.000000,False,0.000000,3502.849854,0.000000,17.010000,106.120995,0.000000,0.051000,0.000003,0.004788,0.000003,0.999988,0.000000,-0.001710,0.000000
9,True,True,1.000000,0.000000,False,0.000000,3503.909912,0.000000,17.010000,126.800995,0.000000,0.041000,0.000003,0.004782,0.000003,0.999988,0.000000,-0.001610,0.000000
10,True,True,1.000000,0.000000,False,0.000000,3505.139893,0.000000,17.010000,147.311005,0.000000,0.031000,0.000003,0.004777,0.000003,0.999989,0.000000,-0.001510,0.000000
11,True,True,1.000000,0.000000,False,0.000000,3506.540039,0.000000,17.010000,167.641006,0.000000,0.031000,0.000003,0.004772,0.000003,0.999989,0.000000,-0.001410,0.000000
12,True,True,1.000000,0.000000,False,0.000000,3508.109863,0.000000,17.010000,187.801010,0.000000,0.031000,0.000003,0.004766,0.000003,0.999989,0.000000,-0.001210,0.000000
