frame,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
182,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.503695,0.503701,-0.496299,-0.496250,0.000000,-5.500010,0.000000
183,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.515138,0.515137,-0.484414,-0.484366,0.000000,-5.500010,0.000000
184,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.526295,0.526300,-0.472265,-0.472216,0.000000,-5.500010,0.000000
185,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.537170,0.537174,-0.459857,-0.459808,0.000000,-5.500010,0.000000
186,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.547755,0.547751,-0.447201,-0.447152,0.000000,-5.500010,0.000000
187,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.558033,0.558037,-0.434302,-0.434253,0.000000,-5.500010,0.000000
188,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.568012,0.568016,-0.421165,-0.421117,0.000000,-5.500010,0.000000
189,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.577685,0.577688,-0.407797,-0.407748,0.000000,-5.500010,0.000000
190,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.587040,0.587047,-0.394207,-0.394159,0.000000,-5.500010,0.000000
191,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.596076,0.596086,-0.380402,-0.380353,0.000000,-5.500010,0.000000
192,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.604789,0.604798,-0.366392,-0.366343,0.000000,-5.500010,0.000000
193,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.613172,0.613180,-0.352182,-0.352133,0.000000,-5.500010,0.000000
194,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.621221,0.621232,-0.337778,-0.337729,0.000000,-5.500010,0.000000
195,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.628930,0.628947,-0.323190,-0.323141,0.000000,-5.500010,0.000000
196,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.636300,0.636313,-0.308430,-0.308381,0.000000,-5.500010,0.000000
197,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.643324,0.643332,-0.293502,-0.293454,0.000000,-5.500010,0.000000
198,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.649997,0.650002,-0.278413,-0.278364,0.000000,-5.500010,0.000000
199,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.656315,0.656321,-0.263173,-0.263124,0.000000,-5.500010,0.000000
200,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.662276,0.662283,-0.247787,-0.247738,0.000000,-5.500010,0.000000
201,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.667876,0.667885,-0.232266,-0.232217,0.000000,-5.500010,0.000000
202,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.673114,0.673119,-0.216621,-0.216572,0.000000,-5.500010,0.000000
203,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.677986,0.677988,-0.200857,-0.200809,0.000000,-5.500010,0.000000
204,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.682485,0.682490,-0.184986,-0.184937,0.000000,-5.500010,0.000000
205,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.686617,0.686617,-0.169012,-0.168963,0.000000,-5.500010,0.000000
206,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.690374,0.690372,-0.152946,-0.152897,0.000000,-5.500010,0.000000
207,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.693756,0.693749,-0.136799,-0.136751,0.000000,-5.500010,0.000000
208,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.696761,0.696749,-0.120577,-0.120528,0.000000,-5.500010,0.000000
209,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.699384,0.699371,-0.104290,-0.104241,0.000000,-5.500010,0.000000
210,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.701625,0.701615,-0.087944,-0.087895,0.000000,-5.500010,0.000000
211,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.703484,0.703476,-0.071549,-0.071500,0.000000,-5.500010,0.000000
212,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.704960,0.704954,-0.055116,-0.055068,0.000000,-5.500010,0.000000
213,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706052,0.706049,-0.038657,-0.038608,0.000000,-5.500010,0.000000
214,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706763,0.706756,-0.022175,-0.022127,0.000000,-5.500010,0.000000
215,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.707089,0.707080,-0.005678,-0.005630,0.000000,-5.500010,0.000000
216,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.707027,0.707020,0.010819,0.010868,0.000000,-5.500010,0.000000
217,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706584,0.706573,0.027311,0.027360,0.000000,-5.500010,0.000000
218,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.705755,0.705742,0.043787,0.043836,0.000000,-5.500010,0.000000
219,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.704540,0.704528,0.060241,0.060290,0.000000,-5.500010,0.000000
220,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.702941,0.702931,0.076663,0.076712,0.000000,-5.500010,0.000000
221,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.700960,0.700951,0.093042,0.093090,0.000000,-5.500010,0.000000
222,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.698598,0.698588,0.109372,0.109420,0.000000,-5.500010,0.000000
223,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.695853,0.695848,0.125643,0.125691,0.000000,-5.500010,0.000000
224,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.692734,0.692724,0.141843,0.141892,0.000000,-5.500010,0.000000
225,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.689238,0.689223,0.157968,0.158017,0.000000,-5.500010,0.000000
226,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.685363,0.685350,0.174007,0.174056,0.000000,-5.500010,0.000000
227,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.681115,0.681104,0.189949,0.189997,0.000000,-5.500010,0.000000
228,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.676498,0.676486,0.205788,0.205837,0.000000,-5.500010,0.000000
229,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.671512,0.671501,0.221514,0.221562,0.000000,-5.500010,0.000000
230,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.666160,0.666149,0.237121,0.237170,0.000000,-5.500010,0.000000
231,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.660445,0.660436,0.252599,0.252647,0.000000,-5.500010,0.000000
232,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.654374,0.654362,0.267936,0.267985,0.000000,-5.500010,0.000000
233,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.647947,0.647931,0.283128,0.283177,0.000000,-5.500010,0.000000
234,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.641162,0.641150,0.298169,0.298217,0.000000,-5.500010,0.000000
235,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.634029,0.634018,0.313048,0.313096,0.000000,-5.500010,0.000000
236,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.626554,0.626541,0.327754,0.327803,0.000000,-5.500010,0.000000
237,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.618736,0.618723,0.342282,0.342331,0.000000,-5.500010,0.000000
238,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.610583,0.610567,0.356627,0.356670,0.000000,-5.500010,0.000000
239,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.602095,0.602080,0.370778,0.370815,0.000000,-5.500010,0.000000
240,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.593282,0.593265,0.384723,0.384761,0.000000,-5.500010,0.000000
241,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.584147,0.584126,0.398458,0.398496,0.000000,-5.500010,0.000000
242,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.574693,0.574669,0.411978,0.412016,0.000000,-5.500010,0.000000
243,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.564926,0.564899,0.425276,0.425308,0.000000,-5.500010,0.000000
244,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.554848,0.554822,0.438342,0.438375,0.000000,-5.500010,0.000000
245,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.544474,0.544442,0.451166,0.451198,0.000000,-5.500010,0.000000
246,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.533800,0.533766,0.463747,0.463779,0.000000,-5.500010,0.000000
247,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.522837,0.522798,0.476074,0.476106,0.000000,-5.500010,0.000000
248,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.511586,0.511550,0.488142,0.488174,0.000000,-5.500010,0.000000
249,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.500055,0.500021,0.499946,0.499978,0.000000,-5.500010,0.000000
250,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.488255,0.488223,0.511474,0.511507,0.000000,-5.500010,0.000000
251,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.476187,0.476155,0.522728,0.522760,0.000000,-5.500010,0.000000
252,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.463860,0.463827,0.533696,0.533729,0.000000,-5.500010,0.000000
253,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.451284,0.451247,0.544372,0.544406,0.000000,-5.500010,0.000000
254,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.438461,0.438423,0.554752,0.554786,0.000000,-5.500010,0.000000
255,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.425400,0.425362,0.564829,0.564862,0.000000,-5.500010,0.000000
256,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.412107,0.412070,0.574599,0.574632,0.000000,-5.500010,0.000000
257,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.398588,0.398550,0.584056,0.584092,0.000000,-5.500010,0.000000
258,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.384853,0.384815,0.593195,0.593233,0.000000,-5.500010,0.000000
259,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.370907,0.370869,0.602010,0.602053,0.000000,-5.500010,0.000000
260,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.356762,0.356724,0.610502,0.610538,0.000000,-5.500010,0.000000
261,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.342422,0.342385,0.618659,0.618693,0.000000,-5.500010,0.000000
262,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.327894,0.327857,0.626481,0.626512,0.000000,-5.500010,0.000000
263,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.313188,0.313150,0.633958,0.633993,0.000000,-5.500010,0.000000
264,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.298315,0.298271,0.641090,0.641129,0.000000,-5.500010,0.000000
265,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.283274,0.283231,0.647877,0.647913,0.000000,-5.500010,0.000000
266,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.268082,0.268039,0.654308,0.654346,0.000000,-5.500010,0.000000
267,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.252744,0.252701,0.660382,0.660422,0.000000,-5.500010,0.000000
268,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.237267,0.237224,0.666101,0.666138,0.000000,-5.500010,0.000000
269,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.221660,0.221616,0.671452,0.671495,0.000000,-5.500010,0.000000
270,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.205934,0.205890,0.676443,0.676480,0.000000,-5.500010,0.000000
271,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.190095,0.190051,0.681061,0.681103,0.000000,-5.500010,0.000000
272,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.174153,0.174110,0.685312,0.685350,0.000000,-5.500010,0.000000
273,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.158114,0.158071,0.689191,0.689224,0.000000,-5.500010,0.000000
274,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.141994,0.141946,0.692692,0.692724,0.000000,-5.500010,0.000000
275,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.125794,0.125745,0.695815,0.695848,0.000000,-5.500010,0.000000
276,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.109528,0.109474,0.698561,0.698592,0.000000,-5.500010,0.000000
277,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.093198,0.093144,0.700924,0.700959,0.000000,-5.500010,0.000000
278,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.076819,0.076766,0.702910,0.702940,0.000000,-5.500010,0.000000
279,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.060398,0.060344,0.704512,0.704538,0.000000,-5.500010,0.000000
280,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.043943,0.043890,0.705731,0.705752,0.000000,-5.500010,0.000000
281,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.027468,0.027414,0.706562,0.706586,0.000000,-5.500010,0.000000
282,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.010976,0.010922,0.707010,0.707034,0.000000,-5.500010,0.000000
283,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.005522,-0.005576,0.707074,0.707096,0.000000,-5.500010,0.000000
284,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.022019,-0.022073,0.706751,0.706775,0.000000,-5.500010,0.000000
285,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.038500,-0.038554,0.706044,0.706069,0.000000,-5.500010,0.000000
286,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.054960,-0.055019,0.704954,0.704976,0.000000,-5.500010,0.000000
287,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.071392,-0.071452,0.703481,0.703500,0.000000,-5.500010,0.000000
288,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.087787,-0.087847,0.701626,0.701639,0.000000,-5.500010,0.000000
289,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.104133,-0.104193,0.699387,0.699398,0.000000,-5.500010,0.000000
290,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.120420,-0.120480,0.696765,0.696780,0.000000,-5.500010,0.000000
291,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.136643,-0.136702,0.693765,0.693780,0.000000,-5.500010,0.000000
292,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.152789,-0.152849,0.690388,0.690403,0.000000,-5.500010,0.000000
293,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.168855,-0.168914,0.686633,0.686652,0.000000,-5.500010,0.000000
294,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.184829,-0.184888,0.682506,0.682524,0.000000,-5.500010,0.000000
295,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.200701,-0.200760,0.678007,0.678027,0.000000,-5.500010,0.000000
296,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.216464,-0.216524,0.673141,0.673158,0.000000,-5.500010,0.000000
297,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.232109,-0.232169,0.667908,0.667924,0.000000,-5.500010,0.000000
298,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.247630,-0.247690,0.662308,0.662327,0.000000,-5.500010,0.000000
299,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.263016,-0.263076,0.656352,0.656365,0.000000,-5.500010,0.000000
300,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.278257,-0.278316,0.650035,0.650052,0.000000,-5.500010,0.000000
301,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.293346,-0.293405,0.643367,0.643382,0.000000,-5.500010,0.000000
302,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.308279,-0.308338,0.636348,0.636359,0.000000,-5.500010,0.000000
303,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.323039,-0.323098,0.628984,0.628993,0.000000,-5.500010,0.000000
304,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.337627,-0.337686,0.621275,0.621284,0.000000,-5.500010,0.000000
305,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.352031,-0.352090,0.613232,0.613232,0.000000,-5.500010,0.000000
306,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.366241,-0.366300,0.604851,0.604853,0.000000,-5.500010,0.000000
307,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.380251,-0.380310,0.596141,0.596146,0.000000,-5.500010,0.000000
308,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.394056,-0.394116,0.587104,0.587112,0.000000,-5.500010,0.000000
309,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.407646,-0.407705,0.577750,0.577760,0.000000,-5.500010,0.000000
310,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.421014,-0.421074,0.568082,0.568090,0.000000,-5.500010,0.000000
311,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.434156,-0.434215,0.558107,0.558106,0.000000,-5.500010,0.000000
312,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.447060,-0.447120,0.547822,0.547825,0.000000,-5.500010,0.000000
313,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.459722,-0.459781,0.537240,0.537243,0.000000,-5.500010,0.000000
314,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.472130,-0.472189,0.526370,0.526370,0.000000,-5.500010,0.000000
315,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.484285,-0.484344,0.515209,0.515208,0.000000,-5.500010,0.000000
316,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.496175,-0.496234,0.503768,0.503765,0.000000,-5.500010,0.000000
317,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.507795,0.507850,-0.492053,-0.492053,0.000000,-5.500010,0.000000
318,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.519135,0.519193,-0.480071,-0.480071,0.000000,-5.500010,0.000000
319,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.530195,0.530253,-0.467830,-0.467825,0.000000,-5.500010,0.000000
320,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.540963,0.541029,-0.455331,-0.455325,0.000000,-5.500010,0.000000
321,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.551439,0.551503,-0.442588,-0.442577,0.000000,-5.500010,0.000000
322,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.561614,0.561678,-0.429603,-0.429592,0.000000,-5.500010,0.000000
323,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.571486,0.571544,-0.416385,-0.416369,0.000000,-5.500010,0.000000
324,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.581046,0.581102,-0.402942,-0.402920,0.000000,-5.500010,0.000000
325,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.590287,0.590343,-0.389277,-0.389255,0.000000,-5.500010,0.000000
326,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.599210,0.599262,-0.375401,-0.375374,0.000000,-5.500010,0.000000
327,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.607804,0.607859,-0.361321,-0.361288,0.000000,-5.500010,0.000000
328,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.616069,0.616123,-0.347040,-0.347008,0.000000,-5.500010,0.000000
329,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.624000,0.624050,-0.332572,-0.332539,0.000000,-5.500010,0.000000
330,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.631590,0.631637,-0.317925,-0.317887,0.000000,-5.500010,0.000000
331,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.638835,0.638882,-0.303105,-0.303062,0.000000,-5.500010,0.000000
332,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.645735,0.645776,-0.288118,-0.288075,0.000000,-5.500010,0.000000
333,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.652279,0.652322,-0.272975,-0.272932,0.000000,-5.500010,0.000000
334,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.658473,0.658512,-0.257681,-0.257638,0.000000,-5.500010,0.000000
335,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.664304,0.664345,-0.242246,-0.242203,0.000000,-5.500010,0.000000
336,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.669775,0.669815,-0.226682,-0.226639,0.000000,-5.500010,0.000000
337,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.674884,0.674917,-0.210994,-0.210951,0.000000,-5.500010,0.000000
338,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.679620,0.679656,-0.195193,-0.195149,0.000000,-5.500010,0.000000
339,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.683990,0.684024,-0.179283,-0.179240,0.000000,-5.500010,0.000000
340,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.687988,0.688018,-0.163277,-0.163234,0.000000,-5.500010,0.000000
341,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.691607,0.691642,-0.147179,-0.147136,0.000000,-5.500010,0.000000
342,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.694855,0.694884,-0.131005,-0.130957,0.000000,-5.500010,0.000000
343,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.697720,0.697754,-0.114756,-0.114707,0.000000,-5.500010,0.000000
344,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.700207,0.700240,-0.098447,-0.098399,0.000000,-5.500010,0.000000
345,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.702311,0.702347,-0.082085,-0.082036,0.000000,-5.500010,0.000000
346,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.704037,0.704068,-0.065679,-0.065625,0.000000,-5.500010,0.000000
347,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.705380,0.705404,-0.049236,-0.049182,0.000000,-5.500010,0.000000
348,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706335,0.706362,-0.032765,-0.032711,0.000000,-5.500010,0.000000
349,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706907,0.706933,-0.016279,-0.016225,0.000000,-5.500010,0.000000
350,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.707096,0.707117,0.000218,0.000272,0.000000,-5.500010,0.000000
351,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706896,0.706921,0.016716,0.016770,0.000000,-5.500010,0.000000
352,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706314,0.706337,0.033202,0.033256,0.000000,-5.500010,0.000000
353,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.705348,0.705368,0.049673,0.049727,0.000000,-5.500010,0.000000
354,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.703999,0.704014,0.066116,0.066170,0.000000,-5.500010,0.000000
355,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.702268,0.702276,0.082522,0.082576,0.000000,-5.500010,0.000000
356,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.700153,0.700157,0.098884,0.098938,0.000000,-5.500010,0.000000
357,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.697655,0.697658,0.115193,0.115247,0.000000,-5.500010,0.000000
358,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.694780,0.694778,0.131437,0.131491,0.000000,-5.500010,0.000000
359,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.691524,0.691521,0.147610,0.147664,0.000000,-5.500010,0.000000
360,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.687889,0.687890,0.163703,0.163757,0.000000,-5.500010,0.000000
361,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.683882,0.683882,0.179709,0.179763,0.000000,-5.500010,0.000000
362,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.679505,0.679502,0.195613,0.195667,0.000000,-5.500010,0.000000
363,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.674753,0.674754,0.211415,0.211469,0.000000,-5.500010,0.000000
364,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.669641,0.669634,0.227098,0.227151,0.000000,-5.500010,0.000000
365,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.664159,0.664153,0.242662,0.242710,0.000000,-5.500010,0.000000
366,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.658316,0.658311,0.258091,0.258139,0.000000,-5.500010,0.000000
367,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.652118,0.652107,0.273380,0.273428,0.000000,-5.500010,0.000000
