frame,input.bJump,input.bJumped,input.Yaw,input.DodgeRight,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
153,False,False,0.000000,-1.000000,0.000000,3.150000,0.000000,191.750000,2.961000,0.000000,-37.091000,-0.032091,0.008408,-0.013954,0.999352,-0.010710,0.000000,-0.018210
154,False,False,0.000000,-1.000000,0.000000,3.170000,0.000000,191.399994,2.961000,0.000000,-42.500999,-0.032134,0.008408,-0.014029,0.999350,-0.010210,0.000000,-0.017910
155,False,False,0.000000,-1.000000,0.000000,3.190000,0.000000,191.000000,2.961000,0.000000,-47.910999,-0.032172,0.008408,-0.014105,0.999347,-0.009810,0.000000,-0.017610
156,False,False,0.000000,-1.000000,0.000000,3.210000,0.000000,190.559998,2.961000,0.000000,-53.320999,-0.032210,0.008408,-0.014175,0.999345,-0.009410,0.000000,-0.017310
157,False,False,0.000000,-1.000000,0.000000,3.230000,0.000000,190.069992,2.961000,0.000000,-58.730999,-0.032248,0.008408,-0.014245,0.999343,-0.009010,0.000000,-0.017010
158,False,False,0.000000,-1.000000,0.000000,3.250000,0.000000,189.539993,2.961000,0.000000,-64.140999,-0.032285,0.008408,-0.014315,0.999341,-0.008610,0.000000,-0.016710
159,False,False,0.000000,-1.000000,0.000000,3.270000,0.000000,188.959991,2.961000,0.000000,-69.550995,-0.032318,0.008408,-0.014385,0.999339,-0.008210,0.000000,-0.016410
160,False,False,0.000000,-1.000000,0.000000,3.290000,0.000000,188.339996,2.961000,0.000000,-74.960999,-0.032350,0.008408,-0.014455,0.999337,-0.007810,0.000000,-0.016110
161,False,False,0.000000,-1.000000,0.000000,3.310000,0.000000,187.669998,2.961000,0.000000,-80.370995,-0.032382,0.008408,-0.014520,0.999335,-0.007510,0.000000,-0.015810
162,False,False,0.000000,-1.000000,0.000000,3.330000,0.000000,186.959991,2.961000,0.000000,-85.780998,-0.032409,0.008408,-0.014585,0.999333,-0.007210,0.000000,-0.015510
163,False,False,0.000000,-1.000000,0.000000,3.350000,0.000000,186.199997,2.961000,0.000000,-91.190994,-0.032436,0.008408,-0.014650,0.999331,-0.006910,0.000000,-0.015210
164,False,False,0.000000,-1.000000,0.000000,3.370000,0.000000,185.389999,2.961000,0.000000,-96.600998,-0.032463,0.008408,-0.014714,0.999329,-0.006610,0.000000,-0.014910
165,False,False,0.000000,-1.000000,0.000000,3.390000,0.000000,184.539993,2.961000,0.000000,-102.010994,-0.032490,0.008408,-0.014774,0.999327,-0.006310,0.000000,-0.014610
166,False,False,0.000000,-1.000000,0.000000,3.410000,0.000000,183.639999,2.961000,0.000000,-107.420998,-0.032517,0.008408,-0.014833,0.999326,-0.006010,0.000000,-0.014310
167,False,False,0.000000,-1.000000,0.000000,3.430000,0.000000,182.699997,2.961000,0.000000,-112.830994,-0.032539,0.008408,-0.014892,0.999324,-0.005710,0.000000,-0.014010
168,False,False,0.000000,-1.000000,0.000000,3.450000,0.000000,181.709991,2.961000,0.000000,-118.240997,-0.032560,0.008408,-0.014952,0.999323,-0.005410,0.000000,-0.013710
169,False,False,0.000000,-1.000000,0.000000,3.470000,0.000000,180.679993,2.961000,0.000000,-123.650993,-0.032582,0.008408,-0.015006,0.999321,-0.005110,0.000000,-0.013410
170,False,False,0.000000,-1.000000,0.000000,3.490000,0.000000,179.599991,2.961000,0.000000,-129.061005,-0.032604,0.008408,-0.015060,0.999320,-0.004910,0.000000,-0.013110
171,False,False,0.000000,-1.000000,0.000000,3.510000,0.000000,178.479996,2.961000,0.000000,-134.471008,-0.032625,0.008408,-0.015114,0.999318,-0.004710,0.000000,-0.012910
172,False,False,0.000000,-1.000000,0.000000,3.530000,0.000000,177.309998,2.961000,0.000000,-139.880997,-0.032641,0.008408,-0.015168,0.999317,-0.004510,0.000000,-0.012710
173,False,False,0.000000,-1.000000,0.000000,3.550000,0.000000,176.099991,2.961000,0.000000,-145.291000,-0.032658,0.008408,-0.015221,0.999315,-0.004310,0.000000,-0.012510
174,False,False,0.000000,-1.000000,0.000000,3.570000,0.000000,174.839996,2.961000,0.000000,-150.701004,-0.032674,0.008408,-0.015275,0.999314,-0.004110,0.000000,-0.012310
175,False,False,0.000000,-1.000000,0.000000,3.590000,0.000000,173.539993,2.961000,0.000000,-156.111008,-0.032690,0.008408,-0.015324,0.999313,-0.003910,0.000000,-0.012110
176,False,False,0.000000,-1.000000,0.000000,3.610000,0.000000,172.190002,2.961000,0.000000,-161.520996,-0.032706,0.008408,-0.015373,0.999311,-0.003710,0.000000,-0.011910
177,False,False,0.000000,-1.000000,0.000000,3.630000,0.000000,170.800003,2.961000,0.000000,-166.931000,-0.032722,0.008408,-0.015421,0.999310,-0.003510,0.000000,-0.011710
178,False,False,0.000000,-1.000000,0.000000,3.650000,0.000000,169.360001,2.961000,0.000000,-172.341003,-0.032738,0.008408,-0.015470,0.999309,-0.003310,0.000000,-0.011510
179,False,False,0.000000,-1.000000,0.000000,3.670000,0.000000,167.879990,2.961000,0.000000,-177.751007,-0.032749,0.008408,-0.015518,0.999308,-0.003110,0.000000,-0.011310
180,False,False,0.000000,-1.000000,0.000000,3.690000,0.000000,166.349991,2.961000,0.000000,-183.160995,-0.032760,0.008408,-0.015567,0.999307,-0.002910,0.000000,-0.011110
181,False,False,0.000000,-1.000000,0.000000,3.710000,0.000000,164.779999,2.961000,0.000000,-188.570999,-0.032771,0.008408,-0.015610,0.999306,-0.002710,0.000000,-0.010910
182,False,False,0.000000,-1.000000,0.000000,3.730000,0.000000,163.160004,2.961000,0.000000,-193.981003,-0.032782,0.008408,-0.015653,0.999305,-0.002610,0.000000,-0.010710
183,False,False,0.000000,-1.000000,0.000000,3.750000,0.000000,161.500000,2.961000,0.000000,-199.391006,-0.032792,0.008408,-0.015696,0.999304,-0.002510,0.000000,-0.010510
184,False,False,0.000000,-1.000000,0.000000,3.770000,0.000000,159.789993,2.961000,0.000000,-204.800995,-0.032803,0.008408,-0.015739,0.999303,-0.002410,0.000000,-0.010310
185,False,False,0.000000,-1.000000,0.000000,3.790000,0.000000,158.039993,2.961000,0.000000,-210.210999,-0.032814,0.008408,-0.015783,0.999301,-0.002310,0.000000,-0.010110
186,False,False,0.000000,-1.000000,0.000000,3.810000,0.000000,156.239990,2.961000,0.000000,-215.621002,-0.032825,0.008408,-0.015826,0.999300,-0.002210,0.000000,-0.009910
187,False,False,0.000000,-1.000000,0.000000,3.830000,0.000000,154.399994,2.961000,0.000000,-221.031006,-0.032836,0.008408,-0.015869,0.999299,-0.002110,0.000000,-0.009710
188,False,False,0.000000,-1.000000,0.000000,3.850000,0.000000,152.509995,2.961000,0.000000,-226.441010,-0.032846,0.008408,-0.015907,0.999298,-0.002010,0.000000,-0.009510
189,False,False,0.000000,-1.000000,0.000000,3.870000,0.000000,150.580002,2.961000,0.000000,-231.850998,-0.032852,0.008408,-0.015944,0.999298,-0.001910,0.000000,-0.009310
190,False,False,0.000000,-1.000000,0.000000,3.890000,0.000000,148.599991,2.961000,0.000000,-237.261002,-0.032857,0.008408,-0.015982,0.999297,-0.001810,0.000000,-0.009110
191,False,False,0.000000,-1.000000,0.000000,3.910000,0.000000,146.580002,2.961000,0.000000,-242.671005,-0.032863,0.008408,-0.016020,0.999296,-0.001710,0.000000,-0.008910
192,False,False,0.000000,-1.000000,0.000000,3.930000,0.000000,144.509995,2.961000,0.000000,-248.081009,-0.032868,0.008408,-0.016058,0.999295,-0.001610,0.000000,-0.008710
193,False,False,0.000000,-1.000000,0.000000,3.950000,0.000000,142.399994,2.961000,0.000000,-253.490997,-0.032873,0.008408,-0.016095,0.999295,-0.001510,0.000000,-0.008510
194,False,False,0.000000,-1.000000,0.000000,3.970000,0.000000,140.239990,2.961000,0.000000,-258.901001,-0.032879,0.008408,-0.016128,0.999294,-0.001410,0.000000,-0.008310
195,False,False,0.000000,-1.000000,0.000000,3.990000,0.000000,138.039993,2.961000,0.000000,-264.311005,-0.032884,0.008408,-0.016160,0.999293,-0.001310,0.000000,-0.008110
196,False,False,0.000000,-1.000000,0.000000,4.010000,0.000000,135.789993,2.961000,0.000000,-269.721008,-0.032890,0.008408,-0.016193,0.999292,-0.001210,0.000000,-0.007910
197,False,False,0.000000,-1.000000,0.000000,4.030000,0.000000,133.500000,2.961000,0.000000,-275.131012,-0.032895,0.008408,-0.016225,0.999292,-0.001110,0.000000,-0.007710
198,False,False,0.000000,-1.000000,0.000000,4.050000,0.000000,131.160004,2.961000,0.000000,-280.541016,-0.032900,0.008408,-0.016257,0.999291,-0.001010,0.000000,-0.007510
199,False,False,0.000000,-1.000000,0.000000,4.070000,0.000000,128.779999,2.961000,0.000000,-285.950989,-0.032906,0.008408,-0.016290,0.999290,-0.000910,0.000000,-0.007310
200,False,False,0.000000,-1.000000,0.000000,4.090000,0.000000,126.349998,2.961000,0.000000,-291.360992,-0.032911,0.008408,-0.016322,0.999290,-0.000810,0.000000,-0.007110
201,False,False,0.000000,-1.000000,0.000000,4.110000,0.000000,123.879997,2.961000,0.000000,-296.770996,-0.032916,0.008408,-0.016349,0.999289,-0.000710,0.000000,-0.006910
202,False,False,0.000000,-1.000000,0.000000,4.130000,0.000000,121.360001,2.961000,0.000000,-302.181000,-0.032916,0.008408,-0.016376,0.999289,-0.000610,0.000000,-0.006710
203,False,False,0.000000,-1.000000,0.000000,4.150000,0.000000,118.799995,2.961000,0.000000,-307.591003,-0.032916,0.008408,-0.016403,0.999288,-0.000510,0.000000,-0.006610
204,False,False,0.000000,-1.000000,0.000000,4.170000,0.000000,116.189995,2.961000,0.000000,-313.001007,-0.032916,0.008408,-0.016430,0.999288,-0.000410,0.000000,-0.006510
205,False,False,0.000000,-1.000000,0.000000,4.190000,0.000000,113.540001,2.961000,0.000000,-318.411011,-0.032916,0.008408,-0.016457,0.999287,-0.000310,0.000000,-0.006410
206,False,False,0.000000,-1.000000,0.000000,4.210000,0.000000,110.839996,2.961000,0.000000,-323.821014,-0.032916,0.008408,-0.016484,0.999287,-0.000310,0.000000,-0.006310
207,False,False,0.000000,-1.000000,0.000000,4.230000,0.000000,108.099998,2.961000,0.000000,-329.230988,-0.032916,0.008408,-0.016511,0.999286,-0.000310,0.000000,-0.006210
208,False,False,0.000000,-1.000000,0.000000,4.250000,0.000000,105.309998,2.961000,0.000000,-334.640991,-0.032916,0.008408,-0.016538,0.999286,-0.000310,0.000000,-0.006110
209,False,False,0.000000,-1.000000,0.000000,4.270000,0.000000,102.479996,2.961000,0.000000,-340.050995,-0.032916,0.008408,-0.016565,0.999285,-0.000310,0.000000,-0.006010
210,False,False,0.000000,-1.000000,0.000000,4.290000,0.000000,99.599998,2.961000,0.000000,-345.460999,-0.032916,0.008408,-0.016592,0.999285,-0.000210,0.000000,-0.005910
211,False,False,0.000000,-1.000000,0.000000,4.310000,0.000000,96.680000,2.961000,0.000000,-350.871002,-0.032916,0.008408,-0.016613,0.999285,-0.000210,0.000000,-0.005810
212,False,False,0.000000,-1.000000,0.000000,4.330000,0.000000,93.709999,2.961000,0.000000,-356.281006,-0.032916,0.008408,-0.016635,0.999284,-0.000210,0.000000,-0.005710
213,False,False,0.000000,-1.000000,0.000000,4.350000,0.000000,90.699997,2.961000,0.000000,-361.691010,-0.032916,0.008408,-0.016657,0.999284,-0.000210,0.000000,-0.005610
214,False,False,0.000000,-1.000000,0.000000,4.370000,0.000000,87.639999,2.961000,0.000000,-367.101013,-0.032916,0.008408,-0.016678,0.999284,-0.000210,0.000000,-0.005510
215,False,False,0.000000,-1.000000,0.000000,4.390000,0.000000,84.540001,2.961000,0.000000,-372.510986,-0.032916,0.008408,-0.016700,0.999283,-0.000210,0.000000,-0.005410
216,False,False,0.000000,-1.000000,0.000000,4.410000,0.000000,81.389999,2.961000,0.000000,-377.920990,-0.032916,0.008408,-0.016721,0.999283,-0.000210,0.000000,-0.005310
217,False,False,0.000000,-1.000000,0.000000,4.430000,0.000000,78.199997,2.961000,0.000000,-383.330994,-0.032916,0.008408,-0.016743,0.999282,-0.000210,0.000000,-0.005210
218,False,False,0.000000,-1.000000,0.000000,4.450000,0.000000,74.959999,2.961000,0.000000,-388.740997,-0.032916,0.008408,-0.016764,0.999282,-0.000210,0.000000,-0.005110
219,False,False,0.000000,-1.000000,0.000000,4.470000,0.000000,71.680000,2.961000,0.000000,-394.151001,-0.032916,0.008408,-0.016786,0.999282,-0.000210,0.000000,-0.005010
220,False,False,0.000000,-1.000000,0.000000,4.490000,0.000000,68.349998,2.961000,0.000000,-399.561005,-0.032916,0.008408,-0.016808,0.999281,-0.000210,0.000000,-0.004910
221,False,False,0.000000,-1.000000,0.000000,4.510000,0.000000,64.979996,2.961000,0.000000,-404.971008,-0.032916,0.008408,-0.016829,0.999281,-0.000210,0.000000,-0.004810
222,False,False,0.000000,-1.000000,0.000000,4.530000,0.000000,61.559998,2.961000,0.000000,-410.381012,-0.032916,0.008408,-0.016851,0.999281,-0.000210,0.000000,-0.004710
223,False,False,0.000000,-1.000000,0.000000,4.550000,0.000000,58.099998,2.961000,0.000000,-415.790985,-0.032916,0.008408,-0.016872,0.999280,-0.000210,0.000000,-0.004610
224,False,False,0.000000,-1.000000,0.000000,4.570000,0.000000,54.590000,2.961000,0.000000,-421.200989,-0.032916,0.008408,-0.016888,0.999280,-0.000210,0.000000,-0.004510
225,False,False,0.000000,-1.000000,0.000000,4.590000,0.000000,51.029999,2.961000,0.000000,-426.610992,-0.032916,0.008408,-0.016905,0.999280,-0.000210,0.000000,-0.004410
226,False,False,0.000000,-1.000000,0.000000,4.610000,0.000000,47.430000,2.961000,0.000000,-432.020996,-0.032916,0.008408,-0.016921,0.999279,-0.000210,0.000000,-0.004310
227,False,False,0.000000,-1.000000,0.000000,4.630000,0.000000,43.779999,2.961000,0.000000,-437.431000,-0.032916,0.008408,-0.016937,0.999279,-0.000210,0.000000,-0.004210
228,False,False,0.000000,-1.000000,0.000000,4.650000,0.000000,40.090000,2.961000,0.000000,-442.841003,-0.032916,0.008408,-0.016953,0.999279,-0.000210,0.000000,-0.004110
229,False,False,0.000000,-1.000000,0.000000,4.670000,0.000000,36.349998,2.961000,0.000000,-448.251007,-0.032916,0.008408,-0.016969,0.999279,-0.000210,0.000000,-0.004010
230,False,False,0.000000,-1.000000,0.000000,4.690000,0.000000,32.570000,2.961000,0.000000,-453.661011,-0.032916,0.008408,-0.016986,0.999278,-0.000210,0.000000,-0.003910
231,False,False,0.000000,-1.000000,0.000000,4.700000,-0.010000,28.939999,0.981000,-0.941000,-435.631012,-0.028779,0.008397,-0.016894,0.999408,0.993410,-0.019110,0.014410
232,False,False,0.000000,-1.000000,0.000000,4.700000,-0.030000,25.660000,0.121000,-2.611000,-394.001007,-0.024921,0.008451,-0.016851,0.999512,0.926610,-0.002810,0.002610
233,False,False,0.000000,-1.000000,0.000000,4.710000,-0.070000,22.769999,0.681000,-5.091000,-347.390991,-0.021377,0.008553,-0.016748,0.999595,0.851310,0.010310,0.017510
234,False,False,0.000000,-1.000000,0.000000,4.710000,-0.140000,20.279999,0.561000,-8.921000,-298.450989,-0.018145,0.008678,-0.016727,0.999658,0.776010,0.017010,-0.001810
235,False,False,0.000000,-1.000000,0.000000,4.710000,-0.220000,18.199999,0.551000,-9.661000,-249.511002,-0.015221,0.008812,-0.016705,0.999706,0.702910,0.020510,-0.001210
236,False,False,0.000000,-1.000000,0.000000,4.710000,-0.300000,16.520000,0.441000,-10.051001,-202.141006,-0.012589,0.008942,-0.016683,0.999742,0.632310,0.020510,-0.000210
237,False,False,0.000000,-1.000000,0.000000,4.710000,-0.390000,15.429999,0.291000,-11.111000,-131.081009,-0.005295,0.008672,-0.016678,0.999809,1.749610,-0.094110,-0.013010
238,False,False,0.000000,-1.000000,0.000000,4.700000,-0.480000,14.950000,-1.231000,-11.021000,-57.410999,-0.002705,0.008176,-0.016624,0.999825,0.619310,-0.129410,0.008210
239,False,False,0.000000,-1.000000,0.000000,4.680000,-0.570000,14.820000,-2.181000,-10.591001,-15.821000,-0.001702,0.007782,-0.016586,0.999831,0.238910,-0.098710,0.006810
240,False,False,0.000000,-1.000000,0.000000,4.670000,-0.650000,14.880000,-1.551000,-10.031000,6.681000,-0.001249,0.007561,-0.016565,0.999833,0.107910,-0.055210,0.003910
241,False,False,0.000000,-1.000000,0.000000,4.660000,-0.730000,15.020000,-0.961000,-9.491000,17.080999,-0.001076,0.007518,-0.016554,0.999834,0.041010,-0.010510,0.002310
242,False,False,0.000000,-1.000000,0.000000,4.660000,-0.810000,15.190000,-0.301000,-9.081000,20.210999,-0.000941,0.007555,-0.016549,0.999834,0.032710,0.008310,0.001210
243,False,False,0.000000,-1.000000,0.000000,4.660000,-0.880000,15.370000,-0.101000,-8.751000,21.310999,-0.000817,0.007609,-0.016543,0.999834,0.029610,0.012810,0.000710
244,False,False,0.000000,-1.000000,0.000000,4.660000,-0.950000,15.549999,-0.051000,-8.391000,21.290998,-0.000709,0.007674,-0.016538,0.999834,0.026610,0.014910,0.000610
245,False,False,0.000000,-1.000000,0.000000,4.660000,-1.020000,15.719999,-0.011000,-8.041000,20.530998,-0.000612,0.007739,-0.016532,0.999833,0.023810,0.015510,0.000510
246,False,False,0.000000,-1.000000,0.000000,4.660000,-1.080000,15.880000,0.000000,-7.691000,19.310999,-0.000526,0.007804,-0.016527,0.999833,0.021210,0.015210,0.000510
247,False,False,0.000000,-1.000000,0.000000,4.660000,-1.140000,16.029999,0.000000,-7.361000,17.830999,-0.000450,0.007863,-0.016522,0.999833,0.018810,0.014410,0.000510
248,False,False,0.000000,-1.000000,0.000000,4.660000,-1.200000,16.170000,0.000000,-7.041000,16.220999,-0.000380,0.007922,-0.016516,0.999832,0.016710,0.013310,0.000510
249,False,False,0.000000,-1.000000,0.000000,4.660000,-1.260000,16.289999,0.000000,-6.741000,14.561000,-0.000321,0.007976,-0.016516,0.999832,0.014810,0.012110,0.000510
250,False,False,0.000000,-1.000000,0.000000,4.660000,-1.310000,16.400000,-0.011000,-6.451000,12.961000,-0.000267,0.008025,-0.016516,0.999831,0.013110,0.010910,0.000410
251,False,False,0.000000,-1.000000,0.000000,4.660000,-1.360000,16.500000,-0.021000,-6.171000,11.431000,-0.000218,0.008068,-0.016516,0.999831,0.011610,0.009710,0.000410
252,False,False,0.000000,-1.000000,0.000000,4.660000,-1.410000,16.580000,-0.031000,-5.911000,10.001000,-0.000175,0.008106,-0.016516,0.999831,0.010210,0.008610,0.000410
253,False,False,0.000000,-1.000000,0.000000,4.660000,-1.460000,16.650000,-0.041000,-5.661000,8.711000,-0.000138,0.008138,-0.016516,0.999830,0.009010,0.007610,0.000410
254,False,False,0.000000,-1.000000,0.000000,4.660000,-1.510000,16.709999,-0.051000,-5.431000,7.561000,-0.000105,0.008165,-0.016516,0.999830,0.007910,0.006710,0.000410
255,False,False,0.000000,-1.000000,0.000000,4.660000,-1.550000,16.760000,-0.051000,-5.211000,6.541000,-0.000078,0.008192,-0.016516,0.999830,0.006910,0.005910,0.000310
256,False,False,0.000000,-1.000000,0.000000,4.660000,-1.590000,16.809999,-0.061000,-5.001000,5.651000,-0.000051,0.008214,-0.016516,0.999830,0.006110,0.005210,0.000310
257,False,False,0.000000,-1.000000,0.000000,4.660000,-1.630000,16.850000,-0.071000,-4.801000,4.851000,-0.000030,0.008235,-0.016516,0.999830,0.005410,0.004610,0.000310
258,False,False,0.000000,-1.000000,0.000000,4.660000,-1.660000,16.879999,-0.051000,-3.971000,4.151000,-0.000008,0.008251,-0.016511,0.999830,0.004810,0.004110,0.001010
259,False,False,0.000000,-1.000000,0.000000,4.660000,-1.690000,16.910000,-0.031000,-3.281000,3.561000,0.000008,0.008268,-0.016505,0.999830,0.004210,0.003610,0.001010
260,False,False,0.000000,-1.000000,0.000000,4.660000,-1.710000,16.940001,-0.021000,-2.711000,3.041000,0.000024,0.008284,-0.016500,0.999830,0.003710,0.003210,0.000810
261,False,False,0.000000,-1.000000,0.000000,4.660000,-1.730000,16.959999,-0.021000,-2.241000,2.571000,0.000040,0.008294,-0.016495,0.999830,0.003210,0.002810,0.000710
262,False,False,0.000000,-1.000000,0.000000,4.660000,-1.750000,16.980000,-0.011000,-1.851000,2.171000,0.000051,0.008305,-0.016495,0.999829,0.002810,0.002510,0.000610
263,False,False,0.000000,-1.000000,0.000000,4.660000,-1.760000,17.000000,0.000000,-1.531000,1.821000,0.000062,0.008316,-0.016495,0.999829,0.002510,0.002210,0.000510
264,False,False,0.000000,-1.000000,0.000000,4.660000,-1.770000,17.010000,0.000000,-1.261000,1.511000,0.000073,0.008327,-0.016495,0.999829,0.002210,0.001910,0.000410
265,False,False,0.000000,-1.000000,0.000000,4.660000,-1.780000,17.020000,0.000000,-1.041000,1.261000,0.000078,0.008332,-0.016495,0.999829,0.001910,0.001610,0.000310
266,False,False,0.000000,-1.000000,0.000000,4.660000,-1.790000,17.029999,0.000000,-0.861000,1.051000,0.000084,0.008338,-0.016495,0.999829,0.001710,0.001410,0.000210
267,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.039999,0.000000,-0.711000,0.871000,0.000089,0.008343,-0.016495,0.999829,0.001510,0.001310,0.000210
268,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.591000,0.711000,0.000094,0.008348,-0.016495,0.999829,0.001310,0.001110,0.000110
269,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.491000,0.561000,0.000100,0.008354,-0.016495,0.999829,0.001210,0.001010,0.000110
270,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.401000,0.461000,0.000105,0.008359,-0.016495,0.999829,0.001010,0.000910,0.000110
271,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.331000,0.391000,0.000111,0.008365,-0.016495,0.999829,0.000910,0.000810,0.000110
272,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.271000,0.351000,0.000116,0.008370,-0.016495,0.999829,0.000810,0.000710,0.000000
273,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.221000,0.321000,0.000121,0.008370,-0.016495,0.999829,0.000610,0.000510,0.000000
274,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.181000,0.301000,0.000121,0.008370,-0.016495,0.999829,0.000510,0.000410,0.000000
275,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.151000,0.291000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
276,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.121000,0.281000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
277,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.101000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
278,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.081000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
279,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.061000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
280,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.051000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
281,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.041000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
282,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.031000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
283,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.021000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
284,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
285,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
286,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
287,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
288,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
289,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
290,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
291,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
292,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
293,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
294,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
295,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
296,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
297,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
298,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
299,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
300,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
301,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
302,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
303,False,False,0.000000,-1.000000,0.000000,4.660000,-1.800000,17.049999,0.000000,-0.011000,0.271000,0.000121,0.008370,-0.016495,0.999829,0.000410,0.000410,0.000000
