frame,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,0.000000,-0.100000,0.000000,18.779999,0.000000,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,0.000410,0.000000
1,0.000000,-0.100000,0.000000,18.779999,0.000000,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,0.000410,0.000000
2,0.000000,-0.100000,0.000000,18.779999,0.000000,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,0.000410,0.000000
3,0.000000,-0.100000,0.000000,18.779999,0.000000,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,0.000410,0.000000
4,-1.000000,-0.210000,0.000000,18.779999,-13.331000,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,0.000000,0.000000
5,-1.000000,-0.430000,0.000000,18.779999,-26.550999,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000210,0.000000
6,-1.000000,-0.760000,0.000000,18.779999,-39.650997,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000310,0.000000
7,-1.000000,-1.200000,0.000000,18.779999,-52.640999,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
8,-1.000000,-1.750000,0.000000,18.779999,-65.520996,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
9,-1.000000,-2.400000,0.000000,18.779999,-78.291000,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
10,-1.000000,-3.160000,0.000000,18.779999,-90.950996,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
11,-1.000000,-4.020000,0.000000,18.779999,-103.500999,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
12,-1.000000,-4.990000,0.000000,18.779999,-115.940994,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
13,-1.000000,-6.060000,0.000000,18.779999,-128.281006,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
14,-1.000000,-7.230000,0.000000,18.779999,-140.511002,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
15,-1.000000,-8.500000,0.000000,18.779999,-152.630997,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
16,-1.000000,-9.870000,0.000000,18.779999,-164.651001,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
17,-1.000000,-11.340000,0.000000,18.779999,-176.570999,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
18,-1.000000,-12.910000,0.000000,18.779999,-188.391006,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
19,-1.000000,-14.580000,0.000000,18.779999,-200.100998,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
20,-1.000000,-16.340000,0.000000,18.779999,-211.710999,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
21,-1.000000,-18.199999,0.000000,18.779999,-223.221008,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
22,-1.000000,-20.160000,0.000000,18.779999,-234.641006,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
23,-1.000000,-22.209999,0.000000,18.779999,-245.960999,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
24,-1.000000,-24.350000,0.000000,18.779999,-257.181000,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
25,-1.000000,-26.590000,0.000000,18.779999,-268.311005,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
26,-1.000000,-28.920000,0.000000,18.779999,-279.341003,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
27,-1.000000,-31.340000,0.000000,18.779999,-290.281006,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
28,-1.000000,-33.849998,0.000000,18.779999,-301.121002,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
29,-1.000000,-36.450001,0.000000,18.779999,-311.871002,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
30,-1.000000,-39.139999,0.000000,18.779999,-322.531006,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
31,-1.000000,-41.919998,0.000000,18.779999,-333.091003,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000410,0.000000
32,-1.000000,-44.779999,0.000000,18.779999,-343.561005,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,-0.000310,0.000000
