frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,8.411000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000310,0.000000
1,True,True,-1.000000,1.000000,0.250000,0.000000,17.000000,20.431000,-3.661000,8.361000,0.000003,0.004799,0.000003,0.999988,-0.000910,-0.000710,-0.093610
2,True,True,-1.000000,1.000000,0.490000,-0.030000,17.000000,40.640999,-7.341000,8.331000,0.000003,0.004793,-0.000386,0.999988,-0.001410,-0.000910,-0.188610
3,True,True,-1.000000,1.000000,0.900000,-0.090000,17.000000,60.610996,-11.111000,8.311000,0.000003,0.004788,-0.001173,0.999988,-0.001710,-0.001010,-0.285810
4,True,True,-1.000000,1.000000,1.470000,-0.180000,17.000000,80.361000,-14.951000,8.301001,0.000003,0.004782,-0.002366,0.999986,-0.001910,-0.001010,-0.384210
5,True,True,-1.000000,1.000000,2.210000,-0.300000,17.000000,99.910995,-18.860998,8.291000,0.000003,0.004777,-0.003968,0.999981,-0.002010,-0.001010,-0.482910
6,True,True,-1.000000,1.000000,3.110000,-0.460000,17.000000,119.270996,-22.851000,8.291000,0.000003,0.004772,-0.005980,0.999971,-0.001910,-0.000910,-0.581210
7,True,True,-1.000000,1.000000,4.170000,-0.650000,17.000000,138.451004,-26.931000,8.291000,0.000008,0.004766,-0.008402,0.999953,-0.001810,-0.000810,-0.678410
8,True,True,-1.000000,1.000000,5.390000,-0.880000,17.000000,157.451004,-31.130999,8.291000,0.000013,0.004761,-0.011229,0.999926,-0.001710,-0.000710,-0.774010
9,True,True,-1.000000,1.000000,6.770000,-1.140000,17.000000,176.281006,-35.460999,8.291000,0.000024,0.004756,-0.014455,0.999884,-0.001510,-0.000610,-0.867610
10,True,True,-1.000000,1.000000,8.309999,-1.440000,17.000000,194.931000,-39.951000,8.291000,0.000035,0.004750,-0.018070,0.999825,-0.001310,-0.000510,-0.958710
11,True,True,-1.000000,1.000000,10.000000,-1.780000,17.000000,213.401001,-44.630997,8.291000,0.000051,0.004750,-0.022062,0.999745,-0.001110,-0.000410,-1.047110
12,True,True,-1.000000,1.000000,11.849999,-2.150000,17.000000,231.691010,-49.521000,8.291000,0.000067,0.004750,-0.026421,0.999640,-0.000910,-0.000310,-1.132510
13,True,True,-1.000000,1.000000,13.849999,-2.570000,17.000000,249.781006,-54.650997,8.291000,0.000084,0.004750,-0.031136,0.999504,-0.000810,-0.000210,-1.214710
14,True,True,-1.000000,1.000000,16.000000,-3.030000,17.000000,267.670990,-60.060997,8.291000,0.000105,0.004750,-0.036197,0.999333,-0.000610,-0.000210,-1.293510
15,True,True,-1.000000,1.000000,18.299999,-3.540000,17.000000,285.351013,-65.770996,8.291000,0.000127,0.004750,-0.041581,0.999124,-0.000410,-0.000210,-1.368910
16,True,True,-1.000000,1.000000,20.750000,-4.090000,17.000000,302.811005,-71.800995,8.291000,0.000154,0.004750,-0.047277,0.998870,-0.000310,-0.000210,-1.440710
17,True,True,-1.000000,1.000000,23.340000,-4.690000,17.000000,320.040985,-78.170998,8.291000,0.000181,0.004750,-0.053271,0.998569,-0.000210,-0.000210,-1.509210
18,True,True,-1.000000,1.000000,26.080000,-5.350000,17.000000,337.031006,-84.910995,8.291000,0.000208,0.004750,-0.059551,0.998214,-0.000110,-0.000210,-1.574110
19,True,True,-1.000000,1.000000,28.959999,-6.070000,17.000000,353.760986,-92.041000,8.291000,0.000240,0.004750,-0.066095,0.997802,0.000000,-0.000210,-1.635510
20,True,True,-1.000000,1.000000,31.980000,-6.850000,17.000000,370.221008,-99.580994,8.291000,0.000272,0.004750,-0.072892,0.997328,0.000000,-0.000310,-1.693310
21,True,True,-1.000000,1.000000,35.130001,-7.690000,17.000000,386.390991,-107.541000,8.291000,0.000305,0.004745,-0.079927,0.996789,0.000110,-0.000310,-1.747610
22,True,True,-1.000000,1.000000,38.419998,-8.599999,17.000000,402.251007,-115.940994,8.291000,0.000343,0.004739,-0.087183,0.996181,0.000210,-0.000310,-1.798410
23,True,True,-1.000000,1.000000,41.840000,-9.580000,17.000000,417.800995,-124.800995,8.291000,0.000380,0.004734,-0.094644,0.995500,0.000210,-0.000310,-1.845710
24,True,True,-1.000000,1.000000,45.389999,-10.630000,17.000000,433.010986,-134.111008,8.291000,0.000418,0.004729,-0.102299,0.994742,0.000310,-0.000310,-1.889510
25,True,True,-1.000000,1.000000,49.070000,-11.759999,17.000000,447.871002,-143.891006,8.291000,0.000456,0.004723,-0.110127,0.993906,0.000310,-0.000210,-1.930010
26,True,True,-1.000000,1.000000,52.869999,-12.969999,17.000000,462.371002,-154.141006,8.291000,0.000494,0.004718,-0.118117,0.992988,0.000410,-0.000210,-1.967210
27,True,True,-1.000000,1.000000,56.789997,-14.270000,17.000000,476.490997,-164.871002,8.291000,0.000537,0.004712,-0.126252,0.991987,0.000510,-0.000210,-2.001110
28,True,True,-1.000000,1.000000,60.829998,-15.660000,17.000000,490.161011,-176.141006,8.291000,0.000580,0.004707,-0.134517,0.990900,0.000510,-0.000210,-2.033710
29,True,True,-1.000000,1.000000,64.979996,-17.150000,17.000000,503.360992,-187.960999,8.291000,0.000623,0.004702,-0.142911,0.989724,0.000510,-0.000110,-2.065810
30,True,True,-1.000000,1.000000,69.239998,-18.740000,17.000000,516.070984,-200.320999,8.291000,0.000666,0.004696,-0.151424,0.988457,0.000410,-0.000110,-2.097010
31,True,True,-1.000000,1.000000,73.610001,-20.430000,17.000000,528.280945,-213.210999,8.291000,0.000709,0.004691,-0.160056,0.987096,0.000410,-0.000110,-2.127210
32,True,True,-1.000000,1.000000,78.080002,-22.230000,17.000000,539.980957,-226.611008,8.291000,0.000753,0.004685,-0.168801,0.985639,0.000310,-0.000110,-2.156310
33,True,True,-1.000000,1.000000,82.639999,-24.139999,17.000000,551.150940,-240.520996,8.291000,0.000796,0.004680,-0.177649,0.984082,0.000310,-0.000110,-2.184310
34,True,True,-1.000000,1.000000,87.299995,-26.170000,17.000000,561.780945,-254.910995,8.291000,0.000839,0.004675,-0.186599,0.982425,0.000310,-0.000110,-2.211010
