frame,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
184,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.526278,0.526283,-0.472286,-0.472233,0.000000,-5.500010,0.000000
185,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.537154,0.537158,-0.459878,-0.459825,0.000000,-5.499910,0.000000
186,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.547738,0.547736,-0.447222,-0.447168,0.000000,-5.500010,0.000000
187,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.558020,0.558021,-0.434323,-0.434269,0.000000,-5.499910,0.000000
188,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.568001,0.567999,-0.421187,-0.421133,0.000000,-5.500010,0.000000
189,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.577677,0.577669,-0.407818,-0.407765,0.000000,-5.499910,0.000000
190,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.587037,0.587023,-0.394229,-0.394175,0.000000,-5.500010,0.000000
191,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.596078,0.596060,-0.380424,-0.380370,0.000000,-5.499910,0.000000
192,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.604791,0.604772,-0.366413,-0.366359,0.000000,-5.500010,0.000000
193,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.613175,0.613156,-0.352203,-0.352149,0.000000,-5.499910,0.000000
194,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.621225,0.621205,-0.337799,-0.337751,0.000000,-5.500010,0.000000
195,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.628941,0.628914,-0.323212,-0.323163,0.000000,-5.499910,0.000000
196,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.636308,0.636284,-0.308451,-0.308403,0.000000,-5.500010,0.000000
197,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.643328,0.643308,-0.293524,-0.293475,0.000000,-5.499910,0.000000
198,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.650000,0.649981,-0.278435,-0.278386,0.000000,-5.500010,0.000000
199,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.656320,0.656298,-0.263194,-0.263146,0.000000,-5.499910,0.000000
200,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.662281,0.662260,-0.247808,-0.247765,0.000000,-5.500010,0.000000
201,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.667884,0.667859,-0.232287,-0.232244,0.000000,-5.499910,0.000000
202,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.673120,0.673098,-0.216642,-0.216599,0.000000,-5.500010,0.000000
203,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.677990,0.677969,-0.200879,-0.200836,0.000000,-5.499910,0.000000
204,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.682493,0.682469,-0.185007,-0.184964,0.000000,-5.500010,0.000000
205,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.686627,0.686596,-0.169033,-0.168990,0.000000,-5.499910,0.000000
206,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.690385,0.690350,-0.152967,-0.152924,0.000000,-5.500010,0.000000
207,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.693763,0.693733,-0.136821,-0.136777,0.000000,-5.499910,0.000000
208,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.696768,0.696733,-0.120598,-0.120555,0.000000,-5.500010,0.000000
209,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.699393,0.699354,-0.104311,-0.104268,0.000000,-5.499910,0.000000
210,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.701635,0.701599,-0.087965,-0.087922,0.000000,-5.500010,0.000000
211,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.703495,0.703460,-0.071570,-0.071527,0.000000,-5.499910,0.000000
212,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.704973,0.704938,-0.055138,-0.055095,0.000000,-5.500010,0.000000
213,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706066,0.706033,-0.038673,-0.038635,0.000000,-5.499910,0.000000
214,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706778,0.706740,-0.022192,-0.022154,0.000000,-5.500010,0.000000
215,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.707104,0.707064,-0.005694,-0.005656,0.000000,-5.499910,0.000000
216,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.707044,0.707004,0.010803,0.010841,0.000000,-5.500010,0.000000
217,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706602,0.706556,0.027295,0.027333,0.000000,-5.499910,0.000000
218,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.705773,0.705726,0.043771,0.043809,0.000000,-5.500010,0.000000
219,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.704560,0.704512,0.060225,0.060263,0.000000,-5.499910,0.000000
220,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.702962,0.702915,0.076647,0.076685,0.000000,-5.500010,0.000000
221,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.700982,0.700935,0.093026,0.093063,0.000000,-5.499910,0.000000
222,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.698621,0.698572,0.109356,0.109393,0.000000,-5.500010,0.000000
223,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.695877,0.695832,0.125626,0.125664,0.000000,-5.499910,0.000000
224,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.692759,0.692708,0.141827,0.141865,0.000000,-5.500010,0.000000
225,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.689258,0.689212,0.157952,0.157990,0.000000,-5.499910,0.000000
226,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.685385,0.685339,0.173991,0.174029,0.000000,-5.500010,0.000000
227,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.681138,0.681093,0.189933,0.189970,0.000000,-5.499910,0.000000
228,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.676522,0.676475,0.205772,0.205810,0.000000,-5.500010,0.000000
229,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.671537,0.671490,0.221498,0.221535,0.000000,-5.499910,0.000000
230,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.666186,0.666138,0.237105,0.237143,0.000000,-5.500010,0.000000
231,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.660472,0.660425,0.252583,0.252620,0.000000,-5.499910,0.000000
232,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.654400,0.654351,0.267925,0.267958,0.000000,-5.500010,0.000000
233,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.647972,0.647920,0.283123,0.283150,0.000000,-5.499910,0.000000
234,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.641188,0.641139,0.298163,0.298190,0.000000,-5.500010,0.000000
235,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.634056,0.634007,0.313042,0.313069,0.000000,-5.499910,0.000000
236,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.626581,0.626530,0.327749,0.327776,0.000000,-5.500010,0.000000
237,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.618764,0.618713,0.342277,0.342304,0.000000,-5.499910,0.000000
238,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.610613,0.610556,0.356622,0.356643,0.000000,-5.500010,0.000000
239,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.602126,0.602070,0.370772,0.370788,0.000000,-5.499910,0.000000
240,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.593314,0.593255,0.384718,0.384734,0.000000,-5.500010,0.000000
241,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.584180,0.584116,0.398453,0.398469,0.000000,-5.499910,0.000000
242,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.574727,0.574659,0.411973,0.411989,0.000000,-5.500010,0.000000
243,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.564961,0.564889,0.425271,0.425281,0.000000,-5.499910,0.000000
244,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.554889,0.554811,0.438337,0.438342,0.000000,-5.500010,0.000000
245,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.544512,0.544431,0.451166,0.451166,0.000000,-5.499910,0.000000
246,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.533839,0.533755,0.463747,0.463747,0.000000,-5.500010,0.000000
247,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.522872,0.522793,0.476074,0.476074,0.000000,-5.499910,0.000000
248,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.511622,0.511545,0.488142,0.488142,0.000000,-5.500010,0.000000
249,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.500092,0.500016,0.499946,0.499946,0.000000,-5.499910,0.000000
250,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.488293,0.488217,0.511476,0.511474,0.000000,-5.500010,0.000000
251,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.476225,0.476149,0.522730,0.522728,0.000000,-5.499910,0.000000
252,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.463898,0.463822,0.533701,0.533696,0.000000,-5.500010,0.000000
253,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.451322,0.451247,0.544374,0.544372,0.000000,-5.499910,0.000000
254,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.438499,0.438423,0.554756,0.554752,0.000000,-5.500010,0.000000
255,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.425438,0.425362,0.564834,0.564829,0.000000,-5.499910,0.000000
256,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.412145,0.412070,0.574605,0.574599,0.000000,-5.500010,0.000000
257,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.398626,0.398550,0.584066,0.584056,0.000000,-5.499910,0.000000
258,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.384890,0.384815,0.593208,0.593195,0.000000,-5.500010,0.000000
259,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.370945,0.370869,0.602029,0.602010,0.000000,-5.499910,0.000000
260,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.356800,0.356724,0.610521,0.610496,0.000000,-5.500010,0.000000
261,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.342460,0.342385,0.618677,0.618653,0.000000,-5.499910,0.000000
262,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.327932,0.327857,0.626503,0.626470,0.000000,-5.500010,0.000000
263,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.313226,0.313150,0.633985,0.633948,0.000000,-5.499910,0.000000
264,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.298347,0.298277,0.641122,0.641080,0.000000,-5.500010,0.000000
265,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.283306,0.283236,0.647908,0.647866,0.000000,-5.499910,0.000000
266,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.268114,0.268044,0.654341,0.654297,0.000000,-5.500010,0.000000
267,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.252777,0.252707,0.660419,0.660371,0.000000,-5.499910,0.000000
268,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.237299,0.237229,0.666135,0.666090,0.000000,-5.500010,0.000000
269,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.221692,0.221622,0.671493,0.671442,0.000000,-5.499910,0.000000
270,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.205966,0.205896,0.676480,0.676432,0.000000,-5.500010,0.000000
271,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.190127,0.190057,0.681103,0.681050,0.000000,-5.499910,0.000000
272,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.174185,0.174115,0.685351,0.685301,0.000000,-5.500010,0.000000
273,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.158146,0.158082,0.689230,0.689174,0.000000,-5.499910,0.000000
274,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.142021,0.141962,0.692732,0.692676,0.000000,-5.500010,0.000000
275,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.125821,0.125761,0.695857,0.695799,0.000000,-5.499910,0.000000
276,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.109550,0.109496,0.698601,0.698545,0.000000,-5.500010,0.000000
277,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.093220,0.093171,0.700969,0.700908,0.000000,-5.499910,0.000000
278,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.076841,0.076792,0.702950,0.702893,0.000000,-5.500010,0.000000
279,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.060419,0.060371,0.704550,0.704496,0.000000,-5.499910,0.000000
280,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.043965,0.043917,0.705765,0.705715,0.000000,-5.500010,0.000000
281,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.027489,0.027441,0.706601,0.706546,0.000000,-5.499910,0.000000
282,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.010997,0.010949,0.707050,0.706993,0.000000,-5.500010,0.000000
283,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.005500,-0.005549,0.707112,0.707058,0.000000,-5.499910,0.000000
284,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.021997,-0.022041,0.706793,0.706734,0.000000,-5.500010,0.000000
285,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.038484,-0.038522,0.706088,0.706028,0.000000,-5.499910,0.000000
286,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.054949,-0.054981,0.704996,0.704938,0.000000,-5.500010,0.000000
287,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.071381,-0.071414,0.703521,0.703465,0.000000,-5.499910,0.000000
288,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.087776,-0.087809,0.701662,0.701609,0.000000,-5.500010,0.000000
289,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.104123,-0.104155,0.699422,0.699371,0.000000,-5.499910,0.000000
290,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.120410,-0.120442,0.696804,0.696749,0.000000,-5.500010,0.000000
291,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.136632,-0.136664,0.693806,0.693749,0.000000,-5.499910,0.000000
292,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.152779,-0.152811,0.690430,0.690372,0.000000,-5.500010,0.000000
293,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.168844,-0.168877,0.686680,0.686617,0.000000,-5.499910,0.000000
294,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.184818,-0.184851,0.682554,0.682490,0.000000,-5.500010,0.000000
295,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.200690,-0.200722,0.678058,0.677991,0.000000,-5.499910,0.000000
296,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.216454,-0.216486,0.673190,0.673125,0.000000,-5.500010,0.000000
297,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.232099,-0.232131,0.667957,0.667892,0.000000,-5.499910,0.000000
298,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.247619,-0.247652,0.662361,0.662292,0.000000,-5.500010,0.000000
299,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.263005,-0.263038,0.656401,0.656336,0.000000,-5.499910,0.000000
300,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.278246,-0.278278,0.650089,0.650019,0.000000,-5.500010,0.000000
301,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.293335,-0.293367,0.643420,0.643351,0.000000,-5.499910,0.000000
302,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.308268,-0.308295,0.636401,0.636332,0.000000,-5.500010,0.000000
303,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.323034,-0.323055,0.629034,0.628968,0.000000,-5.499910,0.000000
304,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.337621,-0.337643,0.621326,0.621259,0.000000,-5.500010,0.000000
305,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.352025,-0.352047,0.613282,0.613210,0.000000,-5.499910,0.000000
306,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.366235,-0.366257,0.604902,0.604832,0.000000,-5.500010,0.000000
307,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.380246,-0.380267,0.596193,0.596125,0.000000,-5.499910,0.000000
308,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.394051,-0.394073,0.587161,0.587088,0.000000,-5.500010,0.000000
309,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.407640,-0.407662,0.577810,0.577734,0.000000,-5.499910,0.000000
310,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.421009,-0.421030,0.568142,0.568066,0.000000,-5.500010,0.000000
311,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.434151,-0.434167,0.558164,0.558091,0.000000,-5.499910,0.000000
312,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.447055,-0.447071,0.547882,0.547809,0.000000,-5.500010,0.000000
313,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.459717,-0.459733,0.537300,0.537229,0.000000,-5.499910,0.000000
314,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.472125,-0.472141,0.526429,0.526359,0.000000,-5.500010,0.000000
315,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.484279,-0.484290,0.515270,0.515202,0.000000,-5.499910,0.000000
316,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.496169,-0.496180,0.503827,0.503765,0.000000,-5.500010,0.000000
317,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.507790,0.507798,-0.492112,-0.492053,0.000000,-5.499910,0.000000
318,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.519135,0.519139,-0.480131,-0.480071,0.000000,-5.500010,0.000000
319,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.530194,0.530196,-0.467890,-0.467830,0.000000,-5.499910,0.000000
320,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.540968,0.540960,-0.455395,-0.455336,0.000000,-5.500010,0.000000
321,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.551444,0.551434,-0.442653,-0.442593,0.000000,-5.499910,0.000000
322,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.561621,0.561608,-0.429667,-0.429608,0.000000,-5.500010,0.000000
323,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.571487,0.571481,-0.416450,-0.416391,0.000000,-5.499910,0.000000
324,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.581043,0.581041,-0.403006,-0.402947,0.000000,-5.500010,0.000000
325,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.590288,0.590282,-0.389341,-0.389282,0.000000,-5.499910,0.000000
326,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.599207,0.599205,-0.375466,-0.375406,0.000000,-5.500010,0.000000
327,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.607803,0.607799,-0.361385,-0.361326,0.000000,-5.499910,0.000000
328,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.616070,0.616064,-0.347105,-0.347046,0.000000,-5.500010,0.000000
329,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.624001,0.623994,-0.332636,-0.332577,0.000000,-5.499910,0.000000
330,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.631588,0.631585,-0.317989,-0.317930,0.000000,-5.500010,0.000000
331,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.638834,0.638830,-0.303170,-0.303110,0.000000,-5.499910,0.000000
332,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.645731,0.645730,-0.288183,-0.288124,0.000000,-5.500010,0.000000
333,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.652280,0.652274,-0.273040,-0.272980,0.000000,-5.499910,0.000000
334,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.658473,0.658467,-0.257745,-0.257686,0.000000,-5.500010,0.000000
335,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.664309,0.664299,-0.242311,-0.242252,0.000000,-5.499910,0.000000
336,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.669782,0.669769,-0.226747,-0.226688,0.000000,-5.500010,0.000000
337,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.674887,0.674878,-0.211059,-0.210999,0.000000,-5.499910,0.000000
338,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.679629,0.679615,-0.195257,-0.195198,0.000000,-5.500010,0.000000
339,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.683999,0.683985,-0.179348,-0.179289,0.000000,-5.499910,0.000000
340,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.687996,0.687982,-0.163342,-0.163282,0.000000,-5.500010,0.000000
341,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.691623,0.691602,-0.147243,-0.147184,0.000000,-5.499910,0.000000
342,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.694867,0.694850,-0.131070,-0.131010,0.000000,-5.500010,0.000000
343,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.697734,0.697720,-0.114821,-0.114761,0.000000,-5.499910,0.000000
344,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.700223,0.700207,-0.098512,-0.098453,0.000000,-5.500010,0.000000
345,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.702333,0.702311,-0.082150,-0.082090,0.000000,-5.499910,0.000000
346,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.704056,0.704037,-0.065744,-0.065685,0.000000,-5.500010,0.000000
347,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.705396,0.705380,-0.049301,-0.049241,0.000000,-5.499910,0.000000
348,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706356,0.706335,-0.032830,-0.032771,0.000000,-5.500010,0.000000
349,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706930,0.706907,-0.016344,-0.016284,0.000000,-5.499910,0.000000
350,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.707117,0.707096,0.000154,0.000213,0.000000,-5.500010,0.000000
351,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706924,0.706896,0.016651,0.016710,0.000000,-5.499910,0.000000
352,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.706343,0.706314,0.033138,0.033197,0.000000,-5.500010,0.000000
353,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.705377,0.705348,0.049608,0.049667,0.000000,-5.499910,0.000000
354,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.704025,0.703999,0.066051,0.066111,0.000000,-5.500010,0.000000
355,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.702291,0.702268,0.082457,0.082516,0.000000,-5.499910,0.000000
356,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.700174,0.700153,0.098820,0.098879,0.000000,-5.500010,0.000000
357,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.697678,0.697655,0.115128,0.115187,0.000000,-5.499910,0.000000
358,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.694801,0.694780,0.131372,0.131431,0.000000,-5.500010,0.000000
359,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.691545,0.691526,0.147546,0.147605,0.000000,-5.499910,0.000000
360,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.687913,0.687896,0.163638,0.163698,0.000000,-5.500010,0.000000
361,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.683909,0.683887,0.179645,0.179704,0.000000,-5.499910,0.000000
362,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.679534,0.679507,0.195554,0.195608,0.000000,-5.500010,0.000000
363,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.674785,0.674759,0.211355,0.211409,0.000000,-5.499910,0.000000
364,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.669668,0.669645,0.227044,0.227092,0.000000,-5.500010,0.000000
365,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.664188,0.664164,0.242608,0.242656,0.000000,-5.499910,0.000000
366,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.658348,0.658321,0.258037,0.258085,0.000000,-5.500010,0.000000
367,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.652147,0.652123,0.273326,0.273374,0.000000,-5.499910,0.000000
368,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.645594,0.645568,0.288464,0.288512,0.000000,-5.500010,0.000000
369,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.638688,0.638663,0.303445,0.303494,0.000000,-5.499910,0.000000
370,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.631435,0.631407,0.318265,0.318313,0.000000,-5.500010,0.000000
