frame,input.bActivateBoost,input.bHoldingBoost,input.Steer,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.120000,0.000000,18.639999,0.000000,0.000000,0.351000,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000410,0.000000
1,True,True,-1.000000,1.000000,0.290000,-0.030000,18.639999,20.681000,-3.361000,0.301000,0.000003,0.003008,-0.000337,0.999995,-0.000510,-0.000610,-0.081210
2,True,True,-1.000000,1.000000,0.630000,-0.090000,18.639999,41.060997,-6.881000,0.261000,0.000003,0.003002,-0.001033,0.999995,-0.000910,-0.000710,-0.166810
3,True,True,-1.000000,1.000000,1.140000,-0.180000,18.639999,61.170998,-10.531000,0.241000,0.000003,0.002997,-0.002096,0.999993,-0.001210,-0.000710,-0.255510
4,True,True,-1.000000,1.000000,1.820000,-0.300000,18.639999,81.050995,-14.271000,0.221000,0.000003,0.002991,-0.003536,0.999989,-0.001410,-0.000710,-0.345910
5,True,True,-1.000000,1.000000,2.660000,-0.450000,18.639999,100.710999,-18.120998,0.211000,0.000003,0.002986,-0.005360,0.999981,-0.001510,-0.000610,-0.437610
6,True,True,-1.000000,1.000000,3.660000,-0.630000,18.639999,120.160995,-22.070999,0.211000,0.000003,0.002986,-0.007566,0.999967,-0.001510,-0.000510,-0.529710
7,True,True,-1.000000,1.000000,4.820000,-0.850000,18.639999,139.411011,-26.130999,0.211000,0.000003,0.002986,-0.010156,0.999944,-0.001510,-0.000410,-0.621710
8,True,True,-1.000000,1.000000,6.140000,-1.100000,18.639999,158.471008,-30.310999,0.211000,0.000003,0.002986,-0.013128,0.999909,-0.001410,-0.000410,-0.712910
9,True,True,-1.000000,1.000000,7.620000,-1.390000,18.639999,177.350998,-34.631001,0.211000,0.000008,0.002986,-0.016473,0.999860,-0.001310,-0.000410,-0.802810
10,True,True,-1.000000,1.000000,9.250000,-1.720000,18.639999,196.051010,-39.100998,0.211000,0.000013,0.002986,-0.020185,0.999792,-0.001210,-0.000410,-0.890910
11,True,True,-1.000000,1.000000,11.040000,-2.080000,18.639999,214.561005,-43.760998,0.211000,0.000019,0.002986,-0.024252,0.999701,-0.001110,-0.000410,-0.976910
12,True,True,-1.000000,1.000000,12.980000,-2.490000,18.639999,232.891006,-48.620998,0.211000,0.000030,0.002986,-0.028671,0.999584,-0.001010,-0.000410,-1.060510
13,True,True,-1.000000,1.000000,15.070000,-2.940000,18.639999,251.020996,-53.710999,0.211000,0.000040,0.002986,-0.033424,0.999437,-0.000810,-0.000410,-1.141510
14,True,True,-1.000000,1.000000,17.309999,-3.430000,18.639999,268.960999,-59.060997,0.211000,0.000051,0.002986,-0.038500,0.999254,-0.000710,-0.000410,-1.219710
15,True,True,-1.000000,1.000000,19.699999,-3.970000,18.639999,286.691010,-64.690994,0.211000,0.000067,0.002986,-0.043890,0.999032,-0.000510,-0.000410,-1.294810
16,True,True,-1.000000,1.000000,22.240000,-4.560000,18.639999,304.210999,-70.620995,0.211000,0.000084,0.002986,-0.049576,0.998766,-0.000410,-0.000410,-1.366710
17,True,True,-1.000000,1.000000,24.920000,-5.200000,18.639999,321.501007,-76.880997,0.211000,0.000100,0.002986,-0.055548,0.998452,-0.000310,-0.000410,-1.435410
18,True,True,-1.000000,1.000000,27.740000,-5.900000,18.639999,338.550995,-83.480995,0.211000,0.000116,0.002986,-0.061790,0.998085,-0.000210,-0.000410,-1.501010
19,True,True,-1.000000,1.000000,30.699999,-6.650000,18.639999,355.360992,-90.450996,0.211000,0.000138,0.002981,-0.068290,0.997661,-0.000110,-0.000410,-1.563210
20,True,True,-1.000000,1.000000,33.799999,-7.470000,18.639999,371.901001,-97.810997,0.211000,0.000159,0.002975,-0.075034,0.997177,0.000000,-0.000410,-1.622110
21,True,True,-1.000000,1.000000,37.029999,-8.349999,18.639999,388.170990,-105.580994,0.211000,0.000181,0.002970,-0.082004,0.996628,0.000000,-0.000310,-1.677710
22,True,True,-1.000000,1.000000,40.399998,-9.300000,18.639999,404.151001,-113.770996,0.211000,0.000202,0.002970,-0.089184,0.996011,0.000000,-0.000210,-1.729810
23,True,True,-1.000000,1.000000,43.899998,-10.320000,18.639999,419.830994,-122.390999,0.211000,0.000224,0.002970,-0.096565,0.995322,0.000000,-0.000210,-1.778610
24,True,True,-1.000000,1.000000,47.529999,-11.420000,18.639999,435.191010,-131.451004,0.211000,0.000245,0.002964,-0.104128,0.994559,0.000000,-0.000210,-1.824110
25,True,True,-1.000000,1.000000,51.279999,-12.590000,18.639999,450.210999,-140.960999,0.211000,0.000267,0.002959,-0.111859,0.993720,0.000110,-0.000210,-1.866410
26,True,True,-1.000000,1.000000,55.149998,-13.849999,18.639999,464.880981,-150.931000,0.211000,0.000294,0.002954,-0.119746,0.992800,0.000210,-0.000210,-1.905510
27,True,True,-1.000000,1.000000,59.139999,-15.190000,18.639999,479.191010,-161.361008,0.211000,0.000321,0.002948,-0.127774,0.991799,0.000310,-0.000110,-1.941410
