frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,False,False,0.000000,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,0.341000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000410,0.000000
1,True,True,False,False,0.000000,1.000000,0.170000,0.000000,19.469999,-0.631000,0.000000,296.020996,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000110,0.000000
2,True,True,False,False,0.000000,1.000000,0.170000,0.000000,21.969999,0.281000,0.000000,300.041016,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000110,0.000000
3,True,True,False,False,0.000000,1.000000,0.170000,0.000000,24.500000,0.031000,0.000000,304.061005,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
4,True,True,False,False,0.000000,1.000000,0.170000,0.000000,27.070000,0.101000,0.000000,308.080994,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
5,True,True,False,False,0.000000,1.000000,0.170000,0.000000,29.670000,0.091000,0.000000,312.101013,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
6,True,True,False,False,0.000000,1.000000,0.170000,0.000000,32.299999,0.091000,0.000000,316.121002,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
7,True,True,False,False,0.000000,1.000000,0.170000,0.000000,34.969997,0.201000,0.000000,320.140991,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
8,True,True,False,False,0.000000,1.000000,0.170000,0.000000,37.689999,0.311000,0.000000,326.871002,-0.001330,0.004815,0.000008,0.999987,-0.319510,0.000000,0.003010
9,True,True,False,False,0.000000,1.000000,0.170000,0.000000,40.469997,0.421000,0.031000,333.601013,-0.003941,0.004815,0.000019,0.999981,-0.626310,0.000000,0.005910
10,True,True,False,False,0.000000,1.000000,0.170000,0.000000,43.309998,0.531000,0.121000,340.330994,-0.007777,0.004815,0.000035,0.999958,-0.920810,0.000000,0.008710
11,True,True,False,False,0.000000,1.000000,0.180000,0.000000,46.200001,0.641000,0.311000,347.061005,-0.012794,0.004815,0.000057,0.999907,-1.203510,0.000000,0.011410
12,True,True,False,False,0.000000,1.000000,0.190000,0.010000,49.149998,0.751000,0.621000,353.790985,-0.018939,0.004815,0.000084,0.999809,-1.474910,0.000000,0.014010
13,True,True,False,False,0.000000,1.000000,0.200000,0.020000,52.149998,0.861000,1.081000,360.510986,-0.026168,0.004815,0.000116,0.999646,-1.735510,0.000000,0.016510
14,True,True,False,False,0.000000,1.000000,0.210000,0.030000,55.209999,0.971000,1.711000,367.221008,-0.034438,0.004815,0.000154,0.999395,-1.985710,0.000000,0.018910
15,True,True,False,False,0.000000,1.000000,0.220000,0.050000,58.329998,1.081000,2.541000,373.920990,-0.043706,0.004815,0.000197,0.999033,-2.225910,0.000000,0.021210
16,True,True,False,False,0.000000,1.000000,0.230000,0.080000,61.500000,1.191000,3.601000,380.610992,-0.053929,0.004815,0.000245,0.998533,-2.456510,0.000000,0.023410
17,True,True,False,False,0.000000,1.000000,0.240000,0.120000,64.729996,1.301000,4.901000,387.270996,-0.065070,0.004809,0.000299,0.997869,-2.677910,0.000000,0.025510
18,True,True,False,False,0.000000,1.000000,0.250000,0.170000,68.010002,1.411000,6.471000,393.901001,-0.077084,0.004804,0.000359,0.997013,-2.890410,0.000000,0.027510
19,True,True,False,False,0.000000,1.000000,0.260000,0.240000,71.349998,1.521000,8.331000,400.490997,-0.089934,0.004799,0.000418,0.995936,-3.094510,0.000000,0.029410
20,True,True,False,False,0.000000,1.000000,0.270000,0.330000,74.739998,1.631000,10.501000,407.020996,-0.103583,0.004793,0.000483,0.994609,-3.290410,0.000000,0.031310
21,False,False,False,False,0.000000,1.000000,0.280000,0.420000,78.089996,1.631000,10.501000,401.601013,-0.117987,0.004788,0.000553,0.993003,-3.478510,0.000000,0.033110
22,False,False,False,False,0.000000,1.000000,0.290000,0.510000,81.389999,1.631000,10.501000,396.181000,-0.133114,0.004777,0.000623,0.991089,-3.659110,0.000000,0.034810
23,False,False,False,False,0.000000,1.000000,0.300000,0.600000,84.650002,1.631000,10.501000,390.760986,-0.148921,0.004766,0.000699,0.988837,-3.832510,0.000000,0.036410
24,False,False,False,False,0.000000,1.000000,0.310000,0.690000,87.860001,1.631000,10.501000,385.341003,-0.165375,0.004756,0.000774,0.986219,-3.998910,0.000000,0.038010
25,False,False,False,False,0.000000,1.000000,0.320000,0.780000,91.029999,1.631000,10.501000,379.920990,-0.182439,0.004739,0.000855,0.983205,-4.158710,0.000000,0.039510
