frame,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,0.341000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000410,0.000000
1,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,0.341000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000410,0.000000
2,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,0.341000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000410,0.000000
3,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,0.341000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000410,0.000000
4,1.000000,0.290000,0.000000,17.000000,13.331000,0.000000,0.341000,0.000003,0.004809,0.000003,0.999988,0.000000,-0.001210,0.000000
5,1.000000,0.510000,0.000000,17.000000,26.550999,0.000000,0.341000,0.000003,0.004804,0.000003,0.999988,0.000000,-0.001610,0.000000
6,1.000000,0.840000,0.000000,17.000000,39.650997,0.000000,0.341000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.001810,0.000000
7,1.000000,1.280000,0.000000,17.000000,52.640999,0.000000,0.341000,0.000003,0.004793,0.000003,0.999988,0.000000,-0.001810,0.000000
8,1.000000,1.830000,0.000000,17.000000,65.520996,0.000000,0.341000,0.000003,0.004788,0.000003,0.999988,0.000000,-0.001710,0.000000
9,1.000000,2.480000,0.000000,17.000000,78.291000,0.000000,0.341000,0.000003,0.004782,0.000003,0.999988,0.000000,-0.001610,0.000000
10,1.000000,3.240000,0.000000,17.000000,90.950996,0.000000,0.341000,0.000003,0.004777,0.000003,0.999989,0.000000,-0.001510,0.000000
11,1.000000,4.100000,0.000000,17.000000,103.500999,0.000000,0.341000,0.000003,0.004772,0.000003,0.999989,0.000000,-0.001410,0.000000
12,1.000000,5.070000,0.000000,17.000000,115.940994,0.000000,0.341000,0.000003,0.004766,0.000003,0.999989,0.000000,-0.001310,0.000000
13,1.000000,6.140000,0.000000,17.000000,128.281006,0.000000,0.341000,0.000003,0.004761,0.000003,0.999989,0.000000,-0.001110,0.000000
14,1.000000,7.310000,0.000000,17.000000,140.511002,0.000000,0.341000,0.000003,0.004756,0.000003,0.999989,0.000000,-0.001010,0.000000
15,1.000000,8.580000,0.000000,17.000000,152.641006,0.000000,0.341000,0.000003,0.004750,0.000003,0.999989,0.000000,-0.000810,0.000000
16,1.000000,9.950000,0.000000,17.000000,164.661011,0.000000,0.341000,0.000003,0.004745,0.000003,0.999989,0.000000,-0.000710,0.000000
17,1.000000,11.420000,0.000000,17.000000,176.581009,0.000000,0.341000,0.000003,0.004745,0.000003,0.999989,0.000000,-0.000510,0.000000
18,1.000000,12.990000,0.000000,17.000000,188.401001,0.000000,0.341000,0.000003,0.004745,0.000003,0.999989,0.000000,-0.000410,0.000000
19,1.000000,14.660000,0.000000,17.000000,200.111008,0.000000,0.341000,0.000003,0.004745,0.000003,0.999989,0.000000,-0.000410,0.000000
20,1.000000,16.420000,0.000000,17.000000,211.721008,0.000000,0.341000,0.000003,0.004745,0.000003,0.999989,0.000000,-0.000310,0.000000
21,1.000000,18.279999,0.000000,17.000000,223.231003,0.000000,0.341000,0.000003,0.004745,0.000003,0.999989,0.000000,-0.000310,0.000000
