frame,input.bJump,input.bJumped,input.Pitch,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
37,False,False,0.000000,0.000000,0.460000,0.000000,128.770004,1.631000,0.000000,326.181000,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
38,False,False,0.000000,0.000000,0.470000,0.000000,131.440002,1.631000,0.000000,320.760986,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
39,False,False,0.000000,0.000000,0.480000,0.000000,134.069992,1.631000,0.000000,315.341003,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
40,False,False,0.000000,0.000000,0.490000,0.000000,136.649994,1.631000,0.000000,309.920990,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
41,False,False,0.000000,0.000000,0.500000,0.000000,139.190002,1.631000,0.000000,304.501007,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
42,False,False,0.000000,0.000000,0.510000,0.000000,141.679993,1.631000,0.000000,299.080994,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
43,False,False,0.000000,0.000000,0.520000,0.000000,144.129990,1.631000,0.000000,293.661011,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
44,False,False,0.000000,0.000000,0.530000,0.000000,146.529999,1.631000,0.000000,288.240997,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
45,False,False,0.000000,0.000000,0.540000,0.000000,148.889999,1.631000,0.000000,282.821014,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
46,False,False,0.000000,0.000000,0.550000,0.000000,151.199997,1.631000,0.000000,277.401001,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
47,False,False,0.000000,0.000000,0.560000,0.000000,153.470001,1.631000,0.000000,271.980988,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
48,False,False,0.000000,0.000000,0.570000,0.000000,155.690002,1.631000,0.000000,266.561005,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
49,False,False,0.000000,0.000000,0.580000,0.000000,157.869995,1.631000,0.000000,261.140991,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
50,False,False,0.000000,0.000000,0.590000,0.000000,160.000000,1.631000,0.000000,255.721008,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
51,False,False,0.000000,0.000000,0.600000,0.000000,162.089996,1.631000,0.000000,250.300995,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
52,False,False,0.000000,0.000000,0.610000,0.000000,164.129990,1.631000,0.000000,244.880997,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
53,False,False,0.000000,0.000000,0.620000,0.000000,166.129990,1.631000,0.000000,239.460999,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
54,False,False,0.000000,0.000000,0.630000,0.000000,168.080002,1.631000,0.000000,234.041000,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
55,False,False,0.000000,0.000000,0.640000,0.000000,169.989990,1.631000,0.000000,228.621002,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
56,False,False,0.000000,0.000000,0.650000,0.000000,171.849991,1.631000,0.000000,223.201004,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
57,False,False,0.000000,0.000000,0.660000,0.000000,173.660004,1.631000,0.000000,217.781006,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
58,False,False,0.000000,0.000000,0.670000,0.000000,175.429993,1.631000,0.000000,212.361008,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
59,False,False,0.000000,0.000000,0.680000,0.000000,177.149994,1.631000,0.000000,206.941010,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
60,False,False,0.000000,0.000000,0.690000,0.000000,178.830002,1.631000,0.000000,201.520996,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
61,False,False,0.000000,0.000000,0.700000,0.000000,180.459991,1.631000,0.000000,196.100998,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
62,False,False,0.000000,0.000000,0.710000,0.000000,182.050003,1.631000,0.000000,190.681000,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
63,False,False,0.000000,0.000000,0.720000,0.000000,183.589996,1.631000,0.000000,185.261002,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
64,False,False,0.000000,0.000000,0.730000,0.000000,185.089996,1.631000,0.000000,179.841003,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
65,False,False,0.000000,0.000000,0.740000,0.000000,186.539993,1.631000,0.000000,174.421005,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
66,False,False,0.000000,0.000000,0.750000,0.000000,187.949997,1.631000,0.000000,169.001007,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
67,False,False,0.000000,0.000000,0.760000,0.000000,189.309998,1.631000,0.000000,163.581009,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
68,False,False,0.000000,0.000000,0.770000,0.000000,190.629990,1.631000,0.000000,158.161011,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
69,False,False,0.000000,0.000000,0.780000,0.000000,191.899994,1.631000,0.000000,152.740997,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
70,False,False,0.000000,0.000000,0.790000,0.000000,193.129990,1.631000,0.000000,147.320999,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
71,True,True,-1.000000,-1.000000,0.800000,-4.170000,194.309998,1.631000,-500.040985,141.901001,0.010361,0.004815,-0.000046,0.999935,2.486110,0.000000,-0.023910
72,True,True,-1.000000,-1.000000,0.810000,-8.340000,195.449997,1.631000,-500.040985,136.481003,0.030661,0.004815,-0.000143,0.999518,4.872910,0.000000,-0.046810
73,True,True,-1.000000,-1.000000,0.820000,-12.509999,196.539993,1.631000,-500.040985,131.061005,0.060484,0.004809,-0.000289,0.998158,5.499710,0.000000,-0.052810
74,True,True,-1.000000,-1.000000,0.830000,-16.680000,197.589996,1.631000,-500.040985,125.640999,0.092745,0.004799,-0.000445,0.995678,5.499710,0.000000,-0.052810
75,True,True,-1.000000,-1.000000,0.840000,-20.850000,198.589996,1.631000,-500.040985,120.220993,0.124909,0.004782,-0.000602,0.992156,5.499710,0.000000,-0.052810
76,True,True,-1.000000,-1.000000,0.850000,-25.019999,199.550003,1.631000,-500.040985,114.800995,0.156943,0.004761,-0.000753,0.987596,5.499710,0.000000,-0.052810
77,True,True,-1.000000,-1.000000,0.860000,-29.189999,200.459991,1.631000,-500.040985,109.380997,0.188816,0.004734,-0.000904,0.982001,5.499710,0.000000,-0.052810
78,True,True,-1.000000,-1.000000,0.870000,-33.360001,201.330002,1.631000,-500.040985,103.960999,0.220489,0.004702,-0.001055,0.975378,5.499710,0.000000,-0.052810
79,True,True,-1.000000,-1.000000,0.880000,-37.529999,202.149994,1.631000,-500.040985,98.541000,0.251930,0.004664,-0.001206,0.967734,5.499710,0.000000,-0.052810
80,True,True,-1.000000,-1.000000,0.890000,-41.700001,202.929993,1.631000,-500.040985,93.120995,0.283107,0.004621,-0.001357,0.959076,5.499710,0.000000,-0.052810
81,True,True,-1.000000,-1.000000,0.900000,-45.869999,203.659988,1.631000,-500.040985,87.700996,0.313986,0.004572,-0.001502,0.949415,5.499710,0.000000,-0.052810
82,True,True,-1.000000,-1.000000,0.910000,-50.039997,204.349991,1.631000,-500.040985,82.280998,0.344543,0.004524,-0.001648,0.938758,5.499710,0.000000,-0.052810
83,True,True,-1.000000,-1.000000,0.920000,-54.209999,204.989990,1.631000,-500.040985,76.861000,0.374737,0.004470,-0.001794,0.927118,5.499710,0.000000,-0.052810
84,True,True,-1.000000,-1.000000,0.930000,-58.379997,205.589996,1.631000,-500.040985,71.440994,0.404538,0.004410,-0.001934,0.914508,5.499710,0.000000,-0.052810
85,True,True,-1.000000,-1.000000,0.940000,-62.549999,206.139999,1.631000,-500.040985,66.020996,0.433913,0.004346,-0.002074,0.900942,5.499710,0.000000,-0.052810
86,True,True,-1.000000,-1.000000,0.950000,-66.720001,206.649994,1.631000,-500.040985,60.600998,0.462835,0.004275,-0.002215,0.886431,5.499710,0.000000,-0.052810
87,True,True,-1.000000,-1.000000,0.960000,-70.889999,207.110001,1.631000,-500.040985,55.181000,0.491271,0.004200,-0.002349,0.870993,5.499710,0.000000,-0.052810
88,True,True,-1.000000,-1.000000,0.970000,-75.059998,207.519989,1.631000,-500.040985,49.760998,0.519194,0.004119,-0.002484,0.854643,5.499710,0.000000,-0.052810
89,True,True,-1.000000,-1.000000,0.980000,-79.229996,207.739990,1.631000,-500.040985,26.921000,0.546573,0.004038,-0.002614,0.837397,5.499710,0.000000,-0.052810
90,True,True,-1.000000,-1.000000,0.990000,-83.400002,207.839996,1.631000,-500.040985,12.081000,0.573380,0.003952,-0.002743,0.819275,5.499710,0.000000,-0.052810
91,True,True,-1.000000,-1.000000,1.000000,-87.570000,207.860001,1.631000,-500.040985,2.431000,0.599588,0.003860,-0.002867,0.800294,5.499710,0.000000,-0.052810
92,True,True,-1.000000,-1.000000,1.010000,-91.739998,207.830002,1.631000,-500.040985,-3.831000,0.625165,0.003763,-0.002991,0.780478,5.499710,0.000000,-0.052810
93,True,True,-1.000000,-1.000000,1.020000,-95.909996,207.759995,1.631000,-500.040985,-7.901000,0.650089,0.003666,-0.003110,0.759843,5.499710,0.000000,-0.052810
94,True,True,-1.000000,-1.000000,1.030000,-100.079994,207.669998,1.631000,-500.040985,-10.551001,0.674333,0.003563,-0.003229,0.738411,5.499710,0.000000,-0.052810
95,True,True,-1.000000,-1.000000,1.040000,-104.250000,207.569992,1.631000,-500.040985,-12.271000,0.697871,0.003455,-0.003342,0.716207,5.499710,0.000000,-0.052810
96,True,True,-1.000000,-1.000000,1.050000,-108.419998,207.459991,1.631000,-500.040985,-13.391000,0.720678,0.003347,-0.003450,0.693253,5.499710,0.000000,-0.052810
97,True,True,-1.000000,-1.000000,1.060000,-112.589996,207.339996,1.631000,-500.040985,-14.121000,0.742729,0.003234,-0.003558,0.669575,5.499710,0.000000,-0.052810
98,True,True,-1.000000,-1.000000,1.070000,-116.759995,207.220001,1.631000,-500.040985,-14.591000,0.764002,0.003115,-0.003660,0.645196,5.499710,0.000000,-0.052810
99,True,True,-1.000000,-1.000000,1.080000,-120.930000,207.099991,1.631000,-500.040985,-14.901000,0.784479,0.002997,-0.003757,0.620137,5.499710,0.000000,-0.052810
100,True,True,-1.000000,-1.000000,1.090000,-125.099998,206.970001,1.631000,-500.040985,-15.101000,0.804133,0.002873,-0.003849,0.594431,5.499710,0.000000,-0.052810
101,True,True,-1.000000,-1.000000,1.100000,-129.270004,206.839996,1.631000,-500.040985,-15.231000,0.822943,0.002749,-0.003941,0.568104,5.499710,0.000000,-0.052810
102,True,True,-1.000000,-1.000000,1.110000,-133.440002,206.709991,1.631000,-500.040985,-15.311000,0.840894,0.002619,-0.004027,0.541178,5.499710,0.000000,-0.052810
103,True,True,-1.000000,-1.000000,1.120000,-137.610001,206.580002,1.631000,-500.040985,-15.361000,0.857965,0.002490,-0.004108,0.513686,5.499710,0.000000,-0.052810
104,True,True,-1.000000,-1.000000,1.130000,-141.779999,206.449997,1.631000,-500.040985,-15.401000,0.874134,0.002355,-0.004184,0.485660,5.499710,0.000000,-0.052810
105,True,True,-1.000000,-1.000000,1.140000,-145.949997,206.319992,1.631000,-500.040985,-15.421000,0.889391,0.002220,-0.004259,0.457122,5.499710,0.000000,-0.052810
106,True,True,-1.000000,-1.000000,1.150000,-150.119995,206.190002,1.631000,-500.040985,-15.441000,0.903715,0.002080,-0.004329,0.428108,5.499710,0.000000,-0.052810
107,True,True,-1.000000,-1.000000,1.160000,-154.289993,206.059998,1.631000,-500.040985,-15.451000,0.917092,0.001939,-0.004394,0.398647,5.499710,0.000000,-0.052810
108,True,True,-1.000000,-1.000000,1.170000,-158.459991,205.929993,1.631000,-500.040985,-15.451000,0.929510,0.001794,-0.004453,0.368765,5.499710,0.000000,-0.052810
109,True,True,-1.000000,-1.000000,1.180000,-162.629990,205.799988,1.631000,-500.040985,-15.451000,0.940954,0.001648,-0.004507,0.338500,5.499710,0.000000,-0.052810
110,True,True,-1.000000,-1.000000,1.190000,-166.800003,205.669998,1.631000,-500.040985,-15.451000,0.951413,0.001502,-0.004556,0.307879,5.499710,0.000000,-0.052810
111,True,True,-1.000000,-1.000000,1.200000,-170.970001,205.539993,1.631000,-500.040985,-15.451000,0.960877,0.001351,-0.004599,0.276935,5.499710,0.000000,-0.052710
112,True,True,-1.000000,-1.000000,1.210000,-175.139999,205.409988,1.631000,-500.040985,-15.451000,0.969334,0.001200,-0.004637,0.245699,5.499710,0.000000,-0.052710
113,True,True,-1.000000,-1.000000,1.220000,-179.309998,205.279999,1.631000,-500.040985,-15.451000,0.976776,0.001049,-0.004675,0.214209,5.499710,0.000000,-0.052710
114,True,True,-1.000000,-1.000000,1.230000,-183.479996,205.149994,1.631000,-500.040985,-15.451000,0.983195,0.000898,-0.004707,0.182493,5.499710,0.000000,-0.052710
115,True,True,-1.000000,-1.000000,1.240000,-187.649994,205.019989,1.631000,-500.040985,-15.451000,0.988585,0.000747,-0.004734,0.150588,5.499710,0.000000,-0.052710
116,True,True,-1.000000,-1.000000,1.250000,-191.819992,204.889999,1.631000,-500.040985,-15.451000,0.992940,0.000596,-0.004756,0.118521,5.499710,0.000000,-0.052710
117,True,True,-1.000000,-1.000000,1.260000,-195.989990,204.759995,1.631000,-500.040985,-15.451000,0.996255,0.000440,-0.004772,0.086331,5.499710,0.000000,-0.052710
118,True,True,-1.000000,-1.000000,1.270000,-200.159988,204.629990,1.631000,-500.040985,-15.451000,0.998527,0.000283,-0.004782,0.054053,5.499710,0.000000,-0.052710
119,True,True,-1.000000,-1.000000,1.280000,-204.330002,204.500000,1.631000,-500.040985,-15.451000,0.999753,0.000127,-0.004788,0.021717,5.499710,0.000000,-0.052710
120,True,True,-1.000000,-1.000000,1.290000,-208.500000,204.369995,1.631000,-500.040985,-15.451000,0.999932,-0.000030,-0.004788,-0.010641,5.499710,0.000000,-0.052710
121,True,True,-1.000000,-1.000000,1.300000,-212.669998,204.239990,1.631000,-500.040985,-15.451000,0.999064,-0.000186,-0.004782,-0.042989,5.499710,0.000000,-0.052610
122,True,True,-1.000000,-1.000000,1.310000,-216.839996,204.110001,1.631000,-500.040985,-15.451000,0.997150,-0.000343,-0.004772,-0.075293,5.499710,0.000000,-0.052610
123,True,True,-1.000000,-1.000000,1.320000,-221.009995,203.979996,1.631000,-500.040985,-15.451000,0.994192,-0.000499,-0.004756,-0.107516,5.499710,0.000000,-0.052610
124,True,True,-1.000000,-1.000000,1.330000,-225.179993,203.849991,1.631000,-500.040985,-15.451000,0.990193,-0.000650,-0.004734,-0.139626,5.499710,0.000000,-0.052610
125,True,True,-1.000000,-1.000000,1.340000,-229.349991,203.720001,1.631000,-500.040985,-15.451000,0.985157,-0.000801,-0.004707,-0.171590,5.499710,0.000000,-0.052510
126,True,True,-1.000000,-1.000000,1.350000,-233.519989,203.589996,1.631000,-500.040985,-15.451000,0.979089,-0.000952,-0.004680,-0.203377,5.499710,0.000000,-0.052510
127,True,True,-1.000000,-1.000000,1.360000,-237.689987,203.459991,1.631000,-500.040985,-15.451000,0.971996,-0.001103,-0.004648,-0.234947,5.499710,0.000000,-0.052510
128,True,True,-1.000000,-1.000000,1.370000,-241.860001,203.330002,1.631000,-500.040985,-15.451000,0.963885,-0.001254,-0.004610,-0.266275,5.499710,0.000000,-0.052510
129,True,True,-1.000000,-1.000000,1.380000,-246.029999,203.199997,1.631000,-500.040985,-15.451000,0.954765,-0.001400,-0.004567,-0.297322,5.499710,0.000000,-0.052510
130,True,True,-1.000000,-1.000000,1.390000,-250.199997,203.069992,1.631000,-500.040985,-15.451000,0.944646,-0.001546,-0.004518,-0.328056,5.499710,0.000000,-0.052510
131,True,True,-1.000000,-1.000000,1.400000,-254.369995,202.940002,1.631000,-500.040985,-15.451000,0.933536,-0.001691,-0.004464,-0.358450,5.499710,0.000000,-0.052510
132,True,True,-1.000000,-1.000000,1.410000,-258.540009,202.809998,1.631000,-500.040985,-15.451000,0.921450,-0.001837,-0.004405,-0.388467,5.499710,0.000000,-0.052510
133,True,True,-1.000000,-1.000000,1.420000,-262.709991,202.679993,1.631000,-500.040985,-15.451000,0.908398,-0.001977,-0.004340,-0.418079,5.499710,0.000000,-0.052510
134,True,True,-1.000000,-1.000000,1.430000,-266.880005,202.550003,1.631000,-500.040985,-15.451000,0.894397,-0.002117,-0.004275,-0.447249,5.499710,0.000000,-0.052410
135,True,True,-1.000000,-1.000000,1.440000,-271.049988,202.419998,1.631000,-500.040985,-15.451000,0.879457,-0.002252,-0.004205,-0.475955,5.499710,0.000000,-0.052410
136,True,True,-1.000000,-1.000000,1.450000,-275.220001,202.289993,1.631000,-500.040985,-15.451000,0.863598,-0.002387,-0.004130,-0.504159,5.499710,0.000000,-0.052410
137,True,True,-1.000000,-1.000000,1.460000,-279.389984,202.159988,1.631000,-500.040985,-15.451000,0.846835,-0.002517,-0.004049,-0.531834,5.499710,0.000000,-0.052410
138,True,True,-1.000000,-1.000000,1.470000,-283.559998,202.029999,1.631000,-500.040985,-15.451000,0.829185,-0.002646,-0.003962,-0.558954,5.499710,0.000000,-0.052410
139,True,True,-1.000000,-1.000000,1.480000,-287.729980,201.899994,1.631000,-500.040985,-15.451000,0.810665,-0.002770,-0.003876,-0.585491,5.499710,0.000000,-0.052410
140,True,True,-1.000000,-1.000000,1.490000,-291.899994,201.769989,1.631000,-500.040985,-15.451000,0.791297,-0.002894,-0.003784,-0.611413,5.499710,0.000000,-0.052410
141,True,True,-1.000000,-1.000000,1.500000,-296.070007,201.639999,1.631000,-500.040985,-15.451000,0.771102,-0.003013,-0.003687,-0.636694,5.499710,0.000000,-0.052410
142,True,True,-1.000000,-1.000000,1.510000,-300.239990,201.509995,1.631000,-500.040985,-15.451000,0.750097,-0.003132,-0.003585,-0.661310,5.499710,0.000000,-0.052410
143,True,True,-1.000000,-1.000000,1.520000,-304.410004,201.379990,1.631000,-500.040985,-15.451000,0.728310,-0.003245,-0.003482,-0.685231,5.499710,0.000000,-0.052310
144,True,True,-1.000000,-1.000000,1.530000,-308.579987,201.250000,1.631000,-500.040985,-15.451000,-0.705758,0.003353,0.003374,0.708437,5.499710,0.000000,-0.052310
145,True,True,-1.000000,-1.000000,1.540000,-312.750000,201.119995,1.631000,-500.040985,-15.451000,-0.682469,0.003461,0.003261,0.730899,5.499710,0.000000,-0.052310
146,True,True,-1.000000,-1.000000,1.550000,-316.919983,200.989990,1.631000,-500.040985,-15.451000,-0.658462,0.003563,0.003148,0.752599,5.499710,0.000000,-0.052310
147,True,True,-1.000000,-1.000000,1.560000,-321.089996,200.860001,1.631000,-500.040985,-15.451000,-0.633764,0.003660,0.003029,0.773512,5.499710,0.000000,-0.052310
148,True,True,-1.000000,-1.000000,1.570000,-325.259979,200.729996,1.631000,-500.040985,-15.451000,-0.608403,0.003757,0.002910,0.793614,5.499710,0.000000,-0.052210
149,True,True,-1.000000,-1.000000,1.580000,-329.429993,200.599991,1.631000,-500.040985,-15.451000,-0.582406,0.003849,0.002786,0.812884,5.499710,0.000000,-0.052210
150,True,True,-1.000000,-1.000000,1.590000,-333.600006,200.429993,1.631000,-500.040985,-20.860998,-0.563281,0.003914,0.002695,0.826252,5.499710,0.000000,-0.052210
151,True,True,-1.000000,-1.000000,1.600000,-337.769989,200.209991,1.631000,-500.040985,-26.270998,-0.543849,0.003973,0.002603,0.839170,5.499710,0.000000,-0.052210
152,True,True,-1.000000,-1.000000,1.610000,-341.940002,199.949997,1.631000,-500.040985,-31.680998,-0.524120,0.004033,0.002511,0.851631,5.499710,0.000000,-0.052210
153,True,True,-1.000000,-1.000000,1.620000,-346.109985,199.639999,1.631000,-500.040985,-37.091000,-0.504111,0.004087,0.002414,0.863626,5.499710,0.000000,-0.052210
154,True,True,-1.000000,-1.000000,1.630000,-350.279999,199.289993,1.631000,-500.040985,-42.500999,-0.483826,0.004141,0.002317,0.875151,5.499710,0.000000,-0.052210
155,True,True,-1.000000,-1.000000,1.640000,-354.449982,198.889999,1.631000,-500.040985,-47.910999,-0.463277,0.004194,0.002220,0.886201,5.499710,0.000000,-0.052210
156,True,True,-1.000000,-1.000000,1.650000,-358.619995,198.449997,1.631000,-500.040985,-53.320999,-0.442475,0.004243,0.002123,0.896768,5.499710,0.000000,-0.052210
157,True,True,-1.000000,-1.000000,1.660000,-362.789978,197.959991,1.631000,-500.040985,-58.730999,-0.421430,0.004292,0.002020,0.906849,5.499710,0.000000,-0.052210
158,True,True,-1.000000,-1.000000,1.670000,-366.959991,197.429993,1.631000,-500.040985,-64.140999,-0.400158,0.004335,0.001918,0.916434,5.499710,0.000000,-0.052210
159,True,True,-1.000000,-1.000000,1.680000,-371.130005,196.849991,1.631000,-500.040985,-69.550995,-0.378670,0.004378,0.001815,0.925519,5.499710,0.000000,-0.052210
