frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.180000,0.000000,17.010000,0.000000,0.000000,8.321000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000310,0.000000
1,False,False,0.000000,0.180000,0.000000,17.010000,0.000000,0.000000,8.321000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000310,0.000000
2,False,False,0.000000,0.180000,0.000000,17.010000,0.000000,0.000000,8.321000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000310,0.000000
3,False,False,0.000000,0.180000,0.000000,17.010000,0.000000,0.000000,8.321000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000310,0.000000
4,True,True,0.000000,0.200000,0.000000,19.539999,-0.771000,0.000000,304.001007,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
5,False,False,0.000000,0.190000,0.000000,22.109999,0.171000,0.000000,308.020996,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
6,False,False,0.000000,0.190000,0.000000,24.709999,-0.071000,0.000000,312.040985,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
7,False,False,0.000000,0.190000,0.000000,27.240000,0.011000,0.000000,303.911011,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
8,False,False,0.000000,0.190000,0.000000,29.699999,0.000000,0.000000,295.781006,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
9,False,False,0.000000,0.190000,0.000000,32.099998,0.000000,0.000000,287.651001,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
10,False,False,0.000000,0.190000,0.000000,34.450001,0.000000,0.000000,282.230988,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
11,False,False,0.000000,0.190000,0.000000,36.759998,0.000000,0.000000,276.811005,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
12,False,False,0.000000,0.190000,0.000000,39.020000,0.000000,0.000000,271.390991,0.000003,0.004815,0.000003,0.999988,0.000000,0.000000,0.000000
