frame,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,0.000000,0.340000,0.000000,18.330000,0.000000,0.000000,8.401000,0.000003,0.008548,0.000003,0.999963,0.000000,-0.000310,0.000000
1,0.000000,0.340000,0.000000,18.330000,0.000000,0.000000,8.401000,0.000003,0.008548,0.000003,0.999963,0.000000,-0.000310,0.000000
2,0.000000,0.340000,0.000000,18.330000,0.000000,0.000000,8.401000,0.000003,0.008548,0.000003,0.999963,0.000000,-0.000310,0.000000
3,0.000000,0.340000,0.000000,18.330000,0.000000,0.000000,8.401000,0.000003,0.008548,0.000003,0.999963,0.000000,-0.000310,0.000000
4,-1.000000,0.340000,0.000000,18.330000,-13.331000,0.000000,8.401000,0.000003,0.008548,0.000003,0.999963,0.000000,0.000710,0.000000
5,-1.000000,0.230000,0.000000,18.330000,-26.550999,0.000000,8.401000,0.000003,0.008553,0.000003,0.999963,0.000000,0.001310,0.000000
6,-1.000000,0.010000,0.000000,18.330000,-39.650997,0.000000,8.401000,0.000003,0.008559,0.000003,0.999963,0.000000,0.001610,0.000000
7,-1.000000,-0.320000,0.000000,18.330000,-52.640999,0.000000,8.401000,0.000003,0.008564,0.000003,0.999963,0.000000,0.001710,0.000000
8,-1.000000,-0.760000,0.000000,18.330000,-65.520996,0.000000,8.401000,0.000003,0.008570,0.000003,0.999963,0.000000,0.001710,0.000000
9,-1.000000,-1.310000,0.000000,18.330000,-78.291000,0.000000,8.401000,0.000003,0.008575,0.000003,0.999963,0.000000,0.001710,0.000000
10,-1.000000,-1.960000,0.000000,18.330000,-90.950996,0.000000,8.401000,0.000003,0.008580,0.000003,0.999963,0.000000,0.001610,0.000000
11,-1.000000,-2.720000,0.000000,18.330000,-103.500999,0.000000,8.401000,0.000003,0.008586,0.000003,0.999963,0.000000,0.001510,0.000000
12,-1.000000,-3.580000,0.000000,18.330000,-115.940994,0.000000,8.401000,0.000003,0.008591,0.000003,0.999963,0.000000,0.001410,0.000000
13,-1.000000,-4.550000,0.000000,18.330000,-128.281006,0.000000,8.401000,0.000003,0.008597,0.000003,0.999963,0.000000,0.001210,0.000000
14,-1.000000,-5.620000,0.000000,18.330000,-140.511002,0.000000,8.401000,0.000003,0.008602,0.000003,0.999963,0.000000,0.001110,0.000000
15,-1.000000,-6.790000,0.000000,18.330000,-152.641006,0.000000,8.401000,0.000003,0.008607,0.000003,0.999963,0.000000,0.001010,0.000000
16,-1.000000,-8.059999,0.000000,18.330000,-164.661011,0.000000,8.401000,0.000003,0.008613,0.000003,0.999963,0.000000,0.000810,0.000000
17,-1.000000,-9.429999,0.000000,18.330000,-176.581009,0.000000,8.401000,0.000003,0.008618,0.000003,0.999963,0.000000,0.000710,0.000000
18,-1.000000,-10.900000,0.000000,18.330000,-188.401001,0.000000,8.401000,0.000003,0.008624,0.000003,0.999963,0.000000,0.000510,0.000000
19,-1.000000,-12.469999,0.000000,18.330000,-200.111008,0.000000,8.401000,0.000003,0.008624,0.000003,0.999963,0.000000,0.000410,0.000000
20,-1.000000,-14.139999,0.000000,18.330000,-211.721008,0.000000,8.401000,0.000003,0.008624,0.000003,0.999963,0.000000,0.000310,0.000000
21,-1.000000,-15.900000,0.000000,18.330000,-223.231003,0.000000,8.401000,0.000003,0.008624,0.000003,0.999963,0.000000,0.000210,0.000000
22,-1.000000,-17.760000,0.000000,18.330000,-234.651001,0.000000,8.401000,0.000003,0.008624,0.000003,0.999963,0.000000,0.000210,0.000000
