frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.120000,0.000000,18.639999,0.000000,0.000000,8.440000,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000400,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
1,False,False,0.000000,0.000000,0.000000,3.000000,893.139954,0.000000,0.130000,78.759995,-0.500868,0.500872,-0.499126,-0.499131,0.040400,0.000000,-0.000100,0.000000,-0.010000,1045.780029,0.000000,-9.320000,143.080002,-0.000089,0.000003,0.000003,1.000000,-0.022500,0.000000,0.000000
2,False,False,1.000000,0.110000,0.000000,3.010000,892.239990,0.000000,0.120000,73.889999,-0.501036,0.501038,-0.498958,-0.498964,0.050900,0.000000,0.000000,0.000000,-0.120000,1056.020020,0.000000,-9.309999,137.619995,-0.000181,0.000003,0.000003,1.000000,-0.022400,0.000000,0.000000
3,False,False,1.000000,0.110000,0.000000,3.010000,892.570007,0.000000,0.110000,69.019997,-0.501170,0.501182,-0.498818,-0.498824,0.061200,0.000000,0.000000,0.000000,-0.200000,1058.579956,0.000000,-12.710000,173.899994,-0.000272,0.000003,0.000003,1.000000,-0.022300,0.000000,0.000000
4,False,False,1.000000,0.110000,0.000000,3.010000,893.099976,0.000000,0.100000,64.150002,-0.501316,0.501337,-0.498667,-0.498673,0.071300,0.000000,0.000000,0.000000,-0.310000,1059.979980,0.000000,-12.700000,168.429993,-0.000364,0.000003,0.000003,1.000000,-0.022300,0.000000,0.000000
5,False,False,1.000000,0.110000,0.000000,3.010000,893.589966,0.000000,0.090000,59.279999,-0.501483,0.501502,-0.498500,-0.498505,0.081200,0.000000,0.000000,0.000000,-0.420000,1061.339966,0.000000,-18.449999,231.009995,-0.000456,0.000003,0.000003,1.000000,-0.022300,0.000000,0.000000
6,False,False,1.000000,0.110000,0.000000,3.010000,894.039978,0.000000,0.080000,54.410000,-0.501672,0.501689,-0.498311,-0.498317,0.090900,0.000000,0.000000,0.000000,-0.570000,1063.219971,0.000000,-18.440001,225.529999,-0.000548,0.000003,0.000003,1.000000,-0.022300,0.000000,0.000000
7,False,False,1.000000,0.110000,0.000000,3.010000,894.449951,0.000000,0.070000,49.539997,-0.501882,0.501896,-0.498101,-0.498106,0.100400,0.000000,0.000000,0.000000,-0.720000,1065.049927,0.000000,-18.430000,220.049988,-0.000639,0.000003,0.000003,1.000000,-0.022300,0.000000,0.000000
8,False,False,1.000000,0.110000,0.000000,3.010000,894.820007,0.000000,0.060000,44.669998,-0.502109,0.502130,-0.497869,-0.497874,0.109700,0.000000,0.000000,0.000000,-0.870000,1066.839966,0.000000,-18.420000,214.569992,-0.000731,0.000003,0.000003,1.000000,-0.022300,0.000000,0.000000
9,False,False,1.000000,0.110000,0.000000,3.010000,895.149963,0.000000,0.050000,39.799999,-0.502357,0.502374,-0.497621,-0.497626,0.118800,0.000000,0.000000,0.000000,-1.020000,1068.579956,0.000000,-18.410000,209.089996,-0.000823,0.000003,0.000003,1.000000,-0.022300,0.000000,0.000000
10,False,False,1.000000,0.110000,0.000000,3.010000,895.440002,0.000000,0.040000,34.930000,-0.502622,0.502643,-0.497351,-0.497356,0.127700,0.000000,0.000000,0.000000,-1.170000,1070.280029,0.000000,-18.400000,203.619995,-0.000914,0.000003,0.000003,1.000000,-0.022300,0.000000,0.000000
11,False,False,1.000000,0.110000,0.000000,3.010000,895.690002,0.000000,0.030000,30.059999,-0.502902,0.502928,-0.497065,-0.497070,0.136400,0.000000,0.000000,0.000000,-1.320000,1071.929932,0.000000,-18.389999,198.149994,-0.001006,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
12,False,False,1.000000,0.110000,0.000000,3.010000,895.899963,0.000000,0.020000,25.189999,-0.503204,0.503223,-0.496763,-0.496768,0.144900,0.000000,0.000000,0.000000,-1.470000,1073.539917,0.000000,-18.379999,192.679993,-0.001098,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
13,False,False,1.000000,0.110000,0.000000,3.010000,896.070007,0.000000,0.010000,20.320000,-0.503523,0.503543,-0.496439,-0.496445,0.153200,0.000000,0.000000,0.000000,-1.620000,1075.099976,0.000000,-18.369999,187.209991,-0.001190,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
14,False,False,1.000000,0.110000,0.000000,3.010000,896.199951,0.000000,0.000000,15.450000,-0.503857,0.503879,-0.496099,-0.496105,0.161300,0.000000,0.000000,0.000000,-1.770000,1076.609985,0.000000,-18.359999,181.739990,-0.001281,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
15,False,False,1.000000,0.110000,0.000000,3.010000,896.289978,0.000000,0.000000,10.580000,-0.504208,0.504229,-0.495743,-0.495749,0.169300,0.000000,0.000000,0.000000,-1.920000,1078.079956,0.000000,-18.350000,176.269989,-0.001373,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
16,False,False,1.000000,0.110000,0.000000,3.010000,896.339966,0.000000,0.000000,5.710000,-0.504574,0.504593,-0.495371,-0.495376,0.177100,0.000000,0.000000,0.000000,-2.070000,1079.500000,0.000000,-18.340000,170.800003,-0.001465,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
17,False,False,1.000000,0.110000,0.000000,3.010000,896.349976,0.000000,-0.010000,0.840000,-0.504958,0.504972,-0.494983,-0.494988,0.184700,0.000000,0.000000,0.000000,-2.220000,1080.880005,0.000000,-18.330000,165.330002,-0.001556,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
18,False,False,1.000000,0.110000,0.000000,3.010000,896.320007,0.000000,-0.020000,-4.020000,-0.505351,0.505371,-0.494578,-0.494583,0.192200,0.000000,0.000000,0.000000,-2.370000,1082.209961,0.000000,-18.320000,159.869995,-0.001648,0.000003,0.000003,0.999999,-0.022300,0.000000,0.000000
19,False,False,1.000000,0.110000,0.000000,3.010000,896.250000,0.000000,-0.030000,-8.880000,-0.505761,0.505784,-0.494157,-0.494162,0.199500,0.000000,0.000000,0.000000,-2.520000,1083.500000,0.000000,-18.309999,154.410004,-0.001740,0.000003,0.000003,0.999998,-0.022300,0.000000,0.000000
20,False,False,1.000000,0.110000,0.000000,3.010000,896.139954,0.000000,-0.040000,-13.740000,-0.506188,0.506211,-0.493720,-0.493726,0.206600,0.000000,0.000000,0.000000,-2.670000,1084.739990,0.000000,-18.299999,148.949997,-0.001832,0.000003,0.000003,0.999998,-0.022300,0.000000,0.000000
21,False,False,1.000000,0.110000,0.000000,3.010000,895.979980,0.000000,-0.050000,-18.600000,-0.506625,0.506657,-0.493267,-0.493272,0.213600,0.000000,0.000000,0.000000,-2.820000,1085.939941,0.000000,-18.289999,143.489990,-0.001923,0.000003,0.000003,0.999998,-0.022300,0.000000,0.000000
22,True,True,1.000000,0.220000,0.000000,3.010000,895.849976,0.000000,-0.280000,-15.200000,-0.507105,0.507132,-0.492776,-0.492781,0.232500,0.000000,0.000000,0.000000,-2.970000,1087.089966,0.000000,-18.279999,138.029999,-0.002015,0.000003,0.000003,0.999998,-0.022300,0.000000,0.000000
23,True,True,1.000000,0.220000,0.000000,3.010000,895.750000,0.000000,-0.530000,-11.800000,-0.507617,0.507646,-0.492247,-0.492253,0.251000,0.000000,0.000000,0.000000,-3.120000,1088.189941,0.000000,-18.270000,132.569992,-0.002107,0.000003,0.000003,0.999998,-0.022300,0.000000,0.000000
24,True,True,1.000000,0.220000,0.000000,3.000000,895.679993,0.000000,-0.800000,-8.400000,-0.508167,0.508204,-0.491675,-0.491681,0.269200,0.000000,0.000000,0.000000,-3.270000,1089.250000,0.000000,-18.260000,127.110001,-0.002198,0.000003,0.000003,0.999998,-0.022300,0.000000,0.000000
25,True,True,1.000000,0.220000,0.000000,2.990000,895.639954,0.000000,-1.090000,-5.000000,-0.508755,0.508794,-0.491066,-0.491071,0.287000,0.000000,0.000000,0.000000,-3.420000,1090.260010,0.000000,-18.250000,121.659996,-0.002290,0.000003,0.000003,0.999997,-0.022300,0.000000,0.000000
