frame,input.bJump,input.bJumped,input.Pitch,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
39,False,False,0.000000,0.000000,0.400000,0.000000,135.729996,1.030000,0.000000,315.459991,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
40,False,False,0.000000,0.000000,0.410000,0.000000,138.309998,1.030000,0.000000,310.039978,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
41,False,False,0.000000,0.000000,0.420000,0.000000,140.849991,1.030000,0.000000,304.619995,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
42,False,False,0.000000,0.000000,0.430000,0.000000,143.339996,1.030000,0.000000,299.199982,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
43,False,False,0.000000,0.000000,0.440000,0.000000,145.789993,1.030000,0.000000,293.779999,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
44,False,False,0.000000,0.000000,0.450000,0.000000,148.190002,1.030000,0.000000,288.359985,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
45,False,False,0.000000,0.000000,0.460000,0.000000,150.550003,1.030000,0.000000,282.940002,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
46,False,False,0.000000,0.000000,0.470000,0.000000,152.860001,1.030000,0.000000,277.519989,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
47,False,False,0.000000,0.000000,0.480000,0.000000,155.129990,1.030000,0.000000,272.100006,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
48,False,False,0.000000,0.000000,0.490000,0.000000,157.349991,1.030000,0.000000,266.679993,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
49,False,False,0.000000,0.000000,0.500000,0.000000,159.529999,1.030000,0.000000,261.259979,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
50,False,False,0.000000,0.000000,0.510000,0.000000,161.660004,1.030000,0.000000,255.839996,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
51,False,False,0.000000,0.000000,0.520000,0.000000,163.750000,1.030000,0.000000,250.419998,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
52,False,False,0.000000,0.000000,0.530000,0.000000,165.789993,1.030000,0.000000,245.000000,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
53,False,False,0.000000,0.000000,0.540000,0.000000,167.789993,1.030000,0.000000,239.580002,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
54,False,False,0.000000,0.000000,0.550000,0.000000,169.739990,1.030000,0.000000,234.159988,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
55,False,False,0.000000,0.000000,0.560000,0.000000,171.649994,1.030000,0.000000,228.739990,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
56,False,False,0.000000,0.000000,0.570000,0.000000,173.509995,1.030000,0.000000,223.319992,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
57,False,False,0.000000,0.000000,0.580000,0.000000,175.330002,1.030000,0.000000,217.899994,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
58,False,False,0.000000,0.000000,0.590000,0.000000,177.099991,1.030000,0.000000,212.479996,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
59,False,False,0.000000,0.000000,0.600000,0.000000,178.830002,1.030000,0.000000,207.059998,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
60,False,False,0.000000,0.000000,0.610000,0.000000,180.509995,1.030000,0.000000,201.639999,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
61,False,False,0.000000,0.000000,0.620000,0.000000,182.149994,1.030000,0.000000,196.220001,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
62,False,False,0.000000,0.000000,0.630000,0.000000,183.739990,1.030000,0.000000,190.800003,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
63,False,False,0.000000,0.000000,0.640000,0.000000,185.279999,1.030000,0.000000,185.379990,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
64,False,False,0.000000,0.000000,0.650000,0.000000,186.779999,1.030000,0.000000,179.959991,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
65,False,False,0.000000,0.000000,0.660000,0.000000,188.229996,1.030000,0.000000,174.539993,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
66,False,False,0.000000,0.000000,0.670000,0.000000,189.639999,1.030000,0.000000,169.119995,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
67,False,False,0.000000,0.000000,0.680000,0.000000,191.000000,1.030000,0.000000,163.699997,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
68,False,False,0.000000,0.000000,0.690000,0.000000,192.319992,1.030000,0.000000,158.279999,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
69,False,False,0.000000,0.000000,0.700000,0.000000,193.589996,1.030000,0.000000,152.860001,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
70,False,False,0.000000,0.000000,0.710000,0.000000,194.819992,1.030000,0.000000,147.440002,0.000003,0.003008,0.000003,0.999995,0.000000,0.000000,0.000000
71,True,True,-1.000000,-1.000000,3.660000,-2.950000,196.000000,354.579987,-353.570007,142.020004,0.007723,0.008494,-0.000019,0.999934,1.852800,1.316600,-0.011100
72,True,True,-1.000000,-1.000000,6.610000,-5.900000,197.139999,354.579987,-353.570007,136.599991,0.022850,0.019332,-0.000062,0.999552,3.631600,2.601700,-0.021400
73,True,True,-1.000000,-1.000000,9.559999,-8.849999,198.229996,354.579987,-353.570007,131.179993,0.045076,0.035382,-0.000127,0.998357,4.458700,3.220000,-0.025100
74,True,True,-1.000000,-1.000000,12.509999,-11.800000,199.279999,354.579987,-353.570007,125.759995,0.070567,0.053908,-0.000192,0.996049,4.448400,3.234200,-0.023100
75,True,True,-1.000000,-1.000000,15.460000,-14.750000,200.279999,354.579987,-353.570007,120.339996,0.095944,0.072439,-0.000251,0.992747,4.441200,3.244100,-0.020900
76,True,True,-1.000000,-1.000000,18.410000,-17.699999,201.239990,354.579987,-353.570007,114.919998,0.121197,0.090938,-0.000305,0.988454,4.436200,3.251000,-0.018800
77,True,True,-1.000000,-1.000000,21.359999,-20.650000,202.149994,354.579987,-353.570007,109.500000,0.146310,0.109372,-0.000353,0.983174,4.432700,3.255700,-0.017000
78,True,True,-1.000000,-1.000000,24.309999,-23.600000,203.019989,354.579987,-353.570007,104.079994,0.171261,0.127720,-0.000397,0.976912,4.430400,3.259000,-0.015400
79,True,True,-1.000000,-1.000000,27.260000,-26.549999,203.839996,354.579987,-353.570007,98.659996,0.196034,0.145954,-0.000434,0.969674,4.428700,3.261200,-0.014100
80,True,True,-1.000000,-1.000000,30.209999,-29.500000,204.619995,354.579987,-353.570007,93.239998,0.220602,0.164054,-0.000467,0.961468,4.427600,3.262700,-0.013100
81,True,True,-1.000000,-1.000000,33.160000,-32.450001,205.349991,354.579987,-353.570007,87.820000,0.244944,0.181997,-0.000499,0.952302,4.426900,3.263700,-0.012300
82,True,True,-1.000000,-1.000000,36.110001,-35.399998,206.039993,354.579987,-353.570007,82.400002,0.269037,0.199762,-0.000526,0.942186,4.426400,3.264400,-0.011700
83,True,True,-1.000000,-1.000000,39.059998,-38.349998,206.679993,354.579987,-353.570007,76.979996,0.292860,0.217327,-0.000553,0.931129,4.426000,3.264900,-0.011200
84,True,True,-1.000000,-1.000000,42.009998,-41.299999,207.279999,354.579987,-353.570007,71.559998,0.316393,0.234683,-0.000580,0.919141,4.425800,3.265200,-0.010900
85,True,True,-1.000000,-1.000000,44.959999,-44.250000,207.830002,354.579987,-353.570007,66.139999,0.339606,0.251800,-0.000607,0.906236,4.425600,3.265400,-0.010600
86,True,True,-1.000000,-1.000000,47.910000,-47.200001,208.339996,354.579987,-353.570007,60.719997,0.362480,0.268670,-0.000628,0.892426,4.425500,3.265600,-0.010400
87,True,True,-1.000000,-1.000000,50.860001,-50.149998,208.799988,354.579987,-353.570007,55.299999,0.384993,0.285270,-0.000650,0.877725,4.425400,3.265700,-0.010200
88,True,True,-1.000000,-1.000000,53.809998,-53.099998,209.220001,354.579987,-353.570007,49.879997,0.407117,0.301589,-0.000672,0.862148,4.425400,3.265800,-0.010100
89,True,True,-1.000000,-1.000000,56.759998,-56.049999,209.449997,354.579987,-353.570007,27.000000,0.428837,0.317606,-0.000693,0.845710,4.425300,3.265800,-0.010000
90,True,True,-1.000000,-1.000000,59.709999,-59.000000,209.549988,354.579987,-353.570007,12.130000,0.450125,0.333305,-0.000715,0.828429,4.425300,3.265800,-0.009900
91,True,True,-1.000000,-1.000000,62.660000,-61.949997,209.569992,354.579987,-353.570007,2.460000,0.470965,0.348675,-0.000731,0.810319,4.425300,3.265800,-0.009900
92,True,True,-1.000000,-1.000000,65.610001,-64.900002,209.539993,354.579987,-353.570007,-3.810000,0.491336,0.363694,-0.000747,0.791401,4.425300,3.265800,-0.009900
93,True,True,-1.000000,-1.000000,68.559998,-67.849998,209.470001,354.579987,-353.570007,-7.890000,0.511216,0.378352,-0.000763,0.771691,4.425300,3.265800,-0.009900
94,True,True,-1.000000,-1.000000,71.510002,-70.799995,209.379990,354.579987,-353.570007,-10.540000,0.530583,0.392632,-0.000780,0.751213,4.425300,3.265800,-0.009900
95,True,True,-1.000000,-1.000000,74.459999,-73.750000,209.279999,354.579987,-353.570007,-12.259999,0.549422,0.406518,-0.000796,0.729985,4.425300,3.265900,-0.009900
96,True,True,-1.000000,-1.000000,77.409996,-76.699997,209.169998,354.579987,-353.570007,-13.380000,0.567710,0.420000,-0.000812,0.708029,4.425300,3.265900,-0.009900
97,True,True,-1.000000,-1.000000,80.360001,-79.650002,209.049988,354.579987,-353.570007,-14.110000,0.585432,0.433061,-0.000828,0.685366,4.425300,3.265900,-0.009900
98,True,True,-1.000000,-1.000000,83.309998,-82.599998,208.929993,354.579987,-353.570007,-14.580000,0.602571,0.445690,-0.000839,0.662018,4.425300,3.265900,-0.009900
99,True,True,-1.000000,-1.000000,86.259995,-85.549995,208.809998,354.579987,-353.570007,-14.889999,0.619112,0.457877,-0.000850,0.638003,4.425300,3.265900,-0.009900
100,True,True,-1.000000,-1.000000,89.209999,-88.500000,208.679993,354.579987,-353.570007,-15.089999,0.635031,0.469605,-0.000860,0.613356,4.425300,3.265900,-0.009900
101,True,True,-1.000000,-1.000000,92.159996,-91.449997,208.549988,354.579987,-353.570007,-15.219999,0.650316,0.480864,-0.000871,0.588097,4.425300,3.265900,-0.009900
102,True,True,-1.000000,-1.000000,95.110001,-94.400002,208.419998,354.579987,-353.570007,-15.299999,0.664952,0.491643,-0.000882,0.562250,4.425300,3.265900,-0.009900
103,True,True,-1.000000,-1.000000,98.059998,-97.349998,208.289993,354.579987,-353.570007,-15.360000,0.678923,0.501931,-0.000893,0.535843,4.425300,3.265900,-0.009900
104,True,True,-1.000000,-1.000000,101.009995,-100.299995,208.159988,354.579987,-353.570007,-15.400000,0.692217,0.511717,-0.000898,0.508901,4.425300,3.265900,-0.009900
105,True,True,-1.000000,-1.000000,103.959999,-103.250000,208.029999,354.579987,-353.570007,-15.420000,0.704820,0.520991,-0.000904,0.481452,4.425300,3.265900,-0.009900
106,True,True,-1.000000,-1.000000,106.909996,-106.199997,207.899994,354.579987,-353.570007,-15.429999,0.716721,0.529747,-0.000909,0.453518,4.425300,3.265900,-0.009900
107,True,True,-1.000000,-1.000000,109.860001,-109.149994,207.769989,354.579987,-353.570007,-15.440000,0.727906,0.537974,-0.000914,0.425130,4.425300,3.265900,-0.009900
108,True,True,-1.000000,-1.000000,112.809998,-112.099998,207.639999,354.579987,-353.570007,-15.450000,0.738364,0.545661,-0.000920,0.396322,4.425300,3.265900,-0.009900
109,True,True,-1.000000,-1.000000,115.759995,-115.049995,207.509995,354.579987,-353.570007,-15.450000,0.748087,0.552804,-0.000925,0.367115,4.425300,3.265900,-0.009900
110,True,True,-1.000000,-1.000000,118.709999,-118.000000,207.379990,354.579987,-353.570007,-15.450000,0.757061,0.559397,-0.000925,0.337540,4.425300,3.265900,-0.009900
111,True,True,-1.000000,-1.000000,121.659996,-120.949997,207.250000,354.579987,-353.570007,-15.450000,0.765280,0.565428,-0.000925,0.307631,4.425300,3.265900,-0.009800
112,True,True,-1.000000,-1.000000,124.610001,-123.899994,207.119995,354.579987,-353.570007,-15.450000,0.772732,0.570898,-0.000925,0.277415,4.425300,3.265900,-0.009800
113,True,True,-1.000000,-1.000000,127.559998,-126.849998,206.989990,354.579987,-353.570007,-15.450000,0.779414,0.575797,-0.000925,0.246923,4.425300,3.265900,-0.009800
114,True,True,-1.000000,-1.000000,130.509995,-129.800003,206.860001,354.579987,-353.570007,-15.450000,0.785315,0.580123,-0.000925,0.216184,4.425300,3.265900,-0.009800
115,True,True,-1.000000,-1.000000,133.459991,-132.750000,206.729996,354.579987,-353.570007,-15.450000,0.790435,0.583867,-0.000925,0.185228,4.425300,3.265900,-0.009800
116,True,True,-1.000000,-1.000000,136.410004,-135.699997,206.599991,354.579987,-353.570007,-15.450000,0.794766,0.587029,-0.000920,0.154089,4.425300,3.265900,-0.009800
117,True,True,-1.000000,-1.000000,139.360001,-138.649994,206.470001,354.579987,-353.570007,-15.450000,0.798300,0.589608,-0.000914,0.122794,4.425300,3.265900,-0.009800
118,True,True,-1.000000,-1.000000,142.309998,-141.599991,206.339996,354.579987,-353.570007,-15.450000,0.801042,0.591593,-0.000909,0.091375,4.425300,3.265900,-0.009800
119,True,True,-1.000000,-1.000000,145.259995,-144.550003,206.209991,354.579987,-353.570007,-15.450000,0.802980,0.592990,-0.000904,0.059869,4.425300,3.265900,-0.009700
120,True,True,-1.000000,-1.000000,148.209991,-147.500000,206.080002,354.579987,-353.570007,-15.450000,0.804119,0.593794,-0.000898,0.028304,4.425300,3.265900,-0.009700
121,True,True,-1.000000,-1.000000,151.160004,-150.449997,205.949997,354.579987,-353.570007,-15.450000,0.804455,0.594004,-0.000893,-0.003294,4.425300,3.265900,-0.009700
122,True,True,-1.000000,-1.000000,154.110001,-153.399994,205.819992,354.579987,-353.570007,-15.450000,0.803987,0.593621,-0.000882,-0.034886,4.425300,3.265900,-0.009700
123,True,True,-1.000000,-1.000000,157.059998,-156.349991,205.690002,354.579987,-353.570007,-15.450000,0.802714,0.592650,-0.000871,-0.066445,4.425300,3.265900,-0.009700
124,True,True,-1.000000,-1.000000,160.009995,-159.300003,205.559998,354.579987,-353.570007,-15.450000,0.800641,0.591086,-0.000860,-0.097935,4.425300,3.265900,-0.009700
125,True,True,-1.000000,-1.000000,162.959991,-162.250000,205.429993,354.579987,-353.570007,-15.450000,0.797770,0.588928,-0.000850,-0.129327,4.425300,3.265900,-0.009700
126,True,True,-1.000000,-1.000000,165.910004,-165.199997,205.299988,354.579987,-353.570007,-15.450000,0.794104,0.586182,-0.000839,-0.160590,4.425300,3.265900,-0.009700
127,True,True,-1.000000,-1.000000,168.860001,-168.149994,205.169998,354.579987,-353.570007,-15.450000,0.789641,0.582853,-0.000828,-0.191697,4.425300,3.265900,-0.009700
128,True,True,-1.000000,-1.000000,171.809998,-171.099991,205.039993,354.579987,-353.570007,-15.450000,0.784392,0.578942,-0.000812,-0.222609,4.425300,3.265900,-0.009700
129,True,True,-1.000000,-1.000000,174.759995,-174.050003,204.909988,354.579987,-353.570007,-15.450000,0.778358,0.574454,-0.000796,-0.253300,4.425300,3.265900,-0.009700
130,True,True,-1.000000,-1.000000,177.709991,-177.000000,204.779999,354.579987,-353.570007,-15.450000,0.771546,0.569393,-0.000780,-0.283738,4.425300,3.265900,-0.009700
131,True,True,-1.000000,-1.000000,180.659988,-179.949997,204.649994,354.579987,-353.570007,-15.450000,0.763965,0.563761,-0.000763,-0.313895,4.425300,3.265900,-0.009700
132,True,True,-1.000000,-1.000000,183.610001,-182.899994,204.519989,354.579987,-353.570007,-15.450000,0.755622,0.557568,-0.000747,-0.343733,4.425300,3.265900,-0.009700
133,True,True,-1.000000,-1.000000,186.559998,-185.849991,204.389999,354.579987,-353.570007,-15.450000,0.746522,0.550819,-0.000731,-0.373232,4.425300,3.265900,-0.009700
134,True,True,-1.000000,-1.000000,189.509995,-188.800003,204.259995,354.579987,-353.570007,-15.450000,0.736677,0.543520,-0.000715,-0.402359,4.425300,3.265900,-0.009700
135,True,True,-1.000000,-1.000000,192.459991,-191.750000,204.129990,354.579987,-353.570007,-15.450000,0.726099,0.535676,-0.000699,-0.431081,4.425300,3.265900,-0.009700
136,True,True,-1.000000,-1.000000,195.409988,-194.699997,204.000000,354.579987,-353.570007,-15.450000,0.714797,0.527297,-0.000677,-0.459371,4.425300,3.265900,-0.009700
137,True,True,-1.000000,-1.000000,198.360001,-197.649994,203.869995,354.579987,-353.570007,-15.450000,0.702783,0.518391,-0.000655,-0.487203,4.425300,3.265900,-0.009700
138,True,True,-1.000000,-1.000000,201.309998,-200.599991,203.739990,354.579987,-353.570007,-15.450000,0.690063,0.508971,-0.000634,-0.514549,4.425300,3.265900,-0.009700
139,True,True,-1.000000,-1.000000,204.259995,-203.550003,203.610001,354.579987,-353.570007,-15.450000,0.676656,0.499039,-0.000612,-0.541383,4.425300,3.265900,-0.009700
140,True,True,-1.000000,-1.000000,207.209991,-206.500000,203.479996,354.579987,-353.570007,-15.450000,0.662571,0.488611,-0.000591,-0.567678,4.425300,3.265900,-0.009700
141,True,True,-1.000000,-1.000000,210.159988,-209.449997,203.349991,354.579987,-353.570007,-15.450000,0.647823,0.477698,-0.000569,-0.593406,4.425300,3.265900,-0.009700
142,True,True,-1.000000,-1.000000,213.110001,-212.399994,203.220001,354.579987,-353.570007,-15.450000,0.632431,0.466304,-0.000548,-0.618540,4.425300,3.265900,-0.009700
143,True,True,-1.000000,-1.000000,216.059998,-215.349991,203.089996,354.579987,-353.570007,-15.450000,-0.616409,-0.454446,0.000526,0.643054,4.425300,3.265900,-0.009700
144,True,True,-1.000000,-1.000000,219.009995,-218.299988,202.959991,354.579987,-353.570007,-15.450000,-0.599771,-0.442135,0.000504,0.666926,4.425300,3.265900,-0.009700
145,True,True,-1.000000,-1.000000,221.959991,-221.250000,202.830002,354.579987,-353.570007,-15.450000,-0.582535,-0.429382,0.000477,0.690133,4.425300,3.265900,-0.009700
146,True,True,-1.000000,-1.000000,224.909988,-224.199997,202.699997,354.579987,-353.570007,-15.450000,-0.564716,-0.416197,0.000450,0.712654,4.425300,3.265900,-0.009700
147,True,True,-1.000000,-1.000000,227.860001,-227.149994,202.569992,354.579987,-353.570007,-15.450000,-0.546330,-0.402596,0.000423,0.734465,4.425300,3.265900,-0.009700
148,True,True,-1.000000,-1.000000,230.809998,-230.099991,202.440002,354.579987,-353.570007,-15.450000,-0.527400,-0.388597,0.000397,0.755541,4.425300,3.265900,-0.009700
149,True,True,-1.000000,-1.000000,233.759995,-233.049988,202.309998,354.579987,-353.570007,-15.450000,-0.507946,-0.374209,0.000370,0.775860,4.425300,3.265900,-0.009700
150,True,True,-1.000000,-1.000000,236.709991,-236.000000,202.139999,354.579987,-353.570007,-20.859999,-0.493051,-0.363791,0.000736,0.790288,4.441600,3.240900,0.133200
151,True,True,-1.000000,-1.000000,239.659988,-238.949997,201.919998,354.579987,-353.570007,-26.269999,-0.477622,-0.353557,0.001465,0.804284,4.458100,3.209800,0.268600
152,True,True,-1.000000,-1.000000,242.610001,-241.899994,201.659988,354.579987,-353.570007,-31.679998,-0.461680,-0.343512,0.002533,0.817829,4.474700,3.173200,0.396400
153,True,True,-1.000000,-1.000000,245.559998,-244.849991,201.349991,354.579987,-353.570007,-37.090000,-0.445253,-0.333656,0.003909,0.830908,4.491500,3.131800,0.516700
154,True,True,-1.000000,-1.000000,248.509995,-247.799988,201.000000,354.579987,-353.570007,-42.500000,-0.428362,-0.323988,0.005570,0.843508,4.508600,3.086300,0.629700
155,True,True,-1.000000,-1.000000,251.459991,-250.750000,200.599991,354.579987,-353.570007,-47.910000,-0.411028,-0.314510,0.007491,0.855619,4.525800,3.037300,0.735400
156,True,True,-1.000000,-1.000000,254.409988,-253.699997,200.159988,354.579987,-353.570007,-53.320000,-0.393274,-0.305214,0.009654,0.867229,4.543300,2.985300,0.834000
157,True,True,-1.000000,-1.000000,257.359985,-256.649994,199.669998,354.579987,-353.570007,-58.730000,-0.375120,-0.296108,0.012033,0.878328,4.560900,2.930900,0.925700
158,True,True,-1.000000,-1.000000,260.309998,-259.600006,199.139999,354.579987,-353.570007,-64.139999,-0.356589,-0.287185,0.014612,0.888907,4.578700,2.874500,1.010700
159,True,True,-1.000000,-1.000000,263.259979,-262.549988,198.559998,354.579987,-353.570007,-69.549995,-0.337702,-0.278440,0.017369,0.898959,4.596700,2.816600,1.089200
