frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
0,False,False,0.000000,0.000000,-0.100000,0.000000,18.779999,0.000000,0.000000,0.301000,0.000003,-0.002420,0.000003,0.999997,0.000000,0.000410,0.000000,0.000000,0.000000,1000.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
1,False,False,0.000000,0.000000,0.000000,3.000000,893.329956,0.000000,0.141000,78.760994,0.500898,-0.500885,0.499110,0.499104,0.042310,0.000000,0.000110,0.000000,-0.010000,1044.619995,0.000000,-0.841000,78.640999,-0.000094,0.000003,0.000003,1.000000,-0.023110,0.000000,0.000000
2,False,False,1.000000,0.000000,0.000000,3.010000,892.469971,0.000000,0.131000,73.890999,0.501048,-0.501036,0.498959,0.498953,0.041210,0.000000,0.000110,0.000000,-0.120000,1054.630005,0.000000,-9.331000,137.621002,-0.000192,0.000003,0.000003,1.000000,-0.023110,0.000000,0.000000
3,False,False,1.000000,0.000000,0.000000,3.010000,892.809998,0.000000,0.121000,69.020996,0.501139,-0.501127,0.498867,0.498861,0.040210,0.000000,0.000110,0.000000,-0.200000,1057.150024,0.000000,-9.321000,132.161011,-0.000289,0.000003,0.000003,1.000000,-0.023110,0.000000,0.000000
4,False,False,1.000000,0.000000,0.000000,3.010000,893.339966,0.000000,0.111000,64.151001,0.501219,-0.501208,0.498786,0.498781,0.039210,0.000000,0.000110,0.000000,-0.310000,1058.549927,0.000000,-12.761000,168.441010,-0.000386,0.000003,0.000003,1.000000,-0.023110,0.000000,0.000000
5,False,False,1.000000,0.000000,0.000000,3.010000,893.829956,0.000000,0.101000,59.280998,0.501300,-0.501289,0.498705,0.498700,0.038210,0.000000,0.000110,0.000000,-0.420000,1059.910034,0.000000,-12.751000,162.981003,-0.000483,0.000003,0.000003,1.000000,-0.023110,0.000000,0.000000
6,False,False,1.000000,0.000000,0.000000,3.010000,894.279968,0.000000,0.091000,54.410999,0.501374,-0.501365,0.498629,0.498624,0.037210,0.000000,0.000110,0.000000,-0.570000,1061.789917,0.000000,-18.570999,225.550995,-0.000580,0.000003,0.000003,1.000000,-0.023110,0.000000,0.000000
7,False,False,1.000000,0.000000,0.000000,3.010000,894.690002,0.000000,0.081000,49.540997,0.501449,-0.501440,0.498554,0.498549,0.036310,0.000000,0.000110,0.000000,-0.720000,1063.619995,0.000000,-18.560999,220.070999,-0.000677,0.000003,0.000003,1.000000,-0.023110,0.000000,0.000000
8,False,False,1.000000,0.000000,0.000000,3.010000,895.059998,0.000000,0.071000,44.670998,0.501524,-0.501516,0.498478,0.498473,0.035410,0.000000,0.000110,0.000000,-0.870000,1065.410034,0.000000,-18.550999,214.591003,-0.000774,0.000003,0.000003,1.000000,-0.023110,0.000000,0.000000
9,False,False,1.000000,0.000000,0.000000,3.010000,895.389954,0.000000,0.061000,39.800999,0.501593,-0.501586,0.498408,0.498403,0.034510,0.000000,0.000110,0.000000,-1.020000,1067.150024,0.000000,-18.540998,209.111008,-0.000871,0.000003,0.000003,1.000000,-0.023110,0.000000,0.000000
10,False,False,1.000000,0.000000,0.000000,3.010000,895.679993,0.000000,0.051000,34.931000,0.501662,-0.501656,0.498338,0.498333,0.033610,0.000000,0.000110,0.000000,-1.170000,1068.849976,0.000000,-18.530998,203.641006,-0.000968,0.000003,0.000003,1.000000,-0.023110,0.000000,0.000000
11,False,False,1.000000,0.000000,0.000000,3.010000,895.929993,0.000000,0.041000,30.060999,0.501731,-0.501726,0.498268,0.498263,0.032810,0.000000,0.000110,0.000000,-1.320000,1070.500000,0.000000,-18.521000,198.171005,-0.001065,0.000003,0.000003,0.999999,-0.023110,0.000000,0.000000
