frame;X;Y;Z;vel_X;vel_Y;vel_Z;angvel_X;angvel_Y;angvel_Z;quart_X;quart_Y;quart_Z;quart_W;Steer;bHandbrake;bActivateBoost;bHoldingBoost;Throttle
47;411.630005;1833.829956;17.010000;-1179.359985;1974.589966;8.050000;-0.000700;0.000000;0.000000;-0.004162;0.002349;0.869696;0.493564;0.000000;0;1;1;1.000000;
48;401.769989;1850.339966;17.010000;-1179.359985;1974.589966;8.050000;-0.000700;0.000000;0.000000;-0.004162;0.002349;0.869696;0.493564;0.000000;0;1;1;1.000000;
49;391.910004;1866.849976;17.010000;-1179.359985;1974.589966;8.050000;-0.000700;0.000000;0.000000;-0.004162;0.002349;0.869696;0.493564;0.000000;0;1;1;1.000000;
50;382.049988;1883.359985;17.010000;-1179.359985;1974.589966;8.050000;-0.000700;0.000000;0.000000;-0.004162;0.002349;0.869696;0.493564;0.000000;0;1;1;1.000000;
51;372.190002;1899.869995;17.010000;-1179.359985;1974.589966;8.050000;-0.000700;0.000000;0.000000;-0.004162;0.002349;0.869696;0.493564;1.000000;0;1;1;1.000000;
52;362.329987;1916.380005;17.010000;-1188.239990;1969.260010;8.050000;-0.002100;0.002300;0.289400;-0.004162;0.002349;0.869696;0.493564;1.000000;0;1;1;1.000000;
53;352.389984;1932.849976;17.010000;-1195.989990;1964.569946;8.050000;-0.002800;0.003600;0.520800;-0.004162;0.002355;0.870290;0.492517;1.000000;0;1;1;1.000000;
54;342.389984;1949.279907;17.010000;-1203.839966;1959.769897;8.050000;-0.003100;0.004200;0.716500;-0.004162;0.002366;0.871355;0.490629;1.000000;0;1;1;1.000000;
55;332.320007;1965.669922;17.010000;-1212.299927;1954.539917;8.050000;-0.003100;0.004200;0.882200;-0.004162;0.002371;0.872817;0.488023;1.000000;0;1;1;1.000000;
56;322.179993;1982.019897;17.010000;-1221.709961;1948.669922;8.050000;-0.002800;0.003900;1.022700;-0.004162;0.002376;0.874604;0.484813;1.000000;0;1;1;1.000000;
57;311.959991;1998.319946;17.010000;-1232.280029;1942.010010;8.050000;-0.002400;0.003400;1.142200;-0.004162;0.002376;0.876664;0.481080;1.000000;0;1;1;1.000000;
58;301.649994;2014.559937;17.010000;-1244.109985;1934.449951;8.059999;-0.001900;0.002700;1.244300;-0.004167;0.002371;0.878942;0.476904;1.000000;0;1;1;1.000000;
59;291.239990;2030.739990;17.010000;-1257.229980;1925.949951;8.059999;-0.001400;0.002000;1.331800;-0.004173;0.002360;0.881403;0.472340;1.000000;0;1;1;1.000000;
60;280.720001;2046.849976;17.010000;-1271.630005;1916.469971;8.070000;-0.000900;0.001300;1.407100;-0.004184;0.002344;0.884011;0.467442;1.000000;0;1;1;1.000000;
61;270.079987;2062.879883;17.010000;-1287.270020;1906.000000;8.070000;-0.000400;0.000600;1.472200;-0.004194;0.002328;0.886735;0.462252;1.000000;0;1;1;1.000000;
62;259.309998;2078.820068;17.010000;-1304.059937;1894.549927;8.080000;0.000000;0.000000;1.528800;-0.004205;0.002306;0.889555;0.456803;1.000000;0;1;1;1.000000;
63;248.399994;2094.659912;17.010000;-1321.929932;1882.130005;8.080000;0.000300;-0.000500;1.578100;-0.004221;0.002279;0.892446;0.451128;1.000000;0;1;1;1.000000;
64;237.339996;2110.399902;17.010000;-1340.770020;1868.750000;8.090000;0.000600;-0.000900;1.621300;-0.004238;0.002247;0.895395;0.445248;1.000000;0;1;1;1.000000;
65;226.129990;2126.030029;17.010000;-1360.500000;1854.439941;8.090000;0.000800;-0.001200;1.659200;-0.004254;0.002215;0.898382;0.439189;1.000000;0;1;1;1.000000;
66;214.750000;2141.540039;17.010000;-1381.000000;1839.219971;8.090000;0.001000;-0.001400;1.692600;-0.004270;0.002182;0.901396;0.432969;1.000000;0;1;1;1.000000;
67;203.199997;2156.919922;17.010000;-1402.189941;1823.119995;8.099999;0.001100;-0.001600;1.722100;-0.004286;0.002144;0.904426;0.426603;1.000000;0;1;1;1.000000;
68;191.470001;2172.169922;17.010000;-1423.979980;1806.159912;8.099999;0.001200;-0.001700;1.748300;-0.004308;0.002107;0.907464;0.420102;1.000000;0;1;1;1.000000;
69;179.559998;2187.270020;17.010000;-1446.270020;1788.349976;8.099999;0.001200;-0.001700;1.771600;-0.004329;0.002069;0.910499;0.413483;1.000000;0;1;1;1.000000;
70;167.459991;2202.219971;17.010000;-1468.979980;1769.739990;8.099999;0.001200;-0.001700;1.792300;-0.004351;0.002031;0.913527;0.406750;1.000000;0;1;1;1.000000;
71;155.169998;2217.020020;17.010000;-1492.039917;1750.349976;8.099999;0.001200;-0.001600;1.810800;-0.004372;0.001993;0.916540;0.399915;1.000000;0;1;1;1.000000;
72;142.690002;2231.659912;17.010000;-1515.369995;1730.189941;8.099999;0.001200;-0.001400;1.827400;-0.004394;0.001956;0.919531;0.392988;1.000000;0;1;1;1.000000;
73;130.009995;2246.129883;17.010000;-1538.909912;1709.289917;8.099999;0.001200;-0.001200;1.842300;-0.004410;0.001918;0.922497;0.385975;1.000000;0;1;1;1.000000;
74;117.139999;2260.419922;17.010000;-1562.589966;1687.669922;8.099999;0.001200;-0.001100;1.855700;-0.004426;0.001880;0.925433;0.378881;1.000000;0;1;1;1.000000;
75;104.070000;2274.530029;17.010000;-1586.349976;1665.349976;8.099999;0.001200;-0.001000;1.867700;-0.004443;0.001837;0.928334;0.371716;1.000000;0;1;1;1.000000;
76;90.799995;2288.459961;17.010000;-1610.140015;1642.359985;8.099999;0.001200;-0.000900;1.878500;-0.004459;0.001794;0.931198;0.364482;1.000000;0;1;1;1.000000;
77;77.330002;2302.189941;17.010000;-1633.909912;1618.719971;8.099999;0.001100;-0.000800;1.888200;-0.004475;0.001751;0.934022;0.357183;1.000000;0;1;1;1.000000;
78;63.660000;2315.729980;17.010000;-1657.609985;1594.439941;8.099999;0.001000;-0.000600;1.897000;-0.004491;0.001707;0.936803;0.349824;1.000000;0;1;1;1.000000;
79;49.789997;2329.060059;17.010000;-1681.199951;1569.549927;8.099999;0.000900;-0.000500;1.904900;-0.004507;0.001670;0.939540;0.342406;1.000000;0;1;1;1.000000;
80;35.730000;2342.179932;17.010000;-1704.640015;1544.059937;8.099999;0.000800;-0.000400;1.912100;-0.004524;0.001632;0.942227;0.334940;1.000000;0;1;1;1.000000;
81;21.469999;2355.089844;17.010000;-1727.890015;1517.989990;8.099999;0.000700;-0.000300;1.918600;-0.004534;0.001594;0.944865;0.327425;1.000000;0;1;1;1.000000;
82;7.020000;2367.780029;17.010000;-1750.919922;1491.359985;8.099999;0.000600;-0.000200;1.924500;-0.004545;0.001556;0.947452;0.319861;1.000000;0;1;1;1.000000;
83;-7.630000;2380.250000;17.010000;-1773.709961;1464.189941;8.099999;0.000500;-0.000100;1.929800;-0.004556;0.001519;0.949986;0.312255;1.000000;0;1;1;1.000000;
84;-22.469999;2392.489990;17.010000;-1796.209961;1436.489990;8.099999;0.000400;-0.000100;1.934600;-0.004567;0.001481;0.952467;0.304605;1.000000;0;1;1;1.000000;
85;-37.489998;2404.500000;17.010000;-1818.419922;1408.289917;8.110000;0.000400;-0.000100;1.939000;-0.004578;0.001443;0.954891;0.296917;1.000000;0;1;1;1.000000;
86;-52.699997;2416.270020;17.010000;-1840.289917;1379.579956;8.110000;0.000300;-0.000100;1.943000;-0.004588;0.001405;0.957259;0.289192;1.000000;0;1;1;1.000000;
87;-68.089996;2427.800049;17.010000;-1861.809937;1350.400024;8.110000;0.000300;-0.000100;1.946600;-0.004599;0.001368;0.959569;0.281434;1.000000;0;1;1;1.000000;
88;-83.659996;2439.089844;17.010000;-1882.949951;1320.750000;8.110000;0.000300;-0.000100;1.949900;-0.004610;0.001330;0.961819;0.273644;1.000000;0;1;1;1.000000;
89;-99.409996;2450.129883;17.010000;-1903.709961;1290.659912;8.110000;0.000300;-0.000100;1.952900;-0.004621;0.001292;0.964010;0.265821;1.000000;0;1;1;1.000000;
90;-115.329994;2460.919922;17.010000;-1924.049927;1260.130005;8.110000;0.000300;-0.000100;1.955600;-0.004631;0.001254;0.966142;0.257967;1.000000;0;1;1;1.000000;
91;-131.419998;2471.459961;17.010000;-1943.969971;1229.179932;8.110000;0.000300;-0.000100;1.958000;-0.004642;0.001217;0.968212;0.250085;1.000000;0;1;1;1.000000;
92;-147.679993;2481.739990;17.010000;-1963.449951;1197.819946;8.110000;0.000300;-0.000100;1.960200;-0.004653;0.001179;0.970220;0.242176;1.000000;0;1;1;1.000000;
93;-164.099991;2491.750000;17.010000;-1982.469971;1166.069946;8.110000;0.000300;-0.000100;1.962200;-0.004664;0.001141;0.972166;0.234246;1.000000;0;1;1;1.000000;
94;-180.679993;2501.500000;17.010000;-2001.019897;1133.939941;8.110000;0.000300;-0.000100;1.964100;-0.004675;0.001103;0.974048;0.226288;1.000000;0;1;1;1.000000;
95;-197.419998;2510.979980;17.010000;-2019.089966;1101.439941;8.110000;0.000300;0.000000;1.965800;-0.004685;0.001065;0.975868;0.218309;1.000000;0;1;1;1.000000;
96;-214.309998;2520.189941;17.010000;-2036.669922;1068.589966;8.110000;0.000300;0.000000;1.967300;-0.004696;0.001028;0.977623;0.210309;1.000000;0;1;1;1.000000;
97;-231.349991;2529.119873;17.010000;-2053.739990;1035.400024;8.110000;0.000300;0.000000;1.968700;-0.004702;0.000990;0.979315;0.202287;1.000000;0;1;1;1.000000;
98;-248.529999;2537.780029;17.010000;-2070.300049;1001.880005;8.110000;0.000300;0.000000;1.970000;-0.004707;0.000952;0.980941;0.194248;1.000000;0;1;1;1.000000;
99;-265.850006;2546.159912;17.010000;-2086.329834;968.049988;8.110000;0.000300;0.000000;1.971100;-0.004712;0.000914;0.982502;0.186189;1.000000;0;1;1;1.000000;
100;-283.299988;2554.250000;17.010000;-2101.829834;933.909973;8.110000;0.000300;0.000000;1.972100;-0.004718;0.000877;0.983998;0.178113;1.000000;0;1;1;1.000000;
101;-300.880005;2562.060059;17.010000;-2116.800049;899.479980;8.110000;0.000300;0.000000;1.973100;-0.004723;0.000839;0.985429;0.170020;1.000000;0;1;1;1.000000;
102;-318.579987;2569.579834;17.010000;-2131.209961;864.769958;8.110000;0.000300;0.000000;1.974000;-0.004729;0.000801;0.986794;0.161912;1.000000;0;1;1;1.000000;
103;-336.410004;2576.810059;17.010000;-2145.070068;829.799988;8.110000;0.000400;0.000000;1.974800;-0.004734;0.000763;0.988091;0.153793;1.000000;0;1;1;1.000000;
104;-354.350006;2583.750000;17.010000;-2158.369873;794.579956;8.110000;0.000400;-0.000100;1.975500;-0.004739;0.000720;0.989323;0.145657;1.000000;0;1;1;1.000000;
105;-372.399994;2590.389893;17.010000;-2171.099854;759.109985;8.110000;0.000400;-0.000100;1.976100;-0.004745;0.000677;0.990489;0.137511;1.000000;0;1;1;1.000000;
106;-390.559998;2596.729980;17.010000;-2183.250000;723.409973;8.110000;0.000400;-0.000100;1.976700;-0.004750;0.000634;0.991588;0.129349;1.000000;0;1;1;1.000000;
107;-408.819977;2602.780029;17.010000;-2194.829834;687.489990;8.110000;0.000300;-0.000100;1.977200;-0.004756;0.000591;0.992619;0.121176;1.000000;0;1;1;1.000000;
108;-427.179993;2608.530029;17.010000;-2205.820068;651.359985;8.110000;0.000200;-0.000100;1.977700;-0.004761;0.000553;0.993584;0.112992;1.000000;0;1;1;1.000000;
109;-445.630005;2613.969971;17.010000;-2216.219971;615.029968;8.110000;0.000200;-0.000100;1.978100;-0.004766;0.000515;0.994481;0.104802;1.000000;0;1;1;1.000000;
110;-464.169983;2619.109863;17.010000;-2226.030029;578.519958;8.110000;0.000200;-0.000100;1.978500;-0.004772;0.000477;0.995311;0.096602;1.000000;0;1;1;1.000000;
111;-482.789978;2623.939941;17.010000;-2235.239990;541.839966;8.110000;0.000200;-0.000100;1.978900;-0.004777;0.000440;0.996074;0.088391;1.000000;0;1;1;1.000000;
112;-501.479980;2628.469971;17.010000;-2243.859863;505.000000;8.110000;0.000200;-0.000100;1.979200;-0.004783;0.000402;0.996769;0.080175;1.000000;0;1;1;1.000000;
113;-520.250000;2632.689941;17.010000;-2251.859863;468.000000;8.110000;0.000200;0.000000;1.979500;-0.004788;0.000364;0.997396;0.071953;1.000000;0;1;1;1.000000;
114;-539.080017;2636.599854;17.010000;-2259.260010;430.869995;8.110000;0.000300;0.000000;1.979800;-0.004793;0.000326;0.997956;0.063726;1.000000;0;1;1;1.000000;
115;-557.979980;2640.199951;17.010000;-2266.050049;393.609985;8.110000;0.000300;0.000000;1.980100;-0.004793;0.000283;0.998447;0.055494;1.000000;0;1;1;1.000000;
116;-576.929993;2643.489990;17.010000;-2272.229980;356.229980;8.110000;0.000300;0.000000;1.980300;-0.004793;0.000240;0.998871;0.047256;1.000000;0;1;1;1.000000;
117;-595.929993;2646.469971;17.010000;-2277.790039;318.739990;8.110000;0.000300;0.000000;1.980500;-0.004793;0.000197;0.999227;0.039013;1.000000;0;1;1;1.000000;
118;-614.979980;2649.129883;17.010000;-2282.729980;281.160004;8.110000;0.000300;0.000000;1.980700;-0.004793;0.000154;0.999515;0.030764;1.000000;0;1;1;1.000000;
119;-634.070007;2651.479980;17.010000;-2287.050049;243.489990;8.110000;0.000200;0.000000;1.980900;-0.004793;0.000111;0.999735;0.022515;1.000000;0;1;1;1.000000;
120;-653.200012;2653.510010;17.010000;-2290.760010;205.750000;8.110000;0.000100;0.000000;1.981100;-0.004793;0.000073;0.999887;0.014261;1.000000;0;1;1;1.000000;
121;-672.359985;2655.229980;17.010000;-2293.839844;167.949997;8.110000;0.000100;0.000000;1.981200;-0.004793;0.000035;0.999970;0.006007;1.000000;0;1;1;1.000000;
122;-691.539978;2656.629883;17.010000;-2296.300049;130.089996;8.110000;0.000100;0.000000;1.981300;-0.004793;-0.000003;0.999986;-0.002247;1.000000;0;1;1;1.000000;
123;-710.739990;2657.709961;17.010000;-2298.129883;92.189995;8.110000;0.000100;0.000000;1.981400;-0.004793;-0.000040;0.999933;-0.010501;1.000000;0;1;1;1.000000;
124;-729.959961;2658.479980;17.010000;-2299.339844;54.259998;8.110000;0.000100;0.000000;1.981500;-0.004793;-0.000078;0.999812;-0.018755;1.000000;0;1;1;1.000000;
125;-749.190002;2658.929932;17.010000;-2299.919922;16.320000;8.110000;0.000100;0.000000;1.981600;-0.004793;-0.000116;0.999624;-0.027009;1.000000;0;1;1;1.000000;
126;-768.419983;2659.060059;17.010000;-2299.879883;-21.619999;8.110000;0.000100;0.000000;1.981700;-0.004793;-0.000154;0.999366;-0.035263;1.000000;0;1;1;1.000000;
127;-787.649963;2658.879883;17.010000;-2299.209961;-59.570000;8.110000;0.000200;0.000000;1.981800;-0.004793;-0.000192;0.999041;-0.043512;1.000000;0;1;1;1.000000;
128;-806.880005;2658.379883;17.010000;-2297.909912;-97.500000;8.110000;0.000200;0.000000;1.981900;-0.004793;-0.000229;0.998648;-0.051761;1.000000;0;1;1;1.000000;
129;-826.099976;2657.560059;17.010000;-2295.989990;-135.410004;8.110000;0.000300;0.000000;1.982000;-0.004793;-0.000267;0.998187;-0.060004;1.000000;0;1;1;1.000000;
130;-845.299988;2656.419922;17.010000;-2293.439941;-173.289993;8.110000;0.000300;0.000000;1.982100;-0.004793;-0.000310;0.997657;-0.068247;1.000000;0;1;1;1.000000;
131;-864.479980;2654.969971;17.010000;-2290.270020;-211.129990;8.110000;0.000300;0.000000;1.982200;-0.004793;-0.000353;0.997059;-0.076485;1.000000;0;1;1;1.000000;
132;-883.630005;2653.199951;17.010000;-2286.469971;-248.909988;8.110000;0.000300;0.000100;1.982300;-0.004788;-0.000397;0.996393;-0.084718;1.000000;0;1;1;1.000000;
133;-902.750000;2651.109863;17.010000;-2282.050049;-286.630005;8.110000;0.000200;0.000100;1.982300;-0.004783;-0.000440;0.995660;-0.092945;1.000000;0;1;1;1.000000;
134;-921.829956;2648.709961;17.010000;-2277.010010;-324.269989;8.110000;0.000100;0.000100;1.982300;-0.004777;-0.000477;0.994858;-0.101166;1.000000;0;1;1;1.000000;
135;-940.869995;2645.989990;17.010000;-2271.339844;-361.829987;8.110000;0.000100;0.000100;1.982300;-0.004772;-0.000515;0.993989;-0.109377;1.000000;0;1;1;1.000000;
136;-959.869995;2642.959961;17.010000;-2265.060059;-399.289978;8.110000;0.000100;0.000000;1.982300;-0.004766;-0.000553;0.993051;-0.117583;1.000000;0;1;1;1.000000;
137;-978.809998;2639.619873;17.010000;-2258.149902;-436.639984;8.110000;0.000100;0.000000;1.982300;-0.004761;-0.000591;0.992046;-0.125783;1.000000;0;1;1;1.000000;
138;-997.690002;2635.959961;17.010000;-2250.629883;-473.869995;8.110000;0.000100;0.000000;1.982300;-0.004756;-0.000628;0.990973;-0.133972;1.000000;0;1;1;1.000000;
139;-1016.509949;2631.989990;17.010000;-2242.500000;-510.979980;8.110000;0.000100;0.000000;1.982300;-0.004750;-0.000666;0.989833;-0.142151;1.000000;0;1;1;1.000000;
140;-1035.260010;2627.709961;17.010000;-2233.760010;-547.950012;8.110000;0.000200;0.000000;1.982300;-0.004745;-0.000704;0.988625;-0.150324;1.000000;0;1;1;1.000000;
141;-1053.939941;2623.119873;17.010000;-2224.399902;-584.769958;8.110000;0.000200;0.000000;1.982300;-0.004739;-0.000742;0.987349;-0.158486;1.000000;0;1;1;1.000000;
142;-1072.539917;2618.229980;17.010000;-2214.439941;-621.429993;8.110000;0.000300;0.000000;1.982300;-0.004734;-0.000780;0.986006;-0.166638;1.000000;0;1;1;1.000000;
143;-1091.059937;2613.030029;17.010000;-2203.869873;-657.919983;8.110000;0.000300;0.000000;1.982400;-0.004729;-0.000817;0.984596;-0.174779;1.000000;0;1;1;1.000000;
144;-1109.489990;2607.520020;17.010000;-2192.699951;-694.239990;8.110000;0.000300;0.000000;1.982400;-0.004723;-0.000855;0.983119;-0.182903;1.000000;0;1;1;1.000000;
145;-1127.829956;2601.709961;17.010000;-2180.929932;-730.369995;8.110000;0.000300;0.000000;1.982400;-0.004718;-0.000893;0.981575;-0.191017;1.000000;0;1;1;1.000000;
146;-1146.069946;2595.599854;17.010000;-2168.570068;-766.299988;8.110000;0.000400;0.000100;1.982400;-0.004712;-0.000931;0.979963;-0.199120;1.000000;0;1;1;1.000000;
147;-1164.199951;2589.189941;17.010000;-2155.609863;-802.019958;8.110000;0.000400;0.000200;1.982400;-0.004707;-0.000974;0.978285;-0.207207;1.000000;0;1;1;1.000000;
148;-1182.229980;2582.479980;17.010000;-2142.070068;-837.519958;8.110000;0.000400;0.000300;1.982400;-0.004696;-0.001017;0.976540;-0.215283;1.000000;0;1;1;1.000000;
149;-1200.140015;2575.469971;17.010000;-2127.939941;-872.789978;8.110000;0.000400;0.000300;1.982500;-0.004685;-0.001060;0.974728;-0.223343;1.000000;0;1;1;1.000000;
150;-1217.929932;2568.169922;17.010000;-2113.229980;-907.829956;8.110000;0.000300;0.000300;1.982500;-0.004675;-0.001103;0.972850;-0.231386;1.000000;0;1;1;1.000000;
151;-1235.599976;2560.569824;17.010000;-2097.949951;-942.619995;8.110000;0.000200;0.000200;1.982500;-0.004664;-0.001141;0.970906;-0.239414;1.000000;0;1;1;1.000000;
152;-1253.140015;2552.679932;17.010000;-2082.089844;-977.149963;8.110000;0.000200;0.000200;1.982500;-0.004653;-0.001179;0.968895;-0.247425;1.000000;0;1;1;1.000000;
