frame;X;Y;Z;vel_X;vel_Y;vel_Z;angvel_X;angvel_Y;angvel_Z;quart_X;quart_Y;quart_Z;quart_W;Steer;bHandbrake;bActivateBoost;bHoldingBoost;Throttle
1;865.199951;1074.489990;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
2;855.339966;1091.000000;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
3;845.479980;1107.510010;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
4;835.619995;1124.020020;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
5;825.760010;1140.530029;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
6;815.899963;1157.039917;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
7;806.039978;1173.549927;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
8;796.179993;1190.059937;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
9;786.320007;1206.569946;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
10;776.459961;1223.079956;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
11;766.599976;1239.589966;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
12;756.739990;1256.099976;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
13;746.880005;1272.609985;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
14;737.019958;1289.119995;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
15;727.159973;1305.630005;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
16;717.299988;1322.140015;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
17;707.440002;1338.650024;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
18;697.579956;1355.159912;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
19;687.719971;1371.669922;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
20;677.859985;1388.179932;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
21;668.000000;1404.689941;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
22;658.140015;1421.199951;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
23;648.279968;1437.709961;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
24;638.419983;1454.219971;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
25;628.559998;1470.729980;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
26;618.700012;1487.239990;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
27;608.839966;1503.750000;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
28;598.979980;1520.260010;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
29;589.119995;1536.770020;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
30;579.260010;1553.279907;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
31;569.399963;1569.789917;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
32;559.539978;1586.299927;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
33;549.679993;1602.809937;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
34;539.820007;1619.319946;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
35;529.959961;1635.829956;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
36;520.099976;1652.339966;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
37;510.239990;1668.849976;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
38;500.379974;1685.359985;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
39;490.519989;1701.869995;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
40;480.660004;1718.380005;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
41;470.799988;1734.890015;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
42;460.940002;1751.399902;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
43;451.079987;1767.909912;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
44;441.220001;1784.419922;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
45;431.359985;1800.929932;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
46;421.500000;1817.439941;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
47;411.639984;1833.949951;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
48;401.779999;1850.459961;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
49;391.919983;1866.969971;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
50;382.059998;1883.479980;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;0.000000;0;1;1;1.000000;
51;372.199982;1899.989990;18.340000;-1179.309937;1974.619995;7.820000;-0.000400;-0.000300;0.000000;-0.007404;0.004205;0.869668;0.493564;1.000000;0;1;1;1.000000;
52;362.339996;1916.500000;18.340000;-1188.359985;1969.189941;7.830000;-0.002700;0.003500;0.262900;-0.007404;0.004205;0.869668;0.493564;1.000000;0;1;1;1.000000;
53;352.399994;1932.969971;18.340000;-1196.169922;1964.459961;7.840000;-0.003700;0.005100;0.476000;-0.007404;0.004216;0.870209;0.492609;1.000000;0;1;1;1.000000;
54;342.399994;1949.399902;18.340000;-1203.939941;1959.709961;7.840000;-0.003900;0.005500;0.658900;-0.007404;0.004227;0.871184;0.490882;1.000000;0;1;1;1.000000;
55;332.329987;1965.789917;18.340000;-1212.150024;1954.640015;7.840000;-0.003600;0.005200;0.816100;-0.007404;0.004232;0.872529;0.488487;1.000000;0;1;1;1.000000;
56;322.190002;1982.140015;18.340000;-1221.140015;1949.029907;7.840000;-0.003000;0.004400;0.951600;-0.007410;0.004232;0.874187;0.485515;1.000000;0;1;1;1.000000;
57;311.979980;1998.439941;18.340000;-1231.140015;1942.729980;7.840000;-0.002200;0.003400;1.068800;-0.007415;0.004221;0.876104;0.482046;1.000000;0;1;1;1.000000;
58;301.679993;2014.689941;18.340000;-1242.260010;1935.640015;7.850000;-0.001500;0.002300;1.170500;-0.007426;0.004205;0.878242;0.478140;1.000000;0;1;1;1.000000;
59;291.290009;2030.880005;18.340000;-1254.559937;1927.689941;7.850000;-0.000800;0.001200;1.259200;-0.007442;0.004178;0.880563;0.473851;1.000000;0;1;1;1.000000;
60;280.799988;2047.000000;18.340000;-1268.059937;1918.839966;7.860000;-0.000100;0.000300;1.336900;-0.007464;0.004146;0.883039;0.469222;1.000000;0;1;1;1.000000;
61;270.190002;2063.050049;18.340000;-1282.729980;1909.059937;7.860000;0.000400;-0.000400;1.405300;-0.007485;0.004103;0.885638;0.464297;1.000000;0;1;1;1.000000;
62;259.459991;2079.020020;18.340000;-1298.520020;1898.359985;7.870000;0.000700;-0.000900;1.465700;-0.007512;0.004054;0.888343;0.459102;1.000000;0;1;1;1.000000;
63;248.599991;2094.899902;18.340000;-1315.359985;1886.719971;7.870000;0.001000;-0.001300;1.519300;-0.007539;0.004006;0.891129;0.453669;1.000000;0;1;1;1.000000;
64;237.599991;2110.679932;18.340000;-1333.189941;1874.169922;7.880000;0.001200;-0.001600;1.567100;-0.007566;0.003952;0.893982;0.448021;1.000000;0;1;1;1.000000;
65;226.449997;2126.349854;18.340000;-1351.919922;1860.709961;7.880000;0.001300;-0.001800;1.609800;-0.007593;0.003892;0.896889;0.442173;1.000000;0;1;1;1.000000;
66;215.139999;2141.909912;18.340000;-1371.459961;1846.349976;7.880000;0.001400;-0.001900;1.648100;-0.007626;0.003833;0.899835;0.436147;1.000000;0;1;1;1.000000;
67;203.669998;2157.349854;18.340000;-1391.739990;1831.109985;7.890000;0.001400;-0.001900;1.682600;-0.007658;0.003774;0.902808;0.429959;1.000000;0;1;1;1.000000;
68;192.029999;2172.659912;18.340000;-1412.669922;1815.010010;7.890000;0.001400;-0.001800;1.713700;-0.007690;0.003709;0.905800;0.423620;1.000000;0;1;1;1.000000;
69;180.209991;2187.839844;18.340000;-1434.169922;1798.069946;7.890000;0.001300;-0.001700;1.741800;-0.007723;0.003644;0.908802;0.417141;1.000000;0;1;1;1.000000;
70;168.209991;2202.879883;18.340000;-1456.169922;1780.299927;7.890000;0.001200;-0.001500;1.767300;-0.007755;0.003579;0.911806;0.410532;1.000000;0;1;1;1.000000;
71;156.029999;2217.770020;18.340000;-1478.589966;1761.729980;7.890000;0.001100;-0.001300;1.790500;-0.007787;0.003515;0.914805;0.403805;1.000000;0;1;1;1.000000;
72;143.660004;2232.500000;18.340000;-1501.359985;1742.369995;7.890000;0.001000;-0.001100;1.811600;-0.007814;0.003450;0.917792;0.396969;1.000000;0;1;1;1.000000;
73;131.099991;2247.070068;18.340000;-1524.409912;1722.229980;7.900000;0.000900;-0.000900;1.830900;-0.007841;0.003385;0.920762;0.390032;1.000000;0;1;1;1.000000;
74;118.349998;2261.469971;18.340000;-1547.679932;1701.349976;7.900000;0.000900;-0.000800;1.848500;-0.007868;0.003321;0.923710;0.382997;1.000000;0;1;1;1.000000;
75;105.399994;2275.699951;18.340000;-1571.109985;1679.739990;7.900000;0.000800;-0.000700;1.864600;-0.007895;0.003256;0.926633;0.375870;1.000000;0;1;1;1.000000;
76;92.259995;2289.750000;18.340000;-1594.650024;1657.409912;7.900000;0.000700;-0.000600;1.879300;-0.007922;0.003191;0.929526;0.368658;1.000000;0;1;1;1.000000;
77;78.919998;2303.609863;18.340000;-1618.239990;1634.380005;7.900000;0.000700;-0.000500;1.892800;-0.007949;0.003126;0.932384;0.361369;1.000000;0;1;1;1.000000;
78;65.379997;2317.280029;18.340000;-1641.839966;1610.669922;7.900000;0.000700;-0.000400;1.905200;-0.007976;0.003062;0.935204;0.354005;1.000000;0;1;1;1.000000;
79;51.649998;2330.750000;18.340000;-1665.399902;1586.299927;7.900000;0.000700;-0.000300;1.916600;-0.008003;0.002997;0.937985;0.346571;1.000000;0;1;1;1.000000;
80;37.719997;2344.010010;18.340000;-1688.880005;1561.279907;7.900000;0.000700;-0.000200;1.927100;-0.008025;0.002932;0.940721;0.339072;1.000000;0;1;1;1.000000;
81;23.590000;2357.060059;18.340000;-1712.239990;1535.630005;7.910000;0.000700;-0.000200;1.936700;-0.008046;0.002862;0.943413;0.331509;1.000000;0;1;1;1.000000;
82;9.270000;2369.899902;18.340000;-1735.439941;1509.359985;7.910000;0.000600;-0.000200;1.945600;-0.008068;0.002792;0.946058;0.323886;1.000000;0;1;1;1.000000;
83;-5.250000;2382.520020;18.340000;-1758.439941;1482.489990;7.910000;0.000500;-0.000200;1.953700;-0.008090;0.002722;0.948653;0.316204;1.000000;0;1;1;1.000000;
84;-19.959999;2394.919922;18.340000;-1781.219971;1455.039917;7.910000;0.000400;-0.000200;1.961200;-0.008111;0.002652;0.951195;0.308473;1.000000;0;1;1;1.000000;
85;-34.860001;2407.089844;18.340000;-1803.750000;1427.029907;7.910000;0.000300;-0.000200;1.968100;-0.008133;0.002581;0.953684;0.300688;1.000000;0;1;1;1.000000;
86;-49.950001;2419.020020;18.340000;-1825.979980;1398.459961;7.910000;0.000200;-0.000100;1.974500;-0.008154;0.002511;0.956119;0.292855;1.000000;0;1;1;1.000000;
87;-65.220001;2430.709961;18.340000;-1847.909912;1369.349976;7.910000;0.000100;-0.000100;1.980400;-0.008176;0.002441;0.958496;0.284979;1.000000;0;1;1;1.000000;
88;-80.680000;2442.159912;18.340000;-1869.500000;1339.719971;7.910000;0.000000;0.000000;1.985900;-0.008197;0.002371;0.960815;0.277059;1.000000;0;1;1;1.000000;
89;-96.320000;2453.359863;18.340000;-1890.739990;1309.589966;7.910000;0.000000;0.000000;1.990900;-0.008219;0.002301;0.963074;0.269102;1.000000;0;1;1;1.000000;
90;-112.139999;2464.310059;18.340000;-1911.589966;1278.959961;7.910000;0.000000;0.000000;1.995500;-0.008235;0.002231;0.965274;0.261101;1.000000;0;1;1;1.000000;
91;-128.129990;2475.000000;18.340000;-1932.029907;1247.859985;7.910000;0.000000;0.000000;1.999800;-0.008251;0.002161;0.967411;0.253068;1.000000;0;1;1;1.000000;
92;-144.289993;2485.429932;18.340000;-1952.059937;1216.299927;7.910000;0.000000;0.000000;2.003800;-0.008268;0.002090;0.969486;0.244998;1.000000;0;1;1;1.000000;
93;-160.619995;2495.599854;18.340000;-1971.640015;1184.289917;7.910000;0.000000;0.000000;2.007500;-0.008284;0.002020;0.971498;0.236895;1.000000;0;1;1;1.000000;
94;-177.110001;2505.500000;18.340000;-1990.769897;1151.849976;7.910000;0.000000;0.000000;2.010900;-0.008300;0.001950;0.973446;0.228759;1.000000;0;1;1;1.000000;
95;-193.759995;2515.129883;18.340000;-2009.419922;1118.979980;7.910000;0.000000;0.000000;2.014000;-0.008316;0.001880;0.975328;0.220597;1.000000;0;1;1;1.000000;
96;-210.569992;2524.479980;18.340000;-2027.589966;1085.719971;7.910000;0.000000;0.000000;2.016900;-0.008332;0.001810;0.977145;0.212402;1.000000;0;1;1;1.000000;
97;-227.529999;2533.560059;18.340000;-2045.260010;1052.059937;7.910000;0.000000;0.000000;2.019600;-0.008348;0.001740;0.978896;0.204180;1.000000;0;1;1;1.000000;
98;-244.639999;2542.349854;18.340000;-2062.409912;1018.019958;7.910000;0.000000;0.000000;2.022100;-0.008365;0.001670;0.980579;0.195937;1.000000;0;1;1;1.000000;
99;-261.889984;2550.859863;18.340000;-2079.040039;983.619995;7.910000;0.000000;0.000000;2.024400;-0.008381;0.001600;0.982196;0.187667;1.000000;0;1;1;1.000000;
100;-279.279999;2559.079834;18.340000;-2095.129883;948.869995;7.910000;0.000000;0.000000;2.026500;-0.008392;0.001529;0.983744;0.179375;1.000000;0;1;1;1.000000;
101;-296.799988;2567.010010;18.340000;-2110.659912;913.779968;7.910000;0.000000;0.000000;2.028500;-0.008402;0.001459;0.985223;0.171062;1.000000;0;1;1;1.000000;
102;-314.449982;2574.649902;18.340000;-2125.639893;878.380005;7.910000;0.000000;0.000000;2.030300;-0.008413;0.001389;0.986634;0.162727;1.000000;0;1;1;1.000000;
103;-332.229980;2581.989990;18.340000;-2140.050049;842.669983;7.910000;0.000000;0.000000;2.032000;-0.008424;0.001319;0.987975;0.154375;1.000000;0;1;1;1.000000;
104;-350.130005;2589.030029;18.340000;-2153.879883;806.659973;7.920000;0.000000;0.000000;2.033500;-0.008435;0.001249;0.989247;0.146003;1.000000;0;1;1;1.000000;
105;-368.139984;2595.770020;18.340000;-2167.129883;770.369995;7.920000;0.000000;0.000000;2.034900;-0.008446;0.001179;0.990449;0.137614;1.000000;0;1;1;1.000000;
106;-386.269989;2602.209961;18.340000;-2179.780029;733.809998;7.920000;0.000000;0.000000;2.036200;-0.008456;0.001109;0.991581;0.129209;1.000000;0;1;1;1.000000;
107;-404.500000;2608.339844;18.340000;-2191.829834;696.989990;7.920000;0.000000;0.000000;2.037400;-0.008467;0.001039;0.992641;0.120793;1.000000;0;1;1;1.000000;
108;-422.829987;2614.159912;18.340000;-2203.270020;659.940002;7.920000;0.000000;0.000000;2.038500;-0.008478;0.000968;0.993631;0.112361;1.000000;0;1;1;1.000000;
109;-441.259979;2619.669922;18.340000;-2214.089844;622.659973;7.920000;0.000000;0.000000;2.039600;-0.008483;0.000898;0.994549;0.103918;1.000000;0;1;1;1.000000;
110;-459.779999;2624.869873;18.340000;-2224.300049;585.159973;7.920000;0.000100;0.000000;2.040600;-0.008489;0.000828;0.995396;0.095464;1.000000;0;1;1;1.000000;
111;-478.379974;2629.760010;18.340000;-2233.869873;547.459961;7.920000;0.000200;0.000000;2.041500;-0.008494;0.000758;0.996172;0.087000;1.000000;0;1;1;1.000000;
112;-497.059998;2634.329834;18.340000;-2242.820068;509.579987;7.920000;0.000200;0.000000;2.042300;-0.008500;0.000682;0.996876;0.078524;1.000000;0;1;1;1.000000;
113;-515.820007;2638.589844;18.340000;-2251.129883;471.519989;7.920000;0.000200;0.000000;2.043100;-0.008505;0.000607;0.997508;0.070038;1.000000;0;1;1;1.000000;
114;-534.649963;2642.530029;18.340000;-2258.800049;433.289978;7.920000;0.000200;0.000000;2.043800;-0.008510;0.000531;0.998068;0.061547;1.000000;0;1;1;1.000000;
115;-553.539978;2646.149902;18.340000;-2265.820068;394.919983;7.920000;0.000100;0.000000;2.044500;-0.008516;0.000456;0.998556;0.053045;1.000000;0;1;1;1.000000;
116;-572.489990;2649.449951;18.340000;-2272.199951;356.410004;7.920000;0.000000;0.000000;2.045100;-0.008521;0.000380;0.998971;0.044537;1.000000;0;1;1;1.000000;
117;-591.489990;2652.429932;18.340000;-2277.919922;317.769989;7.920000;0.000000;0.000000;2.045700;-0.008527;0.000310;0.999314;0.036024;1.000000;0;1;1;1.000000;
118;-610.539978;2655.079834;18.340000;-2282.989990;279.019989;7.920000;0.000000;0.000000;2.046200;-0.008527;0.000240;0.999585;0.027505;1.000000;0;1;1;1.000000;
119;-629.630005;2657.409912;18.340000;-2287.409912;240.169998;7.920000;0.000000;0.000000;2.046700;-0.008527;0.000170;0.999783;0.018982;1.000000;0;1;1;1.000000;
