frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Steer,input.bHandbrake,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.010000,0.000000,0.000000,8.321000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000310,0.000000
1,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.010000,0.000000,0.000000,8.321000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000310,0.000000
2,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.010000,0.000000,0.000000,8.321000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000310,0.000000
3,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.010000,0.000000,0.000000,8.321000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.000310,0.000000
4,True,True,1.000000,0.000000,False,0.000000,3500.250000,0.000000,17.010000,21.521000,0.000000,8.271000,0.000003,0.004815,0.000003,0.999988,0.000000,-0.001110,0.000000
5,True,True,1.000000,0.000000,False,0.000000,3500.500000,0.000000,17.010000,42.861000,0.000000,8.231000,0.000003,0.004809,0.000003,0.999988,0.000000,-0.001510,0.000000
6,True,True,1.000000,0.000000,False,0.000000,3500.929932,0.000000,17.010000,64.011002,0.000000,8.211000,0.000003,0.004804,0.000003,0.999988,0.000000,-0.001710,0.000000
7,True,True,1.000000,0.000000,False,0.000000,3501.530029,0.000000,17.010000,84.980995,0.000000,8.191000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.001810,0.000000
8,True,True,1.000000,0.000000,False,0.000000,3502.309814,0.000000,17.010000,105.770996,0.000000,8.181000,0.000003,0.004793,0.000003,0.999988,0.000000,-0.001810,0.000000
9,True,True,1.000000,0.000000,False,0.000000,3503.260010,0.000000,17.010000,126.390999,0.000000,8.171000,0.000003,0.004788,0.000003,0.999988,0.000000,-0.001810,0.000000
10,True,True,1.000000,0.000000,False,0.000000,3504.379883,0.000000,17.010000,146.831009,0.000000,8.161000,0.000003,0.004782,0.000003,0.999988,0.000000,-0.001710,0.000000
11,True,True,1.000000,0.000000,False,0.000000,3505.669922,0.000000,17.010000,167.091003,0.000000,8.161000,0.000003,0.004777,0.000003,0.999989,0.000000,-0.001610,0.000000
12,True,True,1.000000,0.000000,False,0.000000,3507.129883,0.000000,17.010000,187.181000,0.000000,8.161000,0.000003,0.004772,0.000003,0.999989,0.000000,-0.001510,0.000000
13,True,True,1.000000,0.000000,False,0.000000,3508.760010,0.000000,17.010000,207.100998,0.000000,8.161000,0.000003,0.004766,0.000003,0.999989,0.000000,-0.001410,0.000000
14,True,True,1.000000,0.000000,False,0.000000,3510.559814,0.000000,17.010000,226.850998,0.000000,8.161000,0.000003,0.004761,0.000003,0.999989,0.000000,-0.001210,0.000000
15,True,True,1.000000,0.000000,False,0.000000,3512.520020,0.000000,17.010000,246.431000,0.000000,8.161000,0.000003,0.004756,0.000003,0.999989,0.000000,-0.001010,0.000000
16,True,True,1.000000,0.000000,False,0.000000,3514.639893,0.000000,17.010000,265.841003,0.000000,8.161000,0.000003,0.004750,0.000003,0.999989,0.000000,-0.000910,0.000000
17,True,True,1.000000,0.000000,False,0.000000,3516.919922,0.000000,17.010000,285.080994,0.000000,8.161000,0.000003,0.004745,0.000003,0.999989,0.000000,-0.000710,0.000000
18,True,True,1.000000,0.000000,False,0.000000,3519.359863,0.000000,17.010000,304.161011,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,-0.000510,0.000000
19,True,True,1.000000,0.000000,False,0.000000,3521.959961,0.000000,17.010000,323.080994,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,-0.000310,0.000000
20,True,True,1.000000,0.000000,False,0.000000,3524.719971,0.000000,17.010000,341.830994,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,-0.000210,0.000000
21,True,True,1.000000,0.000000,False,0.000000,3527.639893,0.000000,17.010000,360.420990,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,-0.000110,0.000000
22,True,True,1.000000,0.000000,False,0.000000,3530.709961,0.000000,17.010000,378.851013,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,0.000000,0.000000
23,True,True,1.000000,0.000000,False,0.000000,3533.939941,0.000000,17.010000,397.121002,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,0.000000,0.000000
24,True,True,1.000000,0.000000,False,0.000000,3537.319824,0.000000,17.010000,415.240997,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,0.000000,0.000000
25,True,True,1.000000,0.000000,False,0.000000,3540.849854,0.000000,17.010000,433.200989,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,0.000000,0.000000
26,True,True,1.000000,0.000000,False,0.000000,3544.530029,0.000000,17.010000,451.010986,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,0.000000,0.000000
27,True,True,1.000000,0.000000,False,0.000000,3548.359863,0.000000,17.010000,468.670990,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,0.000000,0.000000
28,True,True,1.000000,0.000000,False,0.000000,3552.329834,0.000000,17.010000,486.181000,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,0.000000,0.000000
29,True,True,1.000000,0.000000,False,0.000000,3556.449951,0.000000,17.010000,503.531006,0.000000,8.161000,0.000003,0.004739,0.000003,0.999989,0.000000,0.000000,0.000000
