frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
0,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
1,408.329987,4538.339844,150.000000,999.740967,-1399.640991,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
2,416.660004,4526.679688,150.000000,999.480957,-1399.281006,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
3,424.989990,4515.020020,150.000000,999.220947,-1398.920898,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
4,433.309998,4503.370117,150.000000,998.960938,-1398.560913,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
5,441.630005,4491.719727,150.000000,998.700928,-1398.200928,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
6,449.949982,4480.069824,150.000000,998.440979,-1397.840942,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
7,458.269989,4468.419922,150.000000,998.180969,-1397.480957,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
8,466.589996,4456.779785,150.000000,997.920959,-1397.120972,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
9,474.899994,4445.140137,150.000000,997.660950,-1396.760986,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
10,483.209991,4433.500000,150.000000,997.400940,-1396.401001,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
11,491.519989,4421.870117,150.000000,997.140930,-1396.040894,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
12,499.829987,4410.239746,150.000000,996.880981,-1395.680908,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
13,508.139984,4398.609863,150.000000,996.620972,-1395.320923,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
14,516.440002,4386.989746,150.000000,996.360962,-1394.960938,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
15,524.739990,4375.370117,150.000000,996.100952,-1394.600952,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
16,533.039978,4363.750000,150.000000,995.840942,-1394.240967,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
17,541.339966,4352.129883,150.000000,995.580933,-1393.880981,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
18,549.630005,4340.520020,150.000000,995.320984,-1393.520996,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
19,557.919983,4328.909668,150.000000,995.060974,-1393.160889,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
20,566.209961,4317.299805,150.000000,994.800964,-1392.800903,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
21,574.500000,4305.699707,150.000000,994.540955,-1392.440918,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
22,582.789978,4294.100098,150.000000,994.280945,-1392.080933,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
23,591.070007,4282.500000,150.000000,994.020935,-1391.720947,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
24,599.349976,4270.909668,150.000000,993.760925,-1391.360962,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
25,607.630005,4259.319824,150.000000,993.500977,-1391.000977,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
26,615.909973,4247.729980,150.000000,993.240967,-1390.640991,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
27,624.179993,4236.140137,150.000000,992.980957,-1390.281006,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
28,632.450012,4224.560059,150.000000,992.720947,-1389.920898,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
29,640.719971,4212.979980,150.000000,992.460938,-1389.560913,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
30,648.989990,4201.399902,150.000000,992.200928,-1389.200928,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
31,657.260010,4189.830078,150.000000,991.940979,-1388.840942,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
32,665.519958,4178.259766,150.000000,991.680969,-1388.480957,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
33,673.779968,4166.689941,150.000000,991.420959,-1388.120972,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
34,682.039978,4155.129883,150.000000,991.160950,-1387.760986,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
35,690.299988,4143.569824,150.000000,990.900940,-1387.401001,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
36,698.559998,4132.009766,150.000000,990.640930,-1387.040894,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
37,706.809998,4120.449707,150.000000,990.380981,-1386.680908,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
38,715.059998,4108.899902,150.000000,990.120972,-1386.320923,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
39,723.309998,4097.350098,150.000000,989.860962,-1385.960938,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
40,731.559998,4085.799805,150.000000,989.600952,-1385.600952,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
41,739.799988,4074.260010,150.000000,989.340942,-1385.240967,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
42,748.039978,4062.719971,150.000000,989.080933,-1384.880981,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
43,756.279968,4051.179932,150.000000,988.820984,-1384.520996,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
44,764.519958,4039.649902,150.000000,988.570984,-1384.160889,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
45,772.760010,4028.119873,150.000000,988.320984,-1383.800903,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
46,780.989990,4016.589844,150.000000,988.070984,-1383.440918,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
47,789.219971,4005.059814,150.000000,987.820984,-1383.080933,0.000000,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
