frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
91,0.000000,0.000000,1627.719971,0.000000,0.000000,3265.590820,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
92,0.000000,0.000000,1654.880005,0.000000,0.000000,3259.340820,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
93,0.000000,0.000000,1681.989990,0.000000,0.000000,3253.090820,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
94,0.000000,0.000000,1709.049927,0.000000,0.000000,3246.840820,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
95,0.000000,0.000000,1736.049927,0.000000,0.000000,3240.600830,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
96,0.000000,0.000000,1763.000000,0.000000,0.000000,3234.360840,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
97,0.000000,0.000000,1789.899902,0.000000,0.000000,3228.120850,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
98,0.000000,0.000000,1816.750000,0.000000,0.000000,3221.880859,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
99,0.000000,0.000000,1843.549927,0.000000,0.000000,3215.640869,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
100,0.000000,0.000000,1870.299927,0.000000,0.000000,3209.400879,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
101,0.000000,0.000000,1896.989990,0.000000,0.000000,3203.170898,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
102,0.000000,0.000000,1923.630005,0.000000,0.000000,3196.940918,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
103,0.000000,0.000000,1950.219971,0.000000,0.000000,3190.710938,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
104,0.000000,0.000000,1976.760010,0.000000,0.000000,3184.480957,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
105,0.000000,0.000000,1944.829956,0.000000,0.000000,-1910.200928,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
106,0.000000,0.000000,1928.869995,0.000000,0.000000,-1915.130981,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
107,0.000000,0.000000,1912.869995,0.000000,0.000000,-1920.060913,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
108,0.000000,0.000000,1896.829956,0.000000,0.000000,-1924.990967,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
109,0.000000,0.000000,1880.750000,0.000000,0.000000,-1929.910889,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
110,0.000000,0.000000,1864.630005,0.000000,0.000000,-1934.830933,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
111,0.000000,0.000000,1848.469971,0.000000,0.000000,-1939.750977,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
112,0.000000,0.000000,1832.260010,0.000000,0.000000,-1944.670898,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
113,0.000000,0.000000,1816.010010,0.000000,0.000000,-1949.590942,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
114,0.000000,0.000000,1799.719971,0.000000,0.000000,-1954.510986,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
115,0.000000,0.000000,1783.390015,0.000000,0.000000,-1959.430908,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
116,0.000000,0.000000,1767.020020,0.000000,0.000000,-1964.350952,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
117,0.000000,0.000000,1750.609985,0.000000,0.000000,-1969.260986,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
118,0.000000,0.000000,1734.159912,0.000000,0.000000,-1974.170898,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
119,0.000000,0.000000,1717.669922,0.000000,0.000000,-1979.080933,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
120,0.000000,0.000000,1701.140015,0.000000,0.000000,-1983.990967,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
121,0.000000,0.000000,1684.569946,0.000000,0.000000,-1988.900879,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
122,0.000000,0.000000,1667.949951,0.000000,0.000000,-1993.810913,0.000003,0.000003,0.000003,1.000000,0.000000,0.000000,0.000000
