frame;X;Y;Z;vel_X;vel_Y;vel_Z;angvel_X;angvel_Y;angvel_Z;quart_X;quart_Y;quart_Z;quart_W;Steer;bHandbrake;bActivateBoost;bHoldingBoost;Throttle
1;865.169983;1074.369995;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
2;855.309998;1090.880005;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
3;845.449951;1107.390015;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
4;835.589966;1123.900024;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
5;825.729980;1140.410034;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
6;815.869995;1156.919922;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
7;806.010010;1173.429932;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
8;796.149963;1189.939941;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
9;786.289978;1206.449951;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
10;776.429993;1222.959961;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
11;766.570007;1239.469971;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
12;756.709961;1255.979980;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
13;746.849976;1272.489990;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
14;736.989990;1289.000000;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
15;727.130005;1305.510010;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
16;717.269958;1322.020020;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
17;707.409973;1338.530029;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
18;697.549988;1355.039917;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
19;687.690002;1371.549927;17.010000;-1179.359985;1974.589966;8.030000;-0.000700;-0.000300;0.000000;-0.004130;0.002344;0.869697;0.493564;0.000000;0;1;1;1.000000;
