frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,False,False,0.000000,0.000000,0.120000,0.000000,18.629999,0.000000,0.000000,8.431000,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000310,0.000000
1,True,True,False,False,0.000000,1.000000,0.140000,0.000000,21.160000,-0.521000,0.000000,304.110992,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000210,0.000000
2,True,True,False,False,0.000000,1.000000,0.140000,0.000000,23.730000,0.111000,0.000000,308.131012,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000210,0.000000
3,True,True,False,False,0.000000,1.000000,0.140000,0.000000,26.330000,-0.051000,0.000000,312.151001,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000210,0.000000
4,True,True,False,False,0.000000,1.000000,0.140000,0.000000,28.959999,-0.011000,0.000000,316.170990,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000210,0.000000
5,True,True,False,False,0.000000,1.000000,0.140000,0.000000,31.629999,-0.021000,0.000000,320.191010,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000210,0.000000
6,True,True,False,False,0.000000,1.000000,0.140000,0.000000,34.329998,0.051000,0.000000,324.210999,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000210,0.000000
7,True,True,False,False,0.000000,1.000000,0.140000,0.000000,37.090000,0.121000,0.000000,330.941010,-0.001330,0.003202,0.000008,0.999994,-0.319510,-0.000210,0.002010
8,True,True,False,False,0.000000,1.000000,0.140000,0.000000,39.899998,0.191000,0.031000,337.670990,-0.003941,0.003202,0.000019,0.999987,-0.626310,-0.000210,0.003910
9,True,True,False,False,0.000000,1.000000,0.140000,0.000000,42.770000,0.261000,0.121000,344.401001,-0.007777,0.003202,0.000030,0.999965,-0.920810,-0.000210,0.005710
10,True,True,False,False,0.000000,1.000000,0.140000,0.000000,45.700001,0.331000,0.311000,351.131012,-0.012794,0.003202,0.000046,0.999913,-1.203510,-0.000210,0.007510
11,True,True,False,False,0.000000,1.000000,0.140000,0.010000,48.680000,0.401000,0.621000,357.860992,-0.018939,0.003202,0.000067,0.999815,-1.475010,-0.000210,0.009210
12,True,True,False,False,0.000000,1.000000,0.140000,0.020000,51.719997,0.471000,1.081000,364.580994,-0.026168,0.003202,0.000089,0.999652,-1.735610,-0.000210,0.010810
13,True,True,False,False,0.000000,1.000000,0.140000,0.030000,54.809998,0.541000,1.711000,371.300995,-0.034438,0.003202,0.000116,0.999402,-1.985810,-0.000210,0.012410
14,True,True,False,False,0.000000,1.000000,0.150000,0.050000,57.959999,0.611000,2.541000,378.001007,-0.043706,0.003202,0.000143,0.999039,-2.226010,-0.000210,0.013910
15,True,True,False,False,0.000000,1.000000,0.160000,0.080000,61.169998,0.681000,3.601000,384.691010,-0.053929,0.003202,0.000175,0.998540,-2.456610,-0.000210,0.015310
16,True,True,False,False,0.000000,1.000000,0.170000,0.120000,64.430000,0.751000,4.901000,391.351013,-0.065070,0.003196,0.000208,0.997876,-2.678010,-0.000210,0.016710
17,True,True,False,False,0.000000,1.000000,0.180000,0.170000,67.750000,0.821000,6.471000,397.980988,-0.077084,0.003191,0.000245,0.997019,-2.890610,-0.000210,0.018010
18,True,True,False,False,0.000000,1.000000,0.190000,0.240000,71.119995,0.891000,8.331000,404.570984,-0.089934,0.003186,0.000283,0.995943,-3.094710,-0.000210,0.019310
19,True,True,False,False,0.000000,1.000000,0.200000,0.330000,74.549995,0.961000,10.501000,411.110992,-0.103583,0.003180,0.000326,0.994616,-3.290610,-0.000210,0.020510
