frame,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
180,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.806035,0.591868,0.000000,0.000000,5.500010
181,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.819569,0.572981,0.000000,0.000000,5.500010
182,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.832659,0.553786,0.000000,0.000000,5.500010
183,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.845298,0.534295,0.000000,0.000000,5.500010
184,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.857483,0.514512,0.000000,0.000000,5.500010
185,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.869204,0.494454,0.000000,0.000000,5.500010
186,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.880457,0.474126,0.000000,0.000000,5.500010
187,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.891233,0.453545,0.000000,0.000000,5.500010
188,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.901528,0.432721,0.000000,0.000000,5.500010
189,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.911338,0.411660,0.000000,0.000000,5.500010
190,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.920655,0.390377,0.000000,0.000000,5.500010
191,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.929475,0.368884,0.000000,0.000000,5.500010
192,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.937794,0.347192,0.000000,0.000000,5.500010
193,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.945607,0.325310,0.000000,0.000000,5.500010
194,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.952909,0.303256,0.000000,0.000000,5.500010
195,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.959697,0.281035,0.000000,0.000000,5.500010
196,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.965968,0.258663,0.000000,0.000000,5.500010
197,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.971716,0.236150,0.000000,0.000000,5.500010
198,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.976940,0.213513,0.000000,0.000000,5.500010
199,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.981637,0.190758,0.000000,0.000000,5.500010
200,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.985804,0.167900,0.000000,0.000000,5.500010
201,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.989438,0.144956,0.000000,0.000000,5.500010
202,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.992539,0.121931,0.000000,0.000000,5.500010
203,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.995103,0.098841,0.000000,0.000000,5.500010
204,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.997131,0.075697,0.000000,0.000000,5.500010
205,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.998620,0.052510,0.000000,0.000000,5.500010
206,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.999571,0.029297,0.000000,0.000000,5.500010
207,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.999982,0.006066,0.000000,0.000000,5.500010
208,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.999853,-0.017164,0.000000,0.000000,5.500010
209,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.999184,-0.040388,0.000000,0.000000,5.500010
210,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.997976,-0.063591,0.000000,0.000000,5.500010
211,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.996229,-0.086757,0.000000,0.000000,5.500010
212,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.993945,-0.109879,0.000000,0.000000,5.500010
213,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.991124,-0.132942,0.000000,0.000000,5.500010
214,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.987768,-0.155929,0.000000,0.000000,5.500010
215,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.983879,-0.178835,0.000000,0.000000,5.500010
216,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.979459,-0.201645,0.000000,0.000000,5.500010
217,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.974509,-0.224346,0.000000,0.000000,5.500010
218,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.969035,-0.246923,0.000000,0.000000,5.500010
219,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.963038,-0.269366,0.000000,0.000000,5.500010
220,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.956521,-0.291663,0.000000,0.000000,5.500010
221,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.949488,-0.313803,0.000000,0.000000,5.500010
222,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.941942,-0.335776,0.000000,0.000000,5.500010
223,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.933888,-0.357566,0.000000,0.000000,5.500010
224,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.925328,-0.379167,0.000000,0.000000,5.500010
225,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.916269,-0.400562,0.000000,0.000000,5.500010
226,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.906716,-0.421742,0.000000,0.000000,5.500010
227,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.896674,-0.442691,0.000000,0.000000,5.500010
228,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.886148,-0.463401,0.000000,0.000000,5.500010
229,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.875143,-0.483864,0.000000,0.000000,5.500010
230,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.863667,-0.504062,0.000000,0.000000,5.500010
231,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.851724,-0.523990,0.000000,0.000000,5.500010
232,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.839323,-0.543633,0.000000,0.000000,5.500010
233,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.826468,-0.562984,0.000000,0.000000,5.500010
234,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.813165,-0.582033,0.000000,0.000000,5.500010
235,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.799426,-0.600764,0.000000,0.000000,5.500010
236,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.785256,-0.619171,0.000000,0.000000,5.500010
237,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.770662,-0.637244,0.000000,0.000000,5.500010
238,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.755649,-0.654977,0.000000,0.000000,5.500010
239,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.740230,-0.672353,0.000000,0.000000,5.500010
240,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.724411,-0.689369,0.000000,0.000000,5.500010
241,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000003,-0.000003,0.708200,-0.706012,0.000000,0.000000,5.500010
242,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.691607,0.722274,0.000000,0.000000,5.500010
243,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.674641,0.738146,0.000000,0.000000,5.500010
244,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.657313,0.753618,0.000000,0.000000,5.500010
245,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.639628,0.768684,0.000000,0.000000,5.500010
246,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.621599,0.783336,0.000000,0.000000,5.500010
247,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.603235,0.797563,0.000000,0.000000,5.500010
248,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.584542,0.811363,0.000000,0.000000,5.500010
249,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.565536,0.824724,0.000000,0.000000,5.500010
250,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.546223,0.837640,0.000000,0.000000,5.500010
251,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.526618,0.850102,0.000000,0.000000,5.500010
252,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.506727,0.862107,0.000000,0.000000,5.500010
253,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.486561,0.873646,0.000000,0.000000,5.500010
254,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.466136,0.884713,0.000000,0.000000,5.500010
255,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.445458,0.895303,0.000000,0.000000,5.500010
256,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.424537,0.905411,0.000000,0.000000,5.500010
257,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.403389,0.915028,0.000000,0.000000,5.500010
258,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.382026,0.924152,0.000000,0.000000,5.500010
259,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.360452,0.932778,0.000000,0.000000,5.500010
260,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.338684,0.940900,0.000000,0.000000,5.500010
261,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.316732,0.948515,0.000000,0.000000,5.500010
262,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.294614,0.955616,0.000000,0.000000,5.500010
263,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.272333,0.962203,0.000000,0.000000,5.500010
264,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.249907,0.968270,0.000000,0.000000,5.500010
265,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.227346,0.973814,0.000000,0.000000,5.500010
266,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.204660,0.978833,0.000000,0.000000,5.500010
267,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.181867,0.983323,0.000000,0.000000,5.500010
268,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.158977,0.987282,0.000000,0.000000,5.500010
269,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.136001,0.990709,0.000000,0.000000,5.500010
270,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.112949,0.993601,0.000000,0.000000,5.500010
271,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.089837,0.995956,0.000000,0.000000,5.500010
272,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.066677,0.997775,0.000000,0.000000,5.500010
273,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.043480,0.999054,0.000000,0.000000,5.500010
274,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,-0.020260,0.999795,0.000000,0.000000,5.500010
275,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.002970,0.999996,0.000000,0.000000,5.500010
276,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.026200,0.999657,0.000000,0.000000,5.500010
277,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.049414,0.998778,0.000000,0.000000,5.500010
278,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.072601,0.997361,0.000000,0.000000,5.500010
279,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.095750,0.995405,0.000000,0.000000,5.500010
280,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.118850,0.992912,0.000000,0.000000,5.500010
281,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.141886,0.989883,0.000000,0.000000,5.500010
282,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.164841,0.986320,0.000000,0.000000,5.500010
283,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.187710,0.982224,0.000000,0.000000,5.500010
284,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.210476,0.977599,0.000000,0.000000,5.500010
285,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.233129,0.972446,0.000000,0.000000,5.500010
286,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.255658,0.966767,0.000000,0.000000,5.500010
287,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.278046,0.960568,0.000000,0.000000,5.500010
288,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.300284,0.953850,0.000000,0.000000,5.500010
289,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.322359,0.946617,0.000000,0.000000,5.500010
290,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.344262,0.938874,0.000000,0.000000,5.500010
291,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.365982,0.930622,0.000000,0.000000,5.500010
292,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.387502,0.921869,0.000000,0.000000,5.500010
293,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.408811,0.912619,0.000000,0.000000,5.500010
294,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.429899,0.902877,0.000000,0.000000,5.500010
295,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.450756,0.892647,0.000000,0.000000,5.500010
296,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.471369,0.881936,0.000000,0.000000,5.500010
297,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.491729,0.870748,0.000000,0.000000,5.500010
298,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.511825,0.859090,0.000000,0.000000,5.500010
299,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.531646,0.846967,0.000000,0.000000,5.500010
300,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.551180,0.834386,0.000000,0.000000,5.500010
301,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.570413,0.821358,0.000000,0.000000,5.500010
302,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.589338,0.807887,0.000000,0.000000,5.500010
303,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.607945,0.793979,0.000000,0.000000,5.500010
304,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.626227,0.779640,0.000000,0.000000,5.500010
305,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.644171,0.764882,0.000000,0.000000,5.500010
306,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.661763,0.749713,0.000000,0.000000,5.500010
307,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.679000,0.734138,0.000000,0.000000,5.500010
308,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.695869,0.718168,0.000000,0.000000,5.500010
309,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.712365,0.701809,0.000000,0.000000,5.500010
310,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.728478,0.685069,0.000000,0.000000,5.500010
311,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.744195,0.667962,0.000000,0.000000,5.500010
312,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.759512,0.650494,0.000000,0.000000,5.500010
313,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.774418,0.632674,0.000000,0.000000,5.500010
314,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.788905,0.614515,0.000000,0.000000,5.500010
315,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.802968,0.596022,0.000000,0.000000,5.500010
316,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.816599,0.577205,0.000000,0.000000,5.500010
317,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.829787,0.558080,0.000000,0.000000,5.500010
318,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.842527,0.538654,0.000000,0.000000,5.500010
319,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.854813,0.518935,0.000000,0.000000,5.500010
320,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.866638,0.498937,0.000000,0.000000,5.500010
321,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.877996,0.478669,0.000000,0.000000,5.500010
322,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.888879,0.458141,0.000000,0.000000,5.500010
323,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.899284,0.437366,0.000000,0.000000,5.500010
324,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.909200,0.416358,0.000000,0.000000,5.500010
325,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.918628,0.395124,0.000000,0.000000,5.500010
326,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.927560,0.373675,0.000000,0.000000,5.500010
327,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.935990,0.352025,0.000000,0.000000,5.500010
328,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.943915,0.330187,0.000000,0.000000,5.500010
329,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.951331,0.308171,0.000000,0.000000,5.500010
330,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.958233,0.285987,0.000000,0.000000,5.500010
331,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.964619,0.263647,0.000000,0.000000,5.500010
332,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.970483,0.241167,0.000000,0.000000,5.500010
333,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.975824,0.218558,0.000000,0.000000,5.500010
334,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.980638,0.195829,0.000000,0.000000,5.500010
335,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.984923,0.172993,0.000000,0.000000,5.500010
336,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.988676,0.150065,0.000000,0.000000,5.500010
337,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.991895,0.127056,0.000000,0.000000,5.500010
338,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.994580,0.103977,0.000000,0.000000,5.500010
339,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.996727,0.080844,0.000000,0.000000,5.500010
340,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.998336,0.057668,0.000000,0.000000,5.500010
341,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.999406,0.034459,0.000000,0.000000,5.500010
342,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.999937,0.011235,0.000000,0.000000,5.500010
343,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.999928,-0.011995,0.000000,0.000000,5.500010
344,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.999380,-0.035220,0.000000,0.000000,5.500010
345,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.998292,-0.058429,0.000000,0.000000,5.500010
346,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.996665,-0.081605,0.000000,0.000000,5.500010
347,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.994500,-0.104738,0.000000,0.000000,5.500010
348,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.991798,-0.127811,0.000000,0.000000,5.500010
349,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.988562,-0.150815,0.000000,0.000000,5.500010
350,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.984792,-0.173737,0.000000,0.000000,5.500010
351,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.980490,-0.196568,0.000000,0.000000,5.500010
352,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.975659,-0.219291,0.000000,0.000000,5.500010
353,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.970302,-0.241895,0.000000,0.000000,5.500010
354,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.964421,-0.264370,0.000000,0.000000,5.500010
355,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.958019,-0.286705,0.000000,0.000000,5.500010
356,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.951100,-0.308883,0.000000,0.000000,5.500010
357,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.943668,-0.330894,0.000000,0.000000,5.500010
358,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.935726,-0.352727,0.000000,0.000000,5.500010
359,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.927279,-0.374371,0.000000,0.000000,5.500010
360,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.918333,-0.395810,0.000000,0.000000,5.500010
361,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.908889,-0.417038,0.000000,0.000000,5.500010
362,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.898955,-0.438040,0.000000,0.000000,5.500010
363,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.888537,-0.458805,0.000000,0.000000,5.500010
364,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.877639,-0.479321,0.000000,0.000000,5.500010
365,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.866268,-0.499579,0.000000,0.000000,5.500010
366,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.854430,-0.519567,0.000000,0.000000,5.500010
367,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.842130,-0.539274,0.000000,0.000000,5.500010
368,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.000003,0.000003,0.829377,-0.558690,0.000000,0.000000,5.500010
