frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Steer,input.bHandbrake,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,False,0.000000,3499.909912,0.000000,18.779999,0.000000,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,0.000410,0.000000
1,False,False,0.000000,0.000000,False,0.000000,3499.909912,0.000000,18.779999,0.000000,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,0.000410,0.000000
2,False,False,0.000000,0.000000,False,0.000000,3499.909912,0.000000,18.779999,0.000000,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,0.000410,0.000000
3,False,False,0.000000,0.000000,False,0.000000,3499.909912,0.000000,18.779999,0.000000,0.000000,0.351000,0.000003,-0.002420,0.000003,0.999997,0.000000,0.000410,0.000000
4,True,True,1.000000,0.000000,False,0.000000,3500.089844,0.000000,18.779999,21.591000,0.000000,0.391000,0.000003,-0.002414,0.000003,0.999997,0.000000,0.000710,0.000000
5,True,True,1.000000,0.000000,False,0.000000,3500.449951,0.000000,18.779999,43.000999,0.000000,0.411000,0.000003,-0.002409,0.000003,0.999997,0.000000,0.000910,0.000000
6,True,True,1.000000,0.000000,False,0.000000,3500.989990,0.000000,18.779999,64.221001,0.000000,0.431000,0.000003,-0.002403,0.000003,0.999997,0.000000,0.000910,0.000000
7,True,True,1.000000,0.000000,False,0.000000,3501.699951,0.000000,18.779999,85.260994,0.000000,0.441000,0.000003,-0.002398,0.000003,0.999997,0.000000,0.000910,0.000000
8,True,True,1.000000,0.000000,False,0.000000,3502.579834,0.000000,18.779999,106.120995,0.000000,0.451000,0.000003,-0.002393,0.000003,0.999997,0.000000,0.000810,0.000000
9,True,True,1.000000,0.000000,False,0.000000,3503.639893,0.000000,18.779999,126.800995,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000710,0.000000
10,True,True,1.000000,0.000000,False,0.000000,3504.869873,0.000000,18.779999,147.311005,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000610,0.000000
11,True,True,1.000000,0.000000,False,0.000000,3506.270020,0.000000,18.779999,167.641006,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000510,0.000000
12,True,True,1.000000,0.000000,False,0.000000,3507.839844,0.000000,18.779999,187.801010,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000410,0.000000
13,True,True,1.000000,0.000000,False,0.000000,3509.569824,0.000000,18.779999,207.781006,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000410,0.000000
14,True,True,1.000000,0.000000,False,0.000000,3511.469971,0.000000,18.779999,227.591003,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000410,0.000000
15,True,True,1.000000,0.000000,False,0.000000,3513.530029,0.000000,18.779999,247.231003,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000410,0.000000
16,True,True,1.000000,0.000000,False,0.000000,3515.750000,0.000000,18.779999,266.700989,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000410,0.000000
17,True,True,1.000000,0.000000,False,0.000000,3518.129883,0.000000,18.779999,286.010986,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000410,0.000000
18,True,True,1.000000,0.000000,False,0.000000,3520.669922,0.000000,18.779999,305.151001,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000410,0.000000
19,True,True,1.000000,0.000000,False,0.000000,3523.369873,0.000000,18.779999,324.131012,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000310,0.000000
20,True,True,1.000000,0.000000,False,0.000000,3526.229980,0.000000,18.779999,342.941010,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000310,0.000000
21,True,True,1.000000,0.000000,False,0.000000,3529.239990,0.000000,18.779999,361.591003,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000310,0.000000
22,True,True,1.000000,0.000000,False,0.000000,3532.409912,0.000000,18.779999,380.080994,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000310,0.000000
23,True,True,1.000000,0.000000,False,0.000000,3535.729980,0.000000,18.779999,398.420990,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000310,0.000000
24,True,True,1.000000,0.000000,False,0.000000,3539.199951,0.000000,18.779999,416.600983,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000310,0.000000
25,True,True,1.000000,0.000000,False,0.000000,3542.819824,0.000000,18.779999,434.621002,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000310,0.000000
26,True,True,1.000000,0.000000,False,0.000000,3546.589844,0.000000,18.779999,452.490997,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000310,0.000000
27,True,True,1.000000,0.000000,False,0.000000,3550.510010,0.000000,18.779999,470.200989,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000210,0.000000
28,True,True,1.000000,0.000000,False,0.000000,3554.569824,0.000000,18.779999,487.760986,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000210,0.000000
29,True,True,1.000000,0.000000,False,0.000000,3558.780029,0.000000,18.779999,505.170990,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000210,0.000000
30,True,True,1.000000,0.000000,False,0.000000,3563.129883,0.000000,18.779999,522.430969,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000210,0.000000
31,True,True,1.000000,0.000000,False,0.000000,3567.629883,0.000000,18.779999,539.550964,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000210,0.000000
32,True,True,1.000000,0.000000,False,0.000000,3572.270020,0.000000,18.779999,556.520935,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000210,0.000000
33,True,True,1.000000,0.000000,False,0.000000,3577.049805,0.000000,18.779999,573.340942,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000210,0.000000
34,True,True,1.000000,0.000000,False,0.000000,3581.969971,0.000000,18.779999,590.020935,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000210,0.000000
35,True,True,1.000000,0.000000,False,0.000000,3587.020020,0.000000,18.779999,606.560974,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000210,0.000000
36,True,True,1.000000,0.000000,False,0.000000,3592.209961,0.000000,18.779999,622.950989,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000210,0.000000
37,True,True,1.000000,0.000000,False,0.000000,3597.540039,0.000000,18.779999,639.200989,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000110,0.000000
38,True,True,1.000000,0.000000,False,0.000000,3603.000000,0.000000,18.779999,655.310974,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000110,0.000000
39,True,True,1.000000,0.000000,False,0.000000,3608.589844,0.000000,18.779999,671.290955,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000110,0.000000
40,True,True,1.000000,0.000000,False,0.000000,3614.319824,0.000000,18.779999,687.130981,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000110,0.000000
41,True,True,1.000000,0.000000,False,0.000000,3620.179932,0.000000,18.779999,702.830933,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000110,0.000000
42,True,True,1.000000,0.000000,False,0.000000,3626.169922,0.000000,18.779999,718.400940,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000110,0.000000
43,True,True,1.000000,0.000000,False,0.000000,3632.290039,0.000000,18.779999,733.840942,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000110,0.000000
44,True,True,1.000000,0.000000,False,0.000000,3638.530029,0.000000,18.779999,749.140930,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000110,0.000000
45,True,True,1.000000,0.000000,False,0.000000,3644.899902,0.000000,18.779999,764.310974,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000110,0.000000
46,True,True,1.000000,0.000000,False,0.000000,3651.389893,0.000000,18.779999,779.350952,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000110,0.000000
47,True,True,1.000000,0.000000,False,0.000000,3658.010010,0.000000,18.779999,794.260986,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000000,0.000000
48,True,True,1.000000,0.000000,False,0.000000,3664.750000,0.000000,18.779999,809.050964,0.000000,0.451000,0.000003,-0.002387,0.000003,0.999997,0.000000,0.000000,0.000000
