frame,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
371,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.623812,0.623805,0.332960,0.332960,0.000000,-5.500010,0.000000
372,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.615872,0.615870,0.347424,0.347424,0.000000,-5.499910,0.000000
373,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.607601,0.607594,0.361698,0.361698,0.000000,-5.500010,0.000000
374,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.599000,0.598989,0.375773,0.375773,0.000000,-5.499910,0.000000
375,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.590071,0.590061,0.389643,0.389643,0.000000,-5.500010,0.000000
376,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.580822,0.580809,0.403303,0.403303,0.000000,-5.499910,0.000000
377,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.571256,0.571244,0.416742,0.416742,0.000000,-5.500010,0.000000
378,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.561381,0.561366,0.429953,0.429953,0.000000,-5.499910,0.000000
379,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.551199,0.551180,0.442933,0.442933,0.000000,-5.500010,0.000000
380,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.540716,0.540698,0.455671,0.455671,0.000000,-5.499910,0.000000
381,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.529942,0.529919,0.468160,0.468160,0.000000,-5.500010,0.000000
382,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.518875,0.518855,0.480395,0.480395,0.000000,-5.499910,0.000000
383,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.507524,0.507504,0.492371,0.492371,0.000000,-5.500010,0.000000
384,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.495900,0.495878,0.504077,0.504078,0.000000,-5.499910,0.000000
385,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.484004,0.483983,0.515510,0.515510,0.000000,-5.500010,0.000000
386,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.471844,0.471823,0.526664,0.526661,0.000000,-5.499910,0.000000
387,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.459431,0.459409,0.537524,0.537526,0.000000,-5.500010,0.000000
388,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.446764,0.446742,0.548095,0.548102,0.000000,-5.499910,0.000000
389,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.433854,0.433832,0.558366,0.558379,0.000000,-5.500010,0.000000
390,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.420707,0.420685,0.568336,0.568352,0.000000,-5.499910,0.000000
391,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.407333,0.407311,0.577998,0.578010,0.000000,-5.500010,0.000000
392,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.393738,0.393716,0.587342,0.587356,0.000000,-5.499910,0.000000
393,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.379927,0.379906,0.596367,0.596383,0.000000,-5.500010,0.000000
394,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.365912,0.365890,0.605069,0.605082,0.000000,-5.499910,0.000000
395,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.351696,0.351675,0.613442,0.613452,0.000000,-5.500010,0.000000
396,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.337287,0.337265,0.621480,0.621492,0.000000,-5.499910,0.000000
397,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.322694,0.322672,0.629179,0.629195,0.000000,-5.500010,0.000000
398,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.307928,0.307907,0.636537,0.636549,0.000000,-5.499910,0.000000
399,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.292995,0.292974,0.643550,0.643555,0.000000,-5.500010,0.000000
400,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.277901,0.277879,0.650213,0.650213,0.000000,-5.499910,0.000000
401,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.262655,0.262633,0.656520,0.656520,0.000000,-5.500010,0.000000
