frame,input.bJump,input.bJumped,input.Pitch,input.DodgeForward,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,0.321000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000310,0.000000
1,False,False,0.000000,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,0.321000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000310,0.000000
2,False,False,0.000000,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,0.321000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000310,0.000000
3,False,False,0.000000,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,0.321000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000310,0.000000
4,True,True,0.000000,0.000000,0.170000,0.000000,19.469999,-0.621000,0.000000,296.001007,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000110,0.000000
5,False,False,0.000000,0.000000,0.170000,0.000000,21.969999,0.271000,0.000000,300.020996,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000110,0.000000
6,False,False,0.000000,0.000000,0.170000,0.000000,24.500000,0.041000,0.000000,304.040985,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
7,False,False,0.000000,0.000000,0.170000,0.000000,26.969999,-0.011000,0.000000,295.911011,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
8,False,False,0.000000,0.000000,0.170000,0.000000,29.369999,0.000000,0.000000,287.781006,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
9,False,False,0.000000,0.000000,0.170000,0.000000,31.699999,0.000000,0.000000,279.651001,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
10,False,False,0.000000,0.000000,0.170000,0.000000,33.959999,0.000000,0.000000,271.520996,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
11,False,False,0.000000,0.000000,0.170000,0.000000,36.180000,0.000000,0.000000,266.101013,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
12,False,False,0.000000,0.000000,0.170000,0.000000,38.349998,0.000000,0.000000,260.681000,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
13,False,False,0.000000,0.000000,0.170000,0.000000,40.480000,0.000000,0.000000,255.261002,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
14,False,False,0.000000,0.000000,0.170000,0.000000,42.559998,0.000000,0.000000,249.841003,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
15,False,False,0.000000,0.000000,0.170000,0.000000,44.599998,0.000000,0.000000,244.421005,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
