frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Steer,input.bHandbrake,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,False,0.000000,3500.329834,0.000000,17.049999,0.000000,0.000000,8.361000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
1,False,False,0.000000,0.000000,False,0.000000,3500.329834,0.000000,17.049999,0.000000,0.000000,8.361000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
2,False,False,0.000000,0.000000,False,0.000000,3500.329834,0.000000,17.049999,0.000000,0.000000,8.361000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
3,False,False,0.000000,0.000000,False,0.000000,3500.329834,0.000000,17.049999,0.000000,0.000000,8.361000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
4,True,True,1.000000,0.000000,False,0.000000,3500.399902,0.000000,17.049999,21.521000,0.000000,8.271000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.001510,0.000000
5,True,True,1.000000,0.000000,False,0.000000,3500.649902,0.000000,17.049999,42.861000,0.000000,8.211000,0.000003,0.008402,0.000003,0.999965,0.000000,-0.002210,0.000000
6,True,True,1.000000,0.000000,False,0.000000,3501.079834,0.000000,17.049999,64.011002,0.000000,8.171000,0.000003,0.008392,0.000003,0.999965,0.000000,-0.002710,0.000000
7,True,True,1.000000,0.000000,False,0.000000,3501.679932,0.000000,17.049999,84.980995,0.000000,8.141000,0.000003,0.008381,0.000003,0.999965,0.000000,-0.002910,0.000000
8,True,True,1.000000,0.000000,False,0.000000,3502.459961,0.000000,17.049999,105.770996,0.000000,8.121000,0.000003,0.008370,0.000003,0.999965,0.000000,-0.003010,0.000000
9,True,True,1.000000,0.000000,False,0.000000,3503.409912,0.000000,17.049999,126.380997,0.000000,8.101000,0.000003,0.008359,0.000003,0.999965,0.000000,-0.003010,0.000000
10,True,True,1.000000,0.000000,False,0.000000,3504.530029,0.000000,17.049999,146.820999,0.000000,8.091001,0.000003,0.008348,0.000003,0.999965,0.000000,-0.002910,0.000000
11,True,True,1.000000,0.000000,False,0.000000,3505.819824,0.000000,17.049999,167.081009,0.000000,8.081000,0.000003,0.008338,0.000003,0.999965,0.000000,-0.002710,0.000000
12,True,True,1.000000,0.000000,False,0.000000,3507.280029,0.000000,17.049999,187.171005,0.000000,8.071000,0.000003,0.008327,0.000003,0.999965,0.000000,-0.002410,0.000000
13,True,True,1.000000,0.000000,False,0.000000,3508.909912,0.000000,17.049999,207.091003,0.000000,8.061000,0.000003,0.008316,0.000003,0.999965,0.000000,-0.002110,0.000000
14,True,True,1.000000,0.000000,False,0.000000,3510.699951,0.000000,17.049999,226.841003,0.000000,8.061000,0.000003,0.008305,0.000003,0.999965,0.000000,-0.001710,0.000000
15,True,True,1.000000,0.000000,False,0.000000,3512.659912,0.000000,17.049999,246.421005,0.000000,8.061000,0.000003,0.008300,0.000003,0.999965,0.000000,-0.001310,0.000000
16,True,True,1.000000,0.000000,False,0.000000,3514.780029,0.000000,17.049999,265.830994,0.000000,8.061000,0.000003,0.008294,0.000003,0.999966,0.000000,-0.001010,0.000000
