frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,False,False,0.000000,0.000000,0.320000,0.000000,17.049999,0.000000,0.000000,8.361000,0.000003,0.008408,0.000003,0.999965,0.000000,-0.000410,0.000000
1,True,True,False,False,0.000000,1.000000,0.360000,0.000000,19.580000,-1.351000,0.000000,304.010986,0.000003,0.008408,0.000003,0.999965,0.000000,0.000110,0.000000
2,True,True,False,False,0.000000,1.000000,0.350000,0.000000,22.150000,0.301000,0.000000,308.031006,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
3,True,True,False,False,0.000000,1.000000,0.350000,0.000000,24.750000,-0.131000,0.000000,312.050995,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
4,True,True,False,False,0.000000,1.000000,0.350000,0.000000,27.379999,-0.011000,0.000000,316.071014,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
5,True,True,False,False,0.000000,1.000000,0.350000,0.000000,30.049999,-0.051000,0.000000,320.091003,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
6,True,True,False,False,0.000000,1.000000,0.350000,0.000000,32.750000,0.151000,0.000000,324.110992,0.000003,0.008408,0.000003,0.999965,0.000000,0.000000,0.000000
7,True,True,False,False,0.000000,1.000000,0.350000,0.000000,35.509998,0.351000,0.000000,330.841003,-0.001330,0.008408,0.000013,0.999964,-0.319510,0.000000,0.005310
8,True,True,False,False,0.000000,1.000000,0.350000,0.000000,38.320000,0.551000,0.031000,337.571014,-0.003941,0.008408,0.000035,0.999957,-0.626210,0.000000,0.010410
9,True,True,False,False,0.000000,1.000000,0.360000,0.000000,41.189999,0.751000,0.121000,344.300995,-0.007777,0.008408,0.000067,0.999934,-0.920710,0.000000,0.015310
10,True,True,False,False,0.000000,1.000000,0.370000,0.000000,44.119999,0.951000,0.311000,351.031006,-0.012794,0.008408,0.000111,0.999883,-1.203410,0.000000,0.020010
11,True,True,False,False,0.000000,1.000000,0.380000,0.010000,47.099998,1.151000,0.621000,357.760986,-0.018939,0.008408,0.000159,0.999785,-1.474810,0.000000,0.024510
12,True,True,False,False,0.000000,1.000000,0.390000,0.020000,50.139999,1.351000,1.081000,364.480988,-0.026168,0.008408,0.000218,0.999622,-1.735410,0.000000,0.028810
13,True,True,False,False,0.000000,1.000000,0.400000,0.030000,53.230000,1.551000,1.711000,371.191010,-0.034438,0.008408,0.000289,0.999371,-1.985610,0.000000,0.033010
14,True,True,False,False,0.000000,1.000000,0.410000,0.050000,56.379997,1.751000,2.541000,377.890991,-0.043706,0.008402,0.000364,0.999009,-2.225810,0.000000,0.037010
15,True,True,False,False,0.000000,1.000000,0.430000,0.080000,59.579998,1.951000,3.601000,384.570984,-0.053929,0.008397,0.000450,0.998509,-2.456410,0.000000,0.040810
16,True,True,False,False,0.000000,1.000000,0.450000,0.120000,62.840000,2.151000,4.901000,391.230988,-0.065070,0.008392,0.000542,0.997845,-2.677810,0.000000,0.044510
17,True,True,False,False,0.000000,1.000000,0.470000,0.170000,66.159996,2.351000,6.471000,397.860992,-0.077084,0.008386,0.000639,0.996989,-2.890310,0.000000,0.048010
18,True,True,False,False,0.000000,1.000000,0.490000,0.240000,69.529999,2.551000,8.331000,404.450989,-0.089934,0.008375,0.000747,0.995912,-3.094310,0.000000,0.051410
19,True,True,False,False,0.000000,1.000000,0.510000,0.330000,72.949997,2.751000,10.501000,410.980988,-0.103583,0.008365,0.000860,0.994585,-3.290210,0.000000,0.054710
20,True,True,False,False,0.000000,1.000000,0.530000,0.440000,76.430000,2.951000,13.001000,417.450989,-0.117987,0.008354,0.000979,0.992979,-3.478310,0.000000,0.057810
21,False,False,False,False,0.000000,1.000000,0.550000,0.550000,79.860001,2.951000,13.001000,412.031006,-0.133114,0.008338,0.001103,0.991065,-3.658810,0.000000,0.060810
22,False,False,False,False,0.000000,1.000000,0.570000,0.660000,83.250000,2.951000,13.001000,406.610992,-0.148921,0.008321,0.001233,0.988813,-3.832110,0.000000,0.063710
23,False,False,False,False,0.000000,1.000000,0.590000,0.770000,86.589996,2.951000,13.001000,401.191010,-0.165375,0.008300,0.001368,0.986195,-3.998510,0.000000,0.066510
24,False,False,False,False,0.000000,1.000000,0.610000,0.880000,89.889999,2.951000,13.001000,395.770996,-0.182439,0.008273,0.001508,0.983181,-4.158310,0.000000,0.069210
25,False,False,False,False,0.000000,1.000000,0.630000,0.990000,93.139999,2.951000,13.001000,390.351013,-0.200075,0.008246,0.001654,0.979744,-4.311710,0.000000,0.071810
26,False,False,False,False,0.000000,1.000000,0.650000,1.100000,96.349998,2.951000,13.001000,384.931000,-0.218245,0.008214,0.001805,0.975858,-4.459010,0.000000,0.074210
27,False,False,False,False,0.000000,1.000000,0.670000,1.210000,99.509995,2.951000,13.001000,379.510986,-0.236911,0.008176,0.001956,0.971495,-4.600410,0.000000,0.076610
28,False,False,False,False,0.000000,1.000000,0.690000,1.320000,102.629997,2.951000,13.001000,374.091003,-0.256035,0.008133,0.002112,0.966631,-4.736110,0.000000,0.078910
29,False,False,False,False,0.000000,1.000000,0.710000,1.430000,105.699997,2.951000,13.001000,368.670990,-0.275586,0.008089,0.002274,0.961240,-4.866410,0.000000,0.081110
30,False,False,False,False,0.000000,1.000000,0.730000,1.540000,108.729996,2.951000,13.001000,363.251007,-0.295520,0.008041,0.002441,0.955300,-4.991510,0.000000,0.083210
31,False,False,False,False,0.000000,1.000000,0.750000,1.650000,111.709999,2.951000,13.001000,357.830994,-0.315799,0.007987,0.002608,0.948789,-5.111610,0.000000,0.085210
32,False,False,False,False,0.000000,1.000000,0.770000,1.760000,114.649994,2.951000,13.001000,352.411011,-0.336391,0.007928,0.002781,0.941685,-5.226910,0.000000,0.087110
33,False,False,False,False,0.000000,1.000000,0.790000,1.870000,117.540001,2.951000,13.001000,346.990997,-0.357253,0.007863,0.002954,0.933970,-5.337610,0.000000,0.088910
34,False,False,False,False,0.000000,1.000000,0.810000,1.980000,120.389999,2.951000,13.001000,341.571014,-0.378347,0.007793,0.003126,0.925626,-5.443910,0.000000,0.090710
35,False,False,False,False,0.000000,1.000000,0.830000,2.090000,123.189995,2.951000,13.001000,336.151001,-0.399635,0.007717,0.003304,0.916636,-5.499210,0.000000,0.091610
36,False,False,False,False,0.000000,1.000000,0.850000,2.200000,125.949997,2.951000,13.001000,330.730988,-0.420912,0.007636,0.003482,0.907063,-5.499210,0.000000,0.091610
37,False,False,False,False,0.000000,1.000000,0.870000,2.310000,128.660004,2.951000,13.001000,325.311005,-0.441957,0.007550,0.003655,0.896997,-5.499210,0.000000,0.091610
38,False,False,False,False,0.000000,1.000000,0.890000,2.420000,131.330002,2.951000,13.001000,319.890991,-0.462765,0.007464,0.003828,0.886441,-5.499210,0.000000,0.091610
39,False,False,False,False,0.000000,1.000000,0.910000,2.530000,133.949997,2.951000,13.001000,314.471008,-0.483319,0.007372,0.003995,0.875404,-5.499210,0.000000,0.091610
