frame,input.Throttle,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,0.000000,0.120000,0.000000,18.650000,0.000000,0.000000,0.281000,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000410,0.000000
1,0.000000,0.120000,0.000000,18.650000,0.000000,0.000000,0.281000,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000410,0.000000
2,0.000000,0.120000,0.000000,18.650000,0.000000,0.000000,0.281000,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000410,0.000000
3,0.000000,0.120000,0.000000,18.650000,0.000000,0.000000,0.281000,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000410,0.000000
4,0.500000,0.180000,0.000000,18.650000,6.711000,0.000000,0.281000,0.000003,0.003008,0.000003,0.999995,0.000000,-0.000610,0.000000
5,0.500000,0.290000,0.000000,18.650000,13.401000,0.000000,0.281000,0.000003,0.003002,0.000003,0.999995,0.000000,-0.000710,0.000000
6,0.500000,0.460000,0.000000,18.650000,20.060999,0.000000,0.281000,0.000003,0.002997,0.000003,0.999995,0.000000,-0.000710,0.000000
7,0.500000,0.680000,0.000000,18.650000,26.690998,0.000000,0.281000,0.000003,0.002991,0.000003,0.999995,0.000000,-0.000710,0.000000
8,0.500000,0.960000,0.000000,18.650000,33.291000,0.000000,0.281000,0.000003,0.002991,0.000003,0.999995,0.000000,-0.000610,0.000000
9,0.500000,1.290000,0.000000,18.650000,39.861000,0.000000,0.281000,0.000003,0.002991,0.000003,0.999995,0.000000,-0.000510,0.000000
10,0.500000,1.680000,0.000000,18.650000,46.400997,0.000000,0.281000,0.000003,0.002991,0.000003,0.999995,0.000000,-0.000510,0.000000
11,0.500000,2.120000,0.000000,18.650000,52.910999,0.000000,0.281000,0.000003,0.002991,0.000003,0.999995,0.000000,-0.000510,0.000000
