frame,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
76,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.633134,-0.633111,0.314898,0.314882,5.500010,0.000000,0.000000
77,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.640312,-0.640292,0.300030,0.300014,5.500010,0.000000,0.000000
78,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.647142,-0.647122,0.285000,0.284984,5.500010,0.000000,0.000000
79,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.653617,-0.653601,0.269814,0.269797,5.500010,0.000000,0.000000
80,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.659735,-0.659724,0.254482,0.254465,5.500010,0.000000,0.000000
81,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.665496,-0.665486,0.239009,0.238993,5.500010,0.000000,0.000000
82,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.670893,-0.670886,0.223407,0.223391,5.500010,0.000000,0.000000
83,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.675926,-0.675919,0.207682,0.207665,5.500010,0.000000,0.000000
84,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.680589,-0.680586,0.191842,0.191826,5.500010,0.000000,0.000000
85,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.684882,-0.684880,0.175901,0.175885,5.500010,0.000000,0.000000
86,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.688800,-0.688802,0.159862,0.159846,5.500010,0.000000,0.000000
87,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.692347,0.692344,-0.143737,-0.143721,5.500010,0.000000,0.000000
88,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.695512,-0.695513,0.127531,0.127515,5.500010,0.000000,0.000000
89,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.698297,0.698303,-0.111260,-0.111244,5.500010,0.000000,0.000000
90,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.700703,0.700712,-0.094925,-0.094908,5.500010,0.000000,0.000000
91,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.702726,0.702738,-0.078540,-0.078524,5.500010,0.000000,0.000000
92,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.704366,0.704382,-0.062113,-0.062097,5.500010,0.000000,0.000000
93,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705623,0.705641,-0.045648,-0.045637,5.500010,0.000000,0.000000
94,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706497,0.706514,-0.029162,-0.029151,5.500010,0.000000,0.000000
95,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706983,0.707004,-0.012659,-0.012648,5.500010,0.000000,0.000000
96,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.707085,0.707107,0.003849,0.003860,5.500010,0.000000,0.000000
97,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706805,0.706822,0.020357,0.020368,5.500010,0.000000,0.000000
98,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.706136,0.706155,0.036855,0.036866,5.500010,0.000000,0.000000
99,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.705084,0.705101,0.053330,0.053341,5.500010,0.000000,0.000000
100,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.703649,0.703661,0.069779,0.069790,5.500010,0.000000,0.000000
101,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.701825,0.701842,0.086190,0.086201,5.500010,0.000000,0.000000
102,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.699619,0.699641,0.102553,0.102564,5.500010,0.000000,0.000000
103,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.697035,0.697054,0.118861,0.118872,5.500010,0.000000,0.000000
104,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.694067,0.694090,0.135105,0.135116,5.500010,0.000000,0.000000
105,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.690723,0.690747,0.151273,0.151284,5.500010,0.000000,0.000000
106,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.687000,0.687028,0.167361,0.167372,5.500010,0.000000,0.000000
107,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.682906,0.682932,0.183356,0.183367,5.500010,0.000000,0.000000
108,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.678439,0.678466,0.199249,0.199260,5.500010,0.000000,0.000000
109,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.673599,0.673631,0.215035,0.215046,5.500010,0.000000,0.000000
110,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.668393,0.668430,0.230701,0.230712,5.500010,0.000000,0.000000
111,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.662826,0.662861,0.246244,0.246254,5.500010,0.000000,0.000000
112,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.656897,0.656930,0.261651,0.261662,5.500010,0.000000,0.000000
113,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.650607,0.650643,0.276919,0.276929,5.500010,0.000000,0.000000
114,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.643966,0.643997,0.292035,0.292046,5.500010,0.000000,0.000000
115,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.636974,0.637003,0.306989,0.307000,5.500010,0.000000,0.000000
116,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.629632,0.629664,0.321777,0.321787,5.500010,0.000000,0.000000
117,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.621949,0.621975,0.336391,0.336402,5.500010,0.000000,0.000000
118,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.613927,0.613949,0.350822,0.350833,5.500010,0.000000,0.000000
119,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.605571,0.605590,0.365059,0.365070,5.500010,0.000000,0.000000
120,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.596880,0.596907,0.379096,0.379107,5.500010,0.000000,0.000000
121,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.587865,0.587894,0.392929,0.392940,5.500010,0.000000,0.000000
122,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.578532,0.578562,0.406545,0.406556,5.500010,0.000000,0.000000
123,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.568881,0.568916,0.419941,0.419951,5.500010,0.000000,0.000000
124,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.558922,0.558954,0.433109,0.433120,5.500010,0.000000,0.000000
125,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.548656,0.548692,0.446041,0.446052,5.500010,0.000000,0.000000
126,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.538093,0.538127,0.458729,0.458740,5.500010,0.000000,0.000000
127,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.527238,0.527264,0.471170,0.471181,5.500010,0.000000,0.000000
128,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.516092,0.516121,0.483351,0.483362,5.500010,0.000000,0.000000
129,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.504666,0.504697,0.495268,0.495279,5.500010,0.000000,0.000000
130,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.492965,0.492997,0.506916,0.506928,5.500010,0.000000,0.000000
131,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.480994,0.481026,0.518288,0.518301,5.500010,0.000000,0.000000
132,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.468764,0.468796,0.529380,0.529384,5.500010,0.000000,0.000000
133,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.456275,0.456307,0.540180,0.540187,5.500010,0.000000,0.000000
134,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.443538,0.443570,0.550684,0.550697,5.500010,0.000000,0.000000
135,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.430558,0.430590,0.560891,0.560904,5.500010,0.000000,0.000000
136,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.417346,0.417378,0.570790,0.570803,5.500010,0.000000,0.000000
137,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.403907,0.403940,0.580377,0.580391,5.500010,0.000000,0.000000
138,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.390248,0.390280,0.589651,0.589661,5.500010,0.000000,0.000000
139,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.376372,0.376404,0.598601,0.598616,5.500010,0.000000,0.000000
140,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.362292,0.362324,0.607227,0.607241,5.500010,0.000000,0.000000
141,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.348017,0.348049,0.615519,0.615534,5.500010,0.000000,0.000000
142,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.333553,0.333586,0.623476,0.623490,5.500010,0.000000,0.000000
143,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.318907,0.318939,0.631094,0.631108,5.500010,0.000000,0.000000
144,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.304087,0.304119,0.638366,0.638382,5.500010,0.000000,0.000000
145,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.289100,0.289132,0.645293,0.645306,5.500010,0.000000,0.000000
146,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.273957,0.273989,0.651869,0.651877,5.500010,0.000000,0.000000
147,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.258663,0.258695,0.658089,0.658095,5.500010,0.000000,0.000000
148,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.243228,0.243260,0.663948,0.663956,5.500010,0.000000,0.000000
149,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.227659,0.227691,0.669445,0.669456,5.500010,0.000000,0.000000
150,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.211965,0.211997,0.674581,0.674587,5.500010,0.000000,0.000000
151,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.196158,0.196191,0.679345,0.679354,5.500010,0.000000,0.000000
152,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.180244,0.180276,0.683742,0.683747,5.500010,0.000000,0.000000
153,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.164232,0.164264,0.687766,0.687766,5.500010,0.000000,0.000000
154,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.148128,0.148161,0.691415,0.691413,5.500010,0.000000,0.000000
155,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.131944,0.131976,0.694687,0.694682,5.500010,0.000000,0.000000
156,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.115689,0.115722,0.697578,0.697574,5.500010,0.000000,0.000000
157,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.099370,0.099402,0.700092,0.700083,5.500010,0.000000,0.000000
158,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.082997,0.083029,0.702220,0.702214,5.500010,0.000000,0.000000
159,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.066580,0.066612,0.703966,0.703962,5.500010,0.000000,0.000000
160,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.050126,0.050158,0.705327,0.705326,5.500010,0.000000,0.000000
161,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.033645,0.033677,0.706307,0.706303,5.500010,0.000000,0.000000
162,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.017147,0.017180,0.706900,0.706896,5.500010,0.000000,0.000000
163,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,-0.000639,0.000672,0.707112,0.707101,5.500010,0.000000,0.000000
164,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.015869,-0.015836,0.706935,0.706923,5.500010,0.000000,0.000000
165,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.032372,-0.032339,0.706370,0.706362,5.500010,0.000000,0.000000
166,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.048853,-0.048820,0.705424,0.705413,5.500010,0.000000,0.000000
167,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.065307,-0.065275,0.704092,0.704080,5.500010,0.000000,0.000000
168,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.081729,-0.081696,0.702374,0.702365,5.500010,0.000000,0.000000
169,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.098107,-0.098075,0.700274,0.700266,5.500010,0.000000,0.000000
170,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.114432,-0.114400,0.697793,0.697784,5.500010,0.000000,0.000000
171,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.130692,-0.130660,0.694929,0.694925,5.500010,0.000000,0.000000
172,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.146882,-0.146850,0.691690,0.691683,5.500010,0.000000,0.000000
173,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.162991,-0.162959,0.688075,0.688063,5.500010,0.000000,0.000000
174,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.179014,-0.178981,0.684081,0.684071,5.500010,0.000000,0.000000
175,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.194934,-0.194901,0.679716,0.679706,5.500010,0.000000,0.000000
176,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.210751,-0.210719,0.674979,0.674970,5.500010,0.000000,0.000000
177,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.226450,-0.226418,0.669876,0.669866,5.500010,0.000000,0.000000
178,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.242030,-0.241998,0.664407,0.664396,5.500010,0.000000,0.000000
179,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.257476,-0.257443,0.658576,0.658564,5.500010,0.000000,0.000000
180,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.272781,-0.272748,0.652389,0.652371,5.500010,0.000000,0.000000
181,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.287940,-0.287908,0.645843,0.645822,5.500010,0.000000,0.000000
182,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.302938,-0.302905,0.638949,0.638922,5.500010,0.000000,0.000000
183,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.317774,-0.317741,0.631700,0.631676,5.500010,0.000000,0.000000
184,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.332437,-0.332404,0.624107,0.624086,5.500010,0.000000,0.000000
185,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.346916,-0.346884,0.616176,0.616156,5.500010,0.000000,0.000000
186,1.000000,0.000000,0.000000,500.000000,0.000000,0.000000,0.000000,0.361207,-0.361175,0.607907,0.607891,5.500010,0.000000,0.000000
