frame,input.bJump,input.bJumped,input.bActivateBoost,input.bHoldingBoost,input.Yaw,input.Roll,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,False,False,0.000000,0.000000,0.180000,0.000000,17.000000,0.000000,0.000000,8.411000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000310,0.000000
1,True,True,False,False,0.000000,1.000000,0.200000,0.000000,19.529999,-0.771000,0.000000,304.091003,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000110,0.000000
2,True,True,False,False,0.000000,1.000000,0.190000,0.000000,22.100000,0.161000,0.000000,308.110992,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000110,0.000000
3,True,True,False,False,0.000000,1.000000,0.190000,0.000000,24.699999,-0.071000,0.000000,312.131012,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
4,True,True,False,False,0.000000,1.000000,0.190000,0.000000,27.330000,-0.011000,0.000000,316.151001,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
5,True,True,False,False,0.000000,1.000000,0.190000,0.000000,30.000000,-0.021000,0.000000,320.170990,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
6,True,True,False,False,0.000000,1.000000,0.190000,0.000000,32.700001,0.091000,0.000000,324.191010,0.000003,0.004799,0.000003,0.999988,0.000000,0.000000,0.000000
7,True,True,False,False,0.000000,1.000000,0.190000,0.000000,35.459999,0.201000,0.000000,330.920990,-0.001330,0.004799,0.000008,0.999988,-0.319510,0.000000,0.003010
8,True,True,False,False,0.000000,1.000000,0.190000,0.000000,38.270000,0.311000,0.031000,337.651001,-0.003941,0.004799,0.000019,0.999981,-0.626310,0.000000,0.005910
9,True,True,False,False,0.000000,1.000000,0.190000,0.000000,41.139999,0.421000,0.121000,344.381012,-0.007777,0.004799,0.000035,0.999958,-0.920810,0.000000,0.008710
10,True,True,False,False,0.000000,1.000000,0.190000,0.000000,44.070000,0.531000,0.311000,351.110992,-0.012794,0.004799,0.000057,0.999907,-1.203510,0.000000,0.011410
11,True,True,False,False,0.000000,1.000000,0.200000,0.010000,47.049999,0.641000,0.621000,357.841003,-0.018939,0.004799,0.000084,0.999809,-1.474910,0.000000,0.014010
12,True,True,False,False,0.000000,1.000000,0.210000,0.020000,50.090000,0.751000,1.081000,364.561005,-0.026168,0.004799,0.000116,0.999646,-1.735510,0.000000,0.016510
13,True,True,False,False,0.000000,1.000000,0.220000,0.030000,53.180000,0.861000,1.711000,371.270996,-0.034438,0.004799,0.000154,0.999395,-1.985710,0.000000,0.018910
14,True,True,False,False,0.000000,1.000000,0.230000,0.050000,56.329998,0.971000,2.541000,377.971008,-0.043706,0.004799,0.000197,0.999033,-2.225910,0.000000,0.021210
15,True,True,False,False,0.000000,1.000000,0.240000,0.080000,59.539997,1.081000,3.601000,384.661011,-0.053929,0.004799,0.000245,0.998533,-2.456510,0.000000,0.023410
16,True,True,False,False,0.000000,1.000000,0.250000,0.120000,62.799999,1.191000,4.901000,391.320984,-0.065070,0.004793,0.000299,0.997869,-2.677910,0.000000,0.025510
17,True,True,False,False,0.000000,1.000000,0.260000,0.170000,66.119995,1.301000,6.471000,397.950989,-0.077084,0.004788,0.000359,0.997013,-2.890410,0.000000,0.027510
18,True,True,False,False,0.000000,1.000000,0.270000,0.240000,69.489998,1.411000,8.331000,404.540985,-0.089934,0.004782,0.000418,0.995936,-3.094510,0.000000,0.029410
19,True,True,False,False,0.000000,1.000000,0.280000,0.330000,72.919998,1.521000,10.501000,411.070984,-0.103583,0.004777,0.000483,0.994609,-3.290410,0.000000,0.031210
20,True,True,False,False,0.000000,1.000000,0.290000,0.440000,76.400002,1.631000,13.001000,417.540985,-0.117987,0.004772,0.000553,0.993003,-3.478510,0.000000,0.033010
21,False,False,False,False,0.000000,1.000000,0.300000,0.550000,79.830002,1.631000,13.001000,412.121002,-0.133114,0.004761,0.000623,0.991089,-3.659110,0.000000,0.034710
22,False,False,False,False,0.000000,1.000000,0.310000,0.660000,83.220001,1.631000,13.001000,406.700989,-0.148927,0.004750,0.000699,0.988837,-3.832510,0.000000,0.036310
23,False,False,False,False,0.000000,1.000000,0.320000,0.770000,86.559998,1.631000,13.001000,401.281006,-0.165381,0.004739,0.000774,0.986218,-3.998910,0.000000,0.037910
24,False,False,False,False,0.000000,1.000000,0.330000,0.880000,89.860001,1.631000,13.001000,395.860992,-0.182445,0.004723,0.000855,0.983204,-4.158710,0.000000,0.039410
25,False,False,False,False,0.000000,1.000000,0.340000,0.990000,93.110001,1.631000,13.001000,390.441010,-0.200080,0.004707,0.000936,0.979768,-4.312110,0.000000,0.040810
26,False,False,False,False,0.000000,1.000000,0.350000,1.100000,96.320000,1.631000,13.001000,385.020996,-0.218250,0.004691,0.001022,0.975881,-4.459410,0.000000,0.042210
27,False,False,False,False,0.000000,1.000000,0.360000,1.210000,99.479996,1.631000,13.001000,379.601013,-0.236916,0.004669,0.001109,0.971518,-4.600810,0.000000,0.043510
28,False,False,False,False,0.000000,1.000000,0.370000,1.320000,102.599998,1.631000,13.001000,374.181000,-0.256041,0.004648,0.001200,0.966654,-4.736510,0.000000,0.044810
29,False,False,False,False,0.000000,1.000000,0.380000,1.430000,105.669998,1.631000,13.001000,368.760986,-0.275591,0.004621,0.001292,0.961263,-4.866810,0.000000,0.046010
30,False,False,False,False,0.000000,1.000000,0.390000,1.540000,108.699997,1.631000,13.001000,363.341003,-0.295525,0.004594,0.001384,0.955323,-4.991910,0.000000,0.047210
31,False,False,False,False,0.000000,1.000000,0.400000,1.650000,111.680000,1.631000,13.001000,357.920990,-0.315805,0.004561,0.001481,0.948812,-5.112010,0.000000,0.048310
32,False,False,False,False,0.000000,1.000000,0.410000,1.760000,114.619995,1.631000,13.001000,352.501007,-0.336396,0.004529,0.001578,0.941708,-5.227310,0.000000,0.049410
33,False,False,False,False,0.000000,1.000000,0.420000,1.870000,117.509995,1.631000,13.001000,347.080994,-0.357258,0.004491,0.001675,0.933993,-5.338010,0.000000,0.050410
34,False,False,False,False,0.000000,1.000000,0.430000,1.980000,120.360001,1.631000,13.001000,341.661011,-0.378352,0.004453,0.001772,0.925649,-5.444310,0.000000,0.051410
35,False,False,False,False,0.000000,1.000000,0.440000,2.090000,123.159996,1.631000,13.001000,336.240997,-0.399640,0.004410,0.001869,0.916660,-5.499710,0.000000,0.051910
36,False,False,False,False,0.000000,1.000000,0.450000,2.200000,125.919998,1.631000,13.001000,330.821014,-0.420917,0.004367,0.001966,0.907086,-5.499710,0.000000,0.051910
37,False,False,False,False,0.000000,1.000000,0.460000,2.310000,128.629990,1.631000,13.001000,325.401001,-0.441968,0.004319,0.002064,0.897018,-5.499710,0.000000,0.051910
38,False,False,False,False,0.000000,1.000000,0.470000,2.420000,131.300003,1.631000,13.001000,319.980988,-0.462775,0.004270,0.002161,0.886462,-5.499710,0.000000,0.051910
39,False,False,False,False,0.000000,1.000000,0.480000,2.530000,133.919998,1.631000,13.001000,314.561005,-0.483330,0.004216,0.002258,0.875425,-5.499710,0.000000,0.051910
40,False,False,False,False,0.000000,1.000000,0.490000,2.640000,136.500000,1.631000,13.001000,309.140991,-0.503620,0.004162,0.002349,0.863912,-5.499710,0.000000,0.051910
41,False,False,False,False,0.000000,1.000000,0.500000,2.750000,139.029999,1.631000,13.001000,303.721008,-0.523640,0.004103,0.002441,0.851926,-5.499710,0.000000,0.051910
42,False,False,False,False,0.000000,1.000000,0.510000,2.860000,141.520004,1.631000,13.001000,298.300995,-0.543374,0.004043,0.002533,0.839477,-5.499710,0.000000,0.051910
