frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Steer,input.bHandbrake,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.000000,0.000000,0.000000,8.411000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000310,0.000000
1,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.000000,0.000000,0.000000,8.411000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000310,0.000000
2,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.000000,0.000000,0.000000,8.411000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000310,0.000000
3,False,False,0.000000,0.000000,False,0.000000,3500.179932,0.000000,17.000000,0.000000,0.000000,8.411000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.000310,0.000000
4,True,True,1.000000,0.000000,False,0.000000,3500.250000,0.000000,17.000000,21.521000,0.000000,8.361000,0.000003,0.004799,0.000003,0.999988,0.000000,-0.001010,0.000000
5,True,True,1.000000,0.000000,False,0.000000,3500.500000,0.000000,17.000000,42.861000,0.000000,8.331000,0.000003,0.004793,0.000003,0.999988,0.000000,-0.001410,0.000000
6,True,True,1.000000,0.000000,False,0.000000,3500.929932,0.000000,17.000000,64.011002,0.000000,8.311000,0.000003,0.004788,0.000003,0.999988,0.000000,-0.001610,0.000000
7,True,True,1.000000,0.000000,False,0.000000,3501.530029,0.000000,17.000000,84.980995,0.000000,8.301001,0.000003,0.004782,0.000003,0.999988,0.000000,-0.001610,0.000000
8,True,True,1.000000,0.000000,False,0.000000,3502.309814,0.000000,17.000000,105.770996,0.000000,8.291000,0.000003,0.004777,0.000003,0.999989,0.000000,-0.001510,0.000000
9,True,True,1.000000,0.000000,False,0.000000,3503.260010,0.000000,17.000000,126.390999,0.000000,8.281000,0.000003,0.004772,0.000003,0.999989,0.000000,-0.001410,0.000000
