frame,input.bActivateBoost,input.bHoldingBoost,input.Throttle,input.Steer,input.bHandbrake,input.Yaw,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z
0,False,False,0.000000,0.000000,False,0.000000,3500.119873,0.000000,18.629999,0.000000,0.000000,8.429999,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000300,0.000000
1,False,False,0.000000,0.000000,False,0.000000,3500.119873,0.000000,18.629999,0.000000,0.000000,8.429999,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000300,0.000000
2,False,False,0.000000,0.000000,False,0.000000,3500.119873,0.000000,18.629999,0.000000,0.000000,8.429999,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000300,0.000000
3,False,False,0.000000,0.000000,False,0.000000,3500.119873,0.000000,18.629999,0.000000,0.000000,8.429999,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000300,0.000000
4,True,True,1.000000,0.000000,False,0.000000,3500.189941,0.000000,18.629999,21.520000,0.000000,8.389999,0.000003,0.003202,0.000003,0.999995,0.000000,-0.000700,0.000000
5,True,True,1.000000,0.000000,False,0.000000,3500.439941,0.000000,18.629999,42.860001,0.000000,8.370000,0.000003,0.003196,0.000003,0.999995,0.000000,-0.000900,0.000000
6,True,True,1.000000,0.000000,False,0.000000,3500.869873,0.000000,18.629999,64.010002,0.000000,8.349999,0.000003,0.003191,0.000003,0.999995,0.000000,-0.001000,0.000000
7,True,True,1.000000,0.000000,False,0.000000,3501.469971,0.000000,18.629999,84.979996,0.000000,8.340000,0.000003,0.003186,0.000003,0.999995,0.000000,-0.001000,0.000000
8,True,True,1.000000,0.000000,False,0.000000,3502.250000,0.000000,18.629999,105.769997,0.000000,8.330000,0.000003,0.003180,0.000003,0.999995,0.000000,-0.000900,0.000000
9,True,True,1.000000,0.000000,False,0.000000,3503.199951,0.000000,18.629999,126.379997,0.000000,8.330000,0.000003,0.003175,0.000003,0.999995,0.000000,-0.000800,0.000000
10,True,True,1.000000,0.000000,False,0.000000,3504.319824,0.000000,18.629999,146.819992,0.000000,8.330000,0.000003,0.003169,0.000003,0.999995,0.000000,-0.000700,0.000000
11,True,True,1.000000,0.000000,False,0.000000,3505.609863,0.000000,18.629999,167.080002,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000600,0.000000
12,True,True,1.000000,0.000000,False,0.000000,3507.069824,0.000000,18.629999,187.169998,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000500,0.000000
13,True,True,1.000000,0.000000,False,0.000000,3508.699951,0.000000,18.629999,207.089996,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000400,0.000000
14,True,True,1.000000,0.000000,False,0.000000,3510.489990,0.000000,18.629999,226.839996,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000300,0.000000
15,True,True,1.000000,0.000000,False,0.000000,3512.449951,0.000000,18.629999,246.419998,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000300,0.000000
16,True,True,1.000000,0.000000,False,0.000000,3514.569824,0.000000,18.629999,265.829987,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000300,0.000000
17,True,True,1.000000,0.000000,False,0.000000,3516.849854,0.000000,18.629999,285.070007,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000300,0.000000
18,True,True,1.000000,0.000000,False,0.000000,3519.290039,0.000000,18.629999,304.149994,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000300,0.000000
19,True,True,1.000000,0.000000,False,0.000000,3521.889893,0.000000,18.629999,323.059998,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000300,0.000000
20,True,True,1.000000,0.000000,False,0.000000,3524.649902,0.000000,18.629999,341.809998,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000300,0.000000
21,True,True,1.000000,0.000000,False,0.000000,3527.569824,0.000000,18.629999,360.399994,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000200,0.000000
22,True,True,1.000000,0.000000,False,0.000000,3530.639893,0.000000,18.629999,378.829987,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000200,0.000000
23,True,True,1.000000,0.000000,False,0.000000,3533.869873,0.000000,18.629999,397.100006,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000200,0.000000
24,True,True,1.000000,0.000000,False,0.000000,3537.250000,0.000000,18.629999,415.220001,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000200,0.000000
25,True,True,1.000000,0.000000,False,0.000000,3540.780029,0.000000,18.629999,433.179993,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000200,0.000000
26,True,True,1.000000,0.000000,False,0.000000,3544.459961,0.000000,18.629999,450.989990,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000200,0.000000
27,True,True,1.000000,0.000000,False,0.000000,3548.290039,0.000000,18.629999,468.649994,0.000000,8.330000,0.000003,0.003164,0.000003,0.999995,0.000000,-0.000200,0.000000
