frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
143,0.000000,-818.229980,93.150002,0.000000,1661.970947,0.000000,0.855370,-0.000003,-0.000003,0.518018,-5.999910,0.000000,0.000000
144,0.000000,-804.399963,93.150002,0.000000,1659.650879,0.000000,0.842037,-0.000003,-0.000003,0.539420,-6.000010,0.000000,0.000000
145,0.000000,-790.589966,93.150002,0.000000,1657.330933,0.000000,0.828167,-0.000003,-0.000003,0.560481,-5.999910,0.000000,0.000000
146,0.000000,-776.799988,93.150002,0.000000,1655.010986,0.000000,0.813771,-0.000003,-0.000003,0.581186,-6.000010,0.000000,0.000000
147,0.000000,-763.029968,93.150002,0.000000,1652.690918,0.000000,0.798858,-0.000003,-0.000003,0.601519,-5.999910,0.000000,0.000000
148,0.000000,-749.279968,93.150002,0.000000,1650.370972,0.000000,0.783438,-0.000003,-0.000003,0.621469,-6.000010,0.000000,0.000000
149,0.000000,-735.549988,93.150002,0.000000,1648.050903,0.000000,0.767519,-0.000003,-0.000003,0.641026,-5.999910,0.000000,0.000000
150,0.000000,-721.839966,93.150002,0.000000,1645.730957,0.000000,0.751115,-0.000003,-0.000003,0.660172,-6.000010,0.000000,0.000000
151,0.000000,-708.140015,93.150002,0.000000,1643.410889,0.000000,0.734228,-0.000003,-0.000003,0.678903,-5.999910,0.000000,0.000000
152,0.000000,-694.459961,93.150002,0.000000,1641.090942,0.000000,0.716875,-0.000003,-0.000003,0.697202,-6.000010,0.000000,0.000000
153,0.000000,-680.799988,93.150002,0.000000,1638.770996,0.000000,0.699069,-0.000003,-0.000003,0.715055,-5.999910,0.000000,0.000000
154,0.000000,-667.159973,93.150002,0.000000,1636.450928,0.000000,0.680818,-0.000003,-0.000003,0.732453,-6.000010,0.000000,0.000000
155,0.000000,-653.539978,93.150002,0.000000,1634.130981,0.000000,0.662136,-0.000003,-0.000003,0.749384,-5.999910,0.000000,0.000000
156,0.000000,-639.940002,93.150002,0.000000,1631.820923,0.000000,0.643032,-0.000003,-0.000003,0.765839,-6.000010,0.000000,0.000000
157,0.000000,-626.359985,93.150002,0.000000,1629.510986,0.000000,0.623519,-0.000003,-0.000003,0.781808,-5.999910,0.000000,0.000000
158,0.000000,-612.799988,93.150002,0.000000,1627.200928,0.000000,0.603607,-0.000003,-0.000003,0.797282,-6.000010,0.000000,0.000000
159,0.000000,-599.260010,93.150002,0.000000,1624.890991,0.000000,0.583312,-0.000003,-0.000003,0.812248,-5.999910,0.000000,0.000000
160,0.000000,-585.739990,93.150002,0.000000,1622.580933,0.000000,0.562644,-0.000003,-0.000003,0.826699,-6.000010,0.000000,0.000000
161,0.000000,-572.239990,93.150002,0.000000,1620.270996,0.000000,0.541621,-0.000003,-0.000003,0.840623,-5.999910,0.000000,0.000000
162,0.000000,-558.760010,93.150002,0.000000,1617.960938,0.000000,0.520252,-0.000003,-0.000003,0.854013,-6.000010,0.000000,0.000000
163,0.000000,-545.299988,93.150002,0.000000,1615.651001,0.000000,0.498554,-0.000003,-0.000003,0.866859,-5.999910,0.000000,0.000000
164,0.000000,-531.859985,93.150002,0.000000,1613.340942,0.000000,0.476538,-0.000003,-0.000003,0.879154,-6.000010,0.000000,0.000000
165,0.000000,-518.429993,93.150002,0.000000,1611.030884,0.000000,0.454219,-0.000003,-0.000003,0.890890,-5.999910,0.000000,0.000000
166,0.000000,-505.019989,93.150002,0.000000,1608.720947,0.000000,0.431615,-0.000003,-0.000003,0.902058,-6.000010,0.000000,0.000000
167,0.000000,-491.629974,93.150002,0.000000,1606.410889,0.000000,0.408736,-0.000003,-0.000003,0.912653,-5.999910,0.000000,0.000000
168,0.000000,-478.259979,93.150002,0.000000,1604.100952,0.000000,0.385597,-0.000003,-0.000003,0.922667,-6.000010,0.000000,0.000000
169,0.000000,-464.910004,93.150002,0.000000,1601.790894,0.000000,0.362211,-0.000003,-0.000003,0.932096,-5.999910,0.000000,0.000000
